PMID,TI,AB,JT,DP,PL,YY,year
17099123,Access to health care and hospitalization for ambulatory care sensitive conditions.,"Hospitalization for Ambulatory Care Sensitive Conditions (ACSH) is an accepted indicator of access to health care and avoidable morbidity. Accessible care of reasonable quality should reduce ACSH. Little research has examined the indicator's external validity. We calculated standardized ACSH rates for 32 areas of Victoria, Australia (population 4.4 million). A representative survey measured access, disease prevalence, propensity to seek care, disease burden, social determinants of health services use, and behavioral risk factors. Regression analyses compared self-rated access with ACSH rates. Independent of prevalence, propensity to seek care, disease burden, and physician supply, better access was associated with lower ACSH rates. Results provide support for the ACSH indicator. When rural residence was considered, the covariate measuring access was not significant. However, rural residence also may contribute importantly to access. Results suggest both the complexity of the meaning of access and the desirability of further research to validate the ACSH indicator.",Medical care research and review : MCRR,2006 Dec,United States,2006,00
20024758,Gender differences in unsafe sexual behavior among young people in urban Mali.,"We developed gender-specific explanatory models for unsafe sexual behavior among unmarried young people living in urban West Africa using a culturally adapted instrument which addresses personal, relational and socio-cognitive factors. Data were collected on condom use and number of sexual partners, and on their potential determinants, using in-person interviews on a heterogeneous sample of in-school and out-of-school young women (n=185) and (n=214) men who reported ever having had sexual intercourse. Recruitment was done at various sites in 21 randomly selected neighborhoods in Bamako. Bivariate analysis and multivariate logistic regressions were conducted to identify determinants of lack of condom at last sex and having more than one partner in the last six months and to test for interactions with gender. Similar percentages of men (40%) and women (46%) reported not using a condom at last sex. However, more men (64%) reported multiple partnering in the last six months than women (32%). Our findings suggest that the context of sexual debut, social status, relation to peers and family as well as attitudinal, normative and behavioral control constructs may influence young men and women's sexual behavior, but that pathways leading to unsafe sex are different across genders. Our findings also show that factors associated with condom use and sexual partnering are distinct. Earlier sexual debut seems to be risk-inducing in women while risk-reducing in men. Poor communication with peers and receiving money from sexual partner were associated with lack of condom use in women. High behavioral control was associated with fewer sexual partners in men. Determinants of unsafe sexual behavior were found at the social, interpersonal and individual levels for both men and women, but notable gender differentials existed. These findings underscore the importance of addressing gender as a crucial factor shaping HIV-risk profiles.",AIDS care,2009 Aug,England,2009,00
17157105,The determinants and circumstances of use of emergency contraceptive pills in France in the context of direct pharmacy access.,"BACKGROUND: In France, the 1999 introduction of a dedicated emergency contraceptive pill (ECP) available without a prescription has resulted in a 72% increase in its use over the past 5 years, especially among younger women. METHODS: We used a population-based health survey conducted in 1999 and in 2004 to examine the changes in the determinants of lifetime ECP use among women aged between 15 and 24 years. We also explored the determinants and circumstances of recent use of ECPs in 2004 among women aged between 15 and 44 years who are at risk for unplanned pregnancy. RESULTS: In 1999, 14.6% of women aged between 15 and 24 years had ever used ECPs; this proportion rose to 31.7% in 2004. Results show consistent patterns of lifetime ECP use in 1999 and in 2004, with greater use among higher-educated women and women living in large cities. In 2004, 22% of women were using no contraceptive at the time they used ECPs and 84% resumed use of a regular contraceptive after ECP use. However, 5.5% had unprotected intercourse after taking ECPs in the same menstrual cycle and in the next. CONCLUSION: Despite direct pharmacy access, differences in ECP use remain by social and residential status. Emergency contraceptive pills were used as a backup method in case of contraceptive failure and did not impede the use of subsequent regular contraception.",Contraception,2006 Dec,United States,2006,00
11825636,Iron stores in low-income pregnant Mexican women at term.,"BACKGROUND: Iron stores can be depleted during pregnancy. Serum ferritin is the most useful non-invasive test to assess iron stores in women of reproductive age. Iron status of pregnant Mexican women at term from a low-income group was investigated through serum ferritin determinations. METHODS: Hemoglobin and serum ferritin were measured in 201 low-income urban women with at-term pregnancy receiving attention at a public university hospital. Hemoglobin cut-off value was 110.0 g/L. Depending on their serum ferritin concentration, women were divided into three groups: group I, iron deficiency, serum ferritin <12 microg/L; group II, borderline iron stores, serum ferritin >or=12 microg/L and <30 microg/L, and group III, normal iron stores, serum ferritin >or=30 microg/L. RESULTS: Mean SF value in the entire group was 7.0 +/- 6.4 microg/L, with a mean Hb of 110.1 +/- 15.8 g/L. One hundred seventy-two women (85.6%) had empty iron stores. Ninety-two women (46%) in the entire group had iron deficiency anemia, as did 79 (46%) of the 172 iron-deficient women. During their pregnancy, 165 women (82%) did not ingest any supplemental iron and 131 (65%) did not receive any prenatal care. CONCLUSIONS: We documented a high prevalence of iron deficiency and iron deficiency anemia, together with practically no prenatal care utilization and no supplemental iron ingestion in this low-income group. A serum ferritin concentration >or=12 microg/L was always accompanied by a normal hemoglobin concentration. These data suggest that prenatal care and iron supplementation may be considered as major determinants of maternal iron stores to prevent iron deficiency anemia.",Archives of medical research,2002 Jan-Feb,United States,2002,00
18769194,The impact of allergy on atopic eczema from data from epidemiological studies.,"PURPOSE OF REVIEW: We aimed to review the association between atopic eczema and allergic sensitization and food allergy and its determinants on the basis of current epidemiological literature. RECENT FINDINGS: About 50% of children with atopic eczema and about 35% of adults are sensitized to common allergens. Gender, geography (e.g. East and West Germany), and socioeconomic factors determine the proportion of atopic eczema with allergic sensitization. Allergic sensitization in addition to atopic eczema obviously increases the risk for respiratory allergies. Sensitization to house dust mites seems to be important and clinically relevant for atopic eczema. Population-based studies on the association between food allergy and atopic eczema are limited. Although, up to 40% of children in hospital settings react to certain food allergens by a flare-up of their atopic eczema, there is an indication that on a population basis, adults with atopic eczema do only react occasionally with a worsening of their skin disease due to food allergens. SUMMARY: Atopic eczema is not necessarily associated with allergic sensitization. Sensitization to house dust mites, however, seems to be clinically relevant. The impact of food allergy on atopic eczema is difficult to assess on the basis of epidemiological studies and more detailed studies are needed.",Current opinion in allergy and clinical immunology,2008 Oct,United States,2008,00
20024760,"Household impacts of AIDS: using a life course approach to identify effective, poverty-reducing interventions for prevention, treatment and care.","A life course approach was used to assess household level impacts and inform interventions around HIV risk and AIDS vulnerability across seven major age-related stages of life. Our focus was sub-Saharan Africa. We provided a qualitative review of evidence from published literature, particularly multicountry reviews on impacts of AIDS, on determinants of risk and vulnerability, and reports of large surveys. Areas of potential stress from birth to old age in households affected by AIDS, and interventions for dealing with these specific stresses were identified. While specific interventions for HIV are important at different stages, achieving survival and development outcomes demands a wider set of health, social security and development interventions. One way to determine the priorities amongst these actions is to give weighting to interventions that address factors that have latent impacts later in life, which interrupt accumulating risk, or that change pathways to reduce the risk of both immediate and later stress. This qualitative review suggested that interventions, important for life cycle transitions in generalised epidemics where HIV risk and AIDS vulnerability is high, lie within and outside the health sector, and suggested examples of such interventions.",AIDS care,2009 Aug,England,2009,00
17532895,Social determinants of discharge destination for patients after stroke with low admission FIM instrument scores.,"OBJECTIVE: To investigate the effects of immigrant status (via country of birth), marital status, and area-based socioeconomic status (SES) on discharge destination after stroke for those with low admission scores on the FIM instrument. DESIGN: Cross-sectional study. SETTING: Inpatient rehabilitation ward at an urban community hospital in Australia. PARTICIPANTS: A total of 326 inpatients admitted for rehabilitation poststroke. INTERVENTION: Multidisciplinary rehabilitation. MAIN OUTCOME MEASURE: Discharge home versus nursing home. RESULTS: A total admission FIM score of 75 or lower was associated with a higher probability of nursing home discharge. Married patients with a total FIM admission score of 75 or lower were significantly more likely to be discharged home, after adjusting for immigrant status, type and side of stroke, sex, and age (odds ratio, 6.07; 95% confidence interval, 1.65-22.40; P<.01). This effect was also observed for low motor and cognition components of FIM admission score. The effect of immigrant status did not remain significant after adjusting for marital status. Area-based SES and stroke characteristics did not substantially attenuate the relationship between immigrant status, marital status, and discharge location. CONCLUSIONS: Marital status is a significant determinant of discharge destination. Immigrant status and area-based SES were not significant predictors of discharge disposition.",Archives of physical medicine and rehabilitation,2007 Jun,United States,2007,00
18649984,Does place explain racial health disparities? Quantifying the contribution of residential context to the Black/white health gap in the United States.,"The persistence of the black health disadvantage has been a puzzling component of health in the United States in spite of general declines in rates of morbidity and mortality over the past century. Studies that have focused on well-established individual-level determinants of health such as socio-economic status and health behaviors have been unable to fully explain these disparities. Recent research has begun to focus on other factors such as racism, discrimination, and segregation. Variation in neighborhood context-socio-demographic composition, social aspects, and built environment-has been postulated as an additional explanation for racial disparities, but few attempts have been made to quantify its overall contribution to the black/white health gap. This analysis is an attempt to generate an estimate of place effects on explaining health disparities by utilizing data from the U.S. National Health Interview Survey (NHIS) (1989-1994), combined with a methodology for identifying residents of the same blocks both within and across NHIS survey cross-sections. Our results indicate that controlling for a single point-in-time measure of residential context results in a roughly 15-76% reduction of the black/white disparities in self-rated health that were previously unaccounted for by individual-level controls. The contribution of residential context toward explaining the black/white self-rated health gap varies by both age and gender such that contextual explanations of disparities decline with age and appear to be smaller among females.",Social science & medicine (1982),2008 Oct,England,2008,00
17903329,Prevention of overweight and obesity: a Spanish approach.,"BACKGROUND: Obesity is considered a major public health issue in most developed countries nowadays. This paper provides an overview of current population data available in Spain and the approach to develop preventive strategies in the country. METHODS: Review of population data available is based on individually measured weight and height as well as determinants. On this basis, the approach used in the country to develop preventive strategies is discussed. RESULTS: According to the DORICA study, the prevalence of obesity (BMI >or=30 kg m-2) is 15.5% in Spanish adults aged 25-60 years (13.2% in men and 17.5% in women). Obesity rates are higher among women aged 45 years and older, low social class, living in semi-urban places. Population estimates for the prevalence of obesity in Spanish children and young people based on the enKid study are 13.9% for the whole group. In this study, overweight and obesity is related to absence of breastfeeding, low consumption of fruit and vegetables, high consumption of cakes, buns, softdrinks and butchery products, low physical activity levels and a positive association with time spent watching TV. In 2005, the Spanish Ministry of Health jointly with the Spanish Agency for Food Safety and Nutrition launched the multifaceted NAOS strategy for nutrition, physical activity and the prevention of obesity. The important role of the family and the school setting as well as the responsibility of the Health Administration and Pediatric Care in the prevention of obesity is highlighted in the document. The need for environmental actions is recognised. The PERSEO programme, a multicomponent school-based intervention project is part of the strategy currently in place. CONCLUSION: Obesity is a public health issue in Spain. A national multifaceted strategy was launched to counteract the problem. Environmental and policy actions are a priority. Young children and their families are among the main target groups.",Public health nutrition,2007 Oct,England,2007,00
15303081,Pathobiology of atherosclerosis: are there racial and ethnic differences?,"Ethnic differences in the prevalence of complex diseases such as atherosclerosis are undoubtedly multifactorial. It is clear that there are social, environmental, biologic, genetic, and other determinants leading to disparities in the rate of coronary heart disease among different ethnic and racial groups. Many epidemiologic studies have characterized the social and environmental factors leading to these differences, but there has been relatively limited investigation of the potential biologic and genetic factors involved. In this review, we will summarize currently available data on ethnic differences in cardiac risk factors, vascular biology, and genetic determinants of atherosclerosis.",Reviews in cardiovascular medicine,2004,United States,2004,00
11676587,"Epidemiology of smoking in Ukraine, 2000.","BACKGROUND: A clear, up-to-date picture of smoking prevalence and its determinants is needed to inform the development of an effective tobacco control policy in Ukraine, particularly given the way in which the tobacco industry has targeted post-Soviet countries since transition. METHODS: A nationally representative household survey was undertaken in Ukraine in February 2000. RESULTS: Data were available on 1,590 individuals (response rate 72%). Fifty-seven percent of men and 10% of women were current smokers and an additional 21 and 7%, respectively, were ex-smokers. Smoking behavior has changed considerably over successive generations, with an increase in the proportion of women smoking and a reduction in the mean age at first smoking. Factors associated with smoking include young age, urban residence (among women), and material hardship, particularly unemployment. Involvement in social networks appears to reduce the probability of smoking. Smoking commonly occurs in public places and smokers differ from nonsmokers in their health beliefs about smoking. CONCLUSIONS: Levels of smoking among men are already high and among young women are increasing rapidly. Unless an effective tobacco policy response is developed to address the issues identified, tobacco will continue to make an increasingly large contribution to premature morbidity and mortality in Ukraine.",Preventive medicine,2001 Nov,United States,2001,00
10996563,Evaluation of sleepiness in epilepsy.,"Excessive daytime sleepiness often complicates the clinical picture of epilepsy, facilitating the occurrence of seizures and aggravating cognitive disabilities and/or behavioral problems. Thus it further adversely affects social and working activities of epileptic subjects. Both unstructured and structured clinical reports documented a not negligible proportion of epilepsy patients suffering from excessive daytime sleepiness. Studies based on neurophysiological testing such as Multiple Sleep Latency Test or Maintenance Wakefulness Test revealed a degree of daytime sleepiness tendency in epilepsy patients greater than that they subjectively estimate. Antiepileptic drugs play a remarkable role in determining drowsiness in epilepsy patients and they are generally viewed as the only cause of sleepiness in these patients. However excessive daytime sleepiness has been documented in epilepsy patients before starting any drug treatment or after its discontinuation. Both clinical and neurophysiological studies have clearly documented the possible role of seizure occurrence and of co-morbidity as determinants of excessive daytime sleepiness in epilepsy patients. Nocturnal sleep fragmentation and daytime sleepiness have been reported in temporal lobe and frontal lobe epilepsy, namely nocturnal frontal lobe epilepsy. Some recent reports have stressed that obstructive sleep apnea and periodic limb movements during sleep can significantly account for sleepiness complaints in epilepsy patients; most of the antiepileptic drugs can worsen obstructive sleep apnea. To date the evaluation of daytime sleepiness of epilepsy patients in clinical practice has been based mainly or exclusively on clinical reports. To improve our understanding of this symptom in epilepsy patients, the use of standardized sleepiness scales should be encouraged. Patients with persistent daytime sleepiness without a clear cause-and-effect relationship with antiepiletic drugs treatment or in whom a coincident sleep pathology is suspected, should be investigated by means of neurophysiological testing such as Multiple Sleep Latency Test or Maintenance Wakefulness Test.",Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,2000 Sep,Netherlands,2000,00
10927844,Government policies as a threat to health: findings from two Toronto community quality of life studies.,"Community members, service providers, and elected representatives in two Toronto communities were asked to identify community factors influencing the health of community members. Many of the identified barriers to health related to government policies and actions. Cutbacks in federal transfers to provinces and provincial cutbacks in funding for agencies, reductions in social assistance, ending of new social housing, and other policy changes were seen as negatively impacting the health of the community and its members. These perceptions were remarkably consistent with emerging findings concerning the determinants of health. Implications for public health practice were considered.",Canadian journal of public health = Revue canadienne de sante publique,2000 May-Jun,Switzerland,2000,00
16151763,Persistence and determinants of statin therapy among middle-aged patients free of cardiovascular disease.,"AIM: Statins have been shown to significantly reduce morbidity and mortality both in patients with coronary artery disease and in those with dyslipidemia when they are taken regularly. Middle-aged patients have the highest level of forecasting benefit, and little is known about the persistence rate of these therapies in a real-life setting.Objective. To evaluate the persistence rate of middle-aged patients initiating statin therapy as well as its relation to patients' demographic and clinical characteristics. METHODS: A cohort of 25,733 patients was reconstructed from prescription data recorded in the Regie de l'assurance maladie du Quebec administrative database. All patients aged 50-64 years old who received at least one statin prescription between January 1, 1998 and December 31, 2000 for a new intention of treatment for dyslipidemia were included in the cohort and followed up until June 30, 2001. The date of the first prescription of statin was defined as the index date. The cumulative persistence rate was estimated using a Kaplan-Meier analysis. Cox regression models were used to estimate the rate ratio of ceasing statins after adjustment. RESULTS: Mean age of patients initiating statin agents was 58 years; 39%were male, 24% received social assistance, 19% had diabetes, 30% had hypertension and 11% had a respiratory disease at cohort entry. Persistence with statin therapy fell to 67% in the first 6 months after treatment and continued to decline over the next 3 years to 39%. At 3 years, persistence varied significantly with statin agents. After controlling for individual patients' demographic and clinical characteristics, we found that patients who were prescribed fluvastatin, lovastatin and atorvastatin had a higher rate of cessation than those on simvastatin and pravastatin. The adjusted rate ratio of ceasing statin agents in patients with other risk factors of cardiovascular disease, such as diabetes (HR: 0.78; 0.75-0.82) or hypertension (HR: 0.72; 0.69-0.74), demonstrated a lower cessation rate. We observed lower persistence in patients who used the greatest number of pharmacies and prescribing physicians. CONCLUSION: This analysis indicates that barriers to persistence occur early in the therapeutic course. Overall persistence with statins is low, particularly among patients with few other cardiovascular risk factors.",European journal of clinical pharmacology,2005 Oct,Germany,2005,00
15982199,Sustained nurse home visiting in early childhood: exploring Australian nursing competencies.,"Abstract There is strong evidence that a comprehensive model of sustained nurse home visiting (SNHV) in early childhood can improve child and family outcomes for vulnerable and at-risk families. There is also evidence that nurse home visitors experience challenges in delivering SNHV. This article aims to identify the nursing competencies needed for delivering a comprehensive model of SNHV and highlight the areas where further competency development is required. Qualitative analysis compared the content and language of published registered generalist and child and family nursing competency statements for Australian nurses with the work experiences of a team of community-based nurses delivering SNHV. Development of competencies is needed in the areas of (a) enhanced knowledge of child development, social determinants of health, and broader outcomes for individuals and populations; (b) advanced skills in fine observation, anticipatory guidance, negotiating, modelling and experimentation, holistic case management, and working in interdisciplinary teams; and (c) attitudinal competency for working ""with"" and supporting risk taking. The current published competencies for general and child and family nurses do not encompass the different and advanced competencies required for performing SNHV. Competency development and associated nurse training and support are needed for delivery of quality SHNV services.","Public health nursing (Boston, Mass.)",2005 May-Jun,United States,2005,00
18834529,Determinants of female sexual function in inflammatory bowel disease: a survey based cross-sectional analysis.,"BACKGROUND: Sexual function is impaired in women with inflammatory bowel disease (IBD) as compared to normal controls. We examined disease specific determinants of different aspects of low sexual function. METHODS: Women with IBD aged 18 to 65 presenting to the university departments of internal medicine and surgery were included. In addition, a random sample from the national patients organization was used (separate analyses). Sexual function was assessed by the Brief Index of Sexual Function in Women, comprising seven different domains of sexuality. Function was considered impaired if subscores were <-1 on a z-normalized scale. Results are presented as age adjusted odds ratios with 95% CI based on multiple logistic regression. RESULTS: 336 questionnaires were included (219 Crohn's disease, 117 ulcerative colitis). Most women reported low sexual activity (63%; 17% none at all, 20% moderate or high activity). Partnership satisfaction was high in spite of low sexual interest in this group. Depressed mood was the strongest predictor of low sexual function scores in all domains. Urban residency and higher socioecomic status had a protective effect. Disease activity was moderately associated with low desire (OR 1.8, 95% CI 1.0 to 3.2). Severity of the disease course impacted most on intercourse frequency (OR 2.3, 95% CI 1.4 to 4.7). Lubrication problems were more common in smokers (OR 2.5, 95% CI 1.3 to 5.1). CONCLUSION: Mood disturbances and social environment impacted more on sexual function in women with IBD than disease specific factors. Smoking is associated with lubrication problems.",BMC gastroenterology,2008 Oct 3,England,2008,00
20168034,Social determinants of children's health in urban areas in India.,"Children of the urban poor in India suffer a much poorer health status than the urban non-poor, influenced to a large extent by social determinants. In this paper, National Family Health Survey-3 (2005-06) data were analyzed to assess the health status of urban poor children vis-a-vis the non-poor, and to identify the social determinants precipitating disparities. The analysis shows sharp disparity between child health indicators between urban poor and non-poor. Key findings include under-five mortality per thousand (urban poor 72.7 and non-poor 41.8) and children under-five underweight for age (urban poor 47% and non-poor 26.2%). Significant demographic and social correlates of child health in urban areas included poverty, gender, caste status, religion, mother's educational attainment, occupational status of parents, and women's autonomy in the household. They influenced different facets of child health, such as nutritional status and access to immunization.",Journal of health care for the poor and underserved,2009,United States,2009,00
16539970,[Screening induced by health services: impact and consequences. Ethical issues].,"The main aim of screening is to identify people with an increased probability to benefit from preventive interventions, generally from secondary prevention but also from primary prevention activities. The goal is to facilitate early diagnosis and treatment in order to modify positively the prognosis (the former case), or to recognize people exposed to risk factors which increase the incidence rate of disease, and then to prevent the disease (the latter case). Good intentions are not enough to achieve good results in terms of effectiveness, safety, efficiency or equity. It is necessary to have a systematic assessment of the consequences of screening, particularly on the impact on peoples health and on the health services. Due to the diversity of types of screenings that are done, it is very difficult to estimate the net impact caused by their implementation. Moreover, the changes in the health of a population depend on many factors other than health service interventions. Thus, it is very important to determine the effectiveness and safety of the screening methods that are most frequently applied. Unfortunately, assessment of the benefits and the harm potentially caused by preventive interventions has not been done often. In Spain only a few partial assessments have been published, and they focus on the activities and the processes themselves rather than the final outcomes. Given that screening activities are carried out in health care services, and that the populations screened are mostly healthy people, the ethical issues have great importance when health policies are designed and implemented. Thus, it is recommended that screenings activities be analyzed applying the ethical principles of autonomy, benefit, safety and justice. If any screening program cannot reasonably satisfy these principles then they should be removed from the list of public health activities that are financed by public resources. In the same sense, all screening procedures offered to the population must be subjected to a systematic evaluation of their effectiveness, safety, efficiency and equity in terms of how the procedure would be applied. Lastly, to achieve an effective implementation of the principle of autonomy as well the desired goal of empowering the population to exercise some control over their determinants of health, it is recommended to explore new ways of achieving active citizen participation to establish preventive priorities and to assess the impact of screening interventions.",Gaceta sanitaria,2006 Mar,Spain,2006,00
12958207,Explaining happiness.,"What do social survey data tell us about the determinants of happiness? First, that the psychologists' setpoint model is questionable. Life events in the nonpecuniary domain, such as marriage, divorce, and serious disability, have a lasting effect on happiness, and do not simply deflect the average person temporarily above or below a setpoint given by genetics and personality. Second, mainstream economists' inference that in the pecuniary domain ""more is better,"" based on revealed preference theory, is problematic. An increase in income, and thus in the goods at one's disposal, does not bring with it a lasting increase in happiness because of the negative effect on utility of hedonic adaptation and social comparison. A better theory of happiness builds on the evidence that adaptation and social comparison affect utility less in the nonpecuniary than pecuniary domains. Because individuals fail to anticipate the extent to which adaptation and social comparison undermine expected utility in the pecuniary domain, they allocate an excessive amount of time to pecuniary goals, and shortchange nonpecuniary ends such as family life and health, reducing their happiness. There is need to devise policies that will yield better-informed individual preferences, and thereby increase individual and societal well-being.",Proceedings of the National Academy of Sciences of the United States of America,2003 Sep 16,United States,2003,00
11260779,Socio-environmental determinants of the leptospirosis outbreak of 1996 in western Rio de Janeiro: a geographical approach.,"The environmental and social context in which a leptospirosis outbreak took place during the summer of 1996 in the Rio de Janeiro Western Region was examined by using spatial analysis of leptospirosis cases merged with population and environmental data in a Geographical Information System (GIS). Important differences were observed between places where residences of leptospirosis cases are concentrated and other places in the region. Water supply coverage, solid waste collection, sewerage system coverage and flood risk area were the main determining variables from an initial list of ten. The influence of these unfavorable social and environmental factors is verified hundreds of meters distant from the leptospirosis case residences, demonstrating a necessity to broaden the area of health surveillance practices. The geocoding indicated that some cases did not report contact with flood water, even though they were geographically adjacent to cases who did report this contact. Cases may only report exposures they believe are related to the disease. Geocoding is a useful tool for evaluating such bias in the exposure recall.",International journal of environmental health research,2000 Dec,England,2000,00
15580096,Nutritional screening in the community: developing strategies.,"Malnutrition is a significant clinical and public health problem in the community with the wider determinants of health including poverty, social isolation and deprivation all exacerbating its incidence. It is frequently undetected and untreated. Effective nutritional screening is needed to reduce the prevalence of malnutrition but barriers to implementation do exist. Working with staff to identify barriers that prevent the effective adoption of nutritional screening is key to ensuring that appropriate nutritional action always occurs in a timely manner. Profiling the local community helps to give a clearer overview of the high-risk population groups and provides robust evidence which helps the process of identifying priorities for action.",British journal of community nursing,2004 Nov,England,2004,00
19418020,"Social inequality, lifestyles and health - a non-linear canonical correlation analysis based on the approach of Pierre Bourdieu.","OBJECTIVES: Based on the theoretical and empirical approach of Pierre Bourdieu, a multivariate non-linear method is introduced as an alternative way to analyse the complex relationships between social determinants and health. METHODS: The analysis is based on face-to-face interviews with 695 randomly selected respondents aged 30 to 59. Variables regarding socio-economic status, life circumstances, lifestyles, health-related behaviour and health were chosen for the analysis. In order to determine whether the respondents can be differentiated and described based on these variables, a non-linear canonical correlation analysis (OVERALS) was performed. RESULTS: The results can be described on three dimensions; Eigenvalues add up to the fit of 1.444, which can be interpreted as approximately 50 % of explained variance. The three-dimensional space illustrates correspondences between variables and provides a framework for interpretation based on latent dimensions, which can be described by age, education, income and gender. CONCLUSION: Using non-linear canonical correlation analysis, health characteristics can be analysed in conjunction with socio-economic conditions and lifestyles. Based on Bourdieus theoretical approach, the complex correlations between these variables can be more substantially interpreted and presented.",International journal of public health,2009,Switzerland,2009,00
10951443,Fatigue and its impact on patients with myasthenia gravis.,"We have examined fatigue in myasthenia gravis (MG) by administering a measure of cognitive and physical fatigue to patients and control subjects before and after administration of a lengthy cognitive battery. Subjects also completed a scale that assessed the impact of fatigue on physical, social, and cognitive function. Results of the study revealed that MG patients experience significantly more cognitive and physical fatigue than do control subjects, and the patients' perceptions of both cognitive and physical fatigue increased significantly following completion of demanding cognitive work. Control subjects reported no significant change in fatigue. Furthermore, MG patients reported that fatigue produced mild to moderate effects on cognitive and social function and moderate effects on physical function. Results from this study indicate that cognitive fatigue is an important symptom of MG and that fatigue produces pervasive impairments in important aspects of patients' lives. Additional studies are needed to understand the neurobehavioral determinants of cognitive fatigue in this population.",Muscle & nerve,2000 Sep,United States,2000,00
15978130,Health information generation and utilization for informed decision-making in equitable health service management: the case of Kenya Partnership for Health program.,"CONTEXT: The Kenya Partnership for Health (KPH) program began in 1999, and is currently one of the 12 field projects participating in the WHO's 'Towards Unity for Health initiative' implemented to develop partnership synergies in support of the Primary Health Care (PHC) approach 1. CONTENT: This paper illustrates how Program-linked Information Management by Integrative-participatory Research Approach (PIMIRA) as practised under KPH has been implemented within Trans-Nzoia District, Kenya to enhance community-based health initiatives. It shows how this model is strategically being scaled-up from one community to another in the management of political, social, cultural and economic determinants (barriers and enhancers) of health. OBJECTIVE: Target rural communities in the development of a community-based health information management and feedback initiatives that can provide insights on the social, cultural, political and economic determinants of health for utilization in informed health service management. KEY FINDINGS AND ACHIEVEMENTS: 1. Cues for health seeking and health service utilization are determined by the social, cultural, political and economic factors as seen by the individual and as defined by the community but not due to the pathological nature of the illness. 2. Establishment of community-based health surveillance and health action initiatives as the best practices in transferring health as a resource that can be 'owned and guarded' by the community. 3. Establishment of Healthy Villages Initiative (HVI) through which health service delivery and scale-up can be sustained at the community level. 4. Provision of actionable health information necessary for health planning and evaluation of preventive health programs thorough PIMIRA. CONCLUSION: It has been realized that for every one person who visits a health facility for medication, there are nine others who had the same condition but sought health care from other sources including self-medication and five others who never sought health care. Innovative means of involving the community in health information management and utilization such as PIMIRA are hence the best ways of guaranteeing equitable delivery of health services that are accessible and sustainable by the community.",International journal for equity in health,2005 Jun 24,England,2005,00
10862383,Genetic technologies and achieving health for populations.,"The remarkable progress in genetics over the last 50 years has led to the development of genetic technologies to identify or alter genes in living organisms, and these technologies can be applied to people. This article presents background information on the role of genetics in human disease, outlines the technologies, and discusses the sources of the strong push for a genetic approach to ill-health and some implications and harmful consequences of using these genetic technologies. The determinants of most diseases are complex and are embedded in a social context. To focus on only one strand of this web--the genetic strand--because it is one that may be amenable to biological/pharmaceutical treatment, although profitable for industry, does not address other important determinants of health and may lead to a harmful overemphasis on genetic approaches. The author outlines some limitations to the potential contribution of genetic technologies to population health across the globe and the need for policy development if these technologies are to have an appropriate place in health care.","International journal of health services : planning, administration, evaluation",2000,United States,2000,00
11766457,[Determinants of professional status among physicians in Mexico].,"OBJECTIVE: This study explored a number of factors that determine the professional status of physicians in Mexico. METHODS: Using structural equation modelling techniques, causal models were developed to investigate the determinants of professional status within the medical field. RESULTS: The findings suggest that the proposed stratification process in the causal model has empirical support. In the prestige dimension, there is an adscriptive effect of gender, the resultant gender segregated the Mexican medical profession; in addition the achievement effects of medical education and work history within significant occupational and bureaucratic structures. In the economic dimension, the ascriptive effect of gender and the resultant differential in income and job opportunities of female physicians exist. CONCLUSIONS: Although social origin seems to have a weak effect on the dimensions of professional status, it is suggested that both medical education and employment history were both significant positive determinants of professional status in the Mexican medical system. On the other hand, there are still significant gender inequities in the stratification structure of the medical profession.",Gaceta medica de Mexico,2001 Nov-Dec,Mexico,2001,00
19077000,"Adolescent leadership and adulthood fertility: revisiting the ""central theoretical problem of human sociobiology"".","Human motivation for social status may reflect an evolved psychological adaptation that increased individual reproductive success in the evolutionary past. However, the association between status striving and reproduction in contemporary humans is unclear. It may be hypothesized that personality traits related to status achievement increase fertility even if modern indicators of socioeconomic status do not. We examined whether four subcomponents of type-A personality--leadership, hard-driving, eagerness, and aggressiveness--assessed at the age of 12 to 21 years predicted the likelihood of having children by the age of 39 in a population-based sample of Finnish women and men (N=1,313). Survival analyses indicated that high adolescent leadership increased adulthood fertility in men and women, independently of education level and urbanicity of residence. The findings suggest that personality determinants of status achievement may predict increased reproductive success in contemporary humans.",Journal of personality,2009 Feb,United States,2009,00
12494745,Psychosocial determinants of cigarette smoking among college students.,"Although the prevalence of cigarette smoking among adolescents and adults consistently declined in the past decade, smoking among college students rose sharply. To reduce the morbidity and premature mortality caused by smoking, antismoking interventions need to target this vulnerable population. Anonymous self-report data were collected from a convenience sample of 224 college students who voluntarily completed a Web-based survey developed to assess the relation of risk-taking tendency, depression, social normative beliefs, and smoking resistance self-efficacy to cigarette smoking behavior. Employing structural analysis using LISREL (Joreskog & Sorbom, 1996), all 4 factors were confirmed as determinants of smoking. Resistance self-efficacy, the only direct antecedent, mediated the link to risk-taking tendency, depression, and social normative beliefs. Antismoking interventions that focus on enhancing refusal skills and are delivered to homogeneous groups are proposed as an effective approach to reducing cigarette smoking among college students.",Journal of community health nursing,2002 Winter,United States,2002,00
