PMID,TI,AB,JT,DP,PL,YY,year
3908081,"[Methodologic function of the concept of health in the evaluation of the goal of ""health for all by the year 2000""].","This paper makes a socio-historical analysis of the determinants of health on the basis of the different ideas that are held about it. It examines the methodological and practical part played by these different ideas in the past and in the present, and the conclusion is reached that health is a sociobiological process historically determined. With the foregoing definition as a starting point, the author reviews the validity of primary care as a ""key"" strategy for attaining the goal of health for all by the year 2000.",Educacion medica y salud,1985,United States,1985,80
3724364,Two types of chronic lead treatment in C57BL/6 mice: interaction with behavioural determinants of pain.,"The male C57BL/6 mice used in this study were the offspring either of untreated or lead treated (0.1% lead acetate (PbAc) instead of drinking water) parents. Offspring of lead treated parents were reared on 0.1% PbAc until weaning, and also given 0.5% PbAc to drink for 3 weeks prior to testing (Pb2 group). Offspring of untreated parents were either given 0.5% PbAc to drink (Pb1 group) or maintained on tap water throughout (Control group). Control (C) and lead treated mice were subdivided according to single- or group-housing; no confrontation (""unfought"") or confrontation with a trained aggressor mouse (""defeated""). All the mice were then given a hot-plate pain test, in which paw-lick and escape latencies were recorded. In untreated mice, latencies were reduced after defeat. This effect was not seen in lead treated animals. Lead treatment increased latencies in most instances relative to the appropriate control group. The paw-lick latencies were less consistently affected than the escape latencies. Escape latencies, with one exception, were longer in the Pb2 group than in the Pb1 group. Treatment with naloxone of single-housed C and Pb2 was without effect, except for Pb2 treated undefeated mice: here, naloxone abolished the analgesic effect of lead treatment. Lead-induced analgesia is discussed in terms of central mechanisms of pain reception.",Life sciences,1986 Jul 7,Netherlands,1986,80
2641329,Attributions of responsibility in adolescent cancer patients and their parents.,"Attributions of responsibility have been shown to be important determinants of illness behavior in adults. This study examines the salience of attributional judgements among adolescents with cancer. Patients and their parents were categorized according to their attributions of responsibility for the cause of and solution to the adolescent's health problems into one of four attributional models. Of the four possible models, only two were represented: the medical and compensatory. Only 37.5% of parent/child pairs were concordant for model choice. Patients whose attributions conformed to those of the compensatory model sought more information (F = 5.1, (P = .03), were satisfied with the information supplied (F = 3.5, P = .07), and expressed the belief that a greater percentage of prescribed medications needed to be taken if a cure was to result (F = 4.1, P = .05). Side effects were more often experienced by patients whose responsibility attributions exemplified the medical model (F = 5.09, P = .03). Model concordance did not relate to parent/child agreement on health-related beliefs, patient age, sex, or compliance measures (P greater than .05). No relationship was found between parent-child model concordance and patient's self-reported medication compliance. The present data do not support the notion that attributions of responsibility for cause and solution of cancer should be important targets of interventions designed to increase medication compliance among cancer patients.",Journal of cancer education : the official journal of the American Association for Cancer Education,1989,England,1989,80
12315884,Infant mortality by cause: a comparison of underlying and multiple cause designations.,"The extent of variability in the social, economic, and demographic characteristics of infant deaths when grouped by detailed cause is analyzed using health statistics data for Florida for the period 1980-1982. ""The analysis first compares cause-of-death-specific infant, neonatal, and postneonatal mortality between each of the four cause-of-death models. Next, interest shifts to an examination of the variability among decedents, specific to cause of death, in a range of background, proximate, and immediate determinants of infant health and survival. Variability is evident in cause-specific mortality rates as well as in decedent characteristics across the cause-of-death models. These findings suggest that more attention be given to the mode of identifying cause of death in studies of infant mortality."" (SUMMARY IN FRE)",European journal of population = Revue europeenne de demographie,1989 Sep,Netherlands,1989,80
2767433,"Utilization behaviour patterns of Siddha clinics in Salem, Tamil Nadu.","In Tamil Nadu, indigenous Siddha medicine (SM) is officially recognized and extensively used. Yet very little research information or published material is available on the extent of utilization behaviour of Siddha medicine in urban settings. This study examines the current patterns of utilization and consumer behavioural characteristics of SM through a field-based questionnaire survey of a sample of 300 patients attending 15 Siddha clinics in Salem, Tamil Nadu. Four areas were investigated: Socio-economic characteristics of the users; utilization behaviour pattern of patients; reasons for choice of Siddha therapy; opinions, attitudes, perception and satisfaction of users regarding Siddha therapy. The survey points out there is an inverse relationship between the number of patients using SM and income, education and distance travelled. Various factors were cited in choosing SM-such as, effectiveness of treatment, social influences of a relative or friend. Survey indicates that both modern medicine and SM seem to act as supporting rather than as competitive systems in a setting like Salem. People tend to seek both the system in search of a permanent cure.",Geographia medica,1989,Hungary,1989,80
7374141,"Social determinants of adolescent drinking; what they think, what they do and what I think and do.","Four social determinants (parental and peer modeling, parental and peer norms) were studied for their effects on adolescents' norms, preferences and reported drinking behavior.",Journal of studies on alcohol,1980 Mar,United States,1980,80
6128936,[Determinants of successful aging in Switzerland].,"The research, upon which this article is based is part of a program on ""Social Integration"" sponsored by the Swiss National Science Foundation. A sample of 4500 persons aged more than 59 years were interviewed in 1978. The theoretical approach was to identify the elements of successful aging under the conditions of swiss society, which are: the quality and degrees of independence and self determination of personality, continuity of the manner of living and adequate handling of the changing conditions of life in the third age including physical, mental, communicational and economic mutations. To reach this goal the survey measured the socio-economic conditions of the investigated population, their psycho-physical ability, how old people compensate deficits: the conditions essential for life, integration in leisure, private contacts, public opinions and political participation. The results show that a great majority is satisfied with the conditions of dwelling, occupation and economic conditions. But in all dimensions of life we also found minorities oppressed, threatened or deprived. Psycho-physical fitness proved to be in good state for a great majority and only a few percent were in a physical or mental condition which did not grant them independence and self-determination. This diagnosis was assisted by the results of two newly developed tests for meaning ability.",Aktuelle Gerontologie,1982 Sep,Germany,1982,80
6597061,Nutrition and health in childhood: causal and quantitative interpretations of dental caries.,"The aim of the present study was to suggest a causal model of dental caries and to discuss some quantitative interpretations of this model. Three age groups of children (4, 8 and 13 yr) from three different areas in Sweden were included. The caries status of the children was examined. A 7-day record (4-and 8-yr-olds) and a dietary history (13-yr-olds) were used to estimate food intake. Sociodemographic data and data of caries preventive measures were obtained from parents/children. A causal model of dental caries is suggested and some quantitative interpretations are made by means of path analyses. Hypothetical examples of results of changes in caries determinants are given.",Community dentistry and oral epidemiology,1984 Dec,Denmark,1984,80
2738616,A measure of survival time for long-term follow-up studies of the elderly.,"Studies of determinants of longevity in the elderly by means of a follow-up study are usually based on samples with a wide age range and some selectivity. This poses the problem of constructing a measure of longevity that: (1) will make subjects in the sample comparable regarding survival time, independent of their age and sex; (2) is suitable for long-term follow-up studies; (3) can be used to check the absence or presence of selectivity of the sample with regard to longevity; (4) improves the comparability of studies with different designs and sampling schemes; (5) can take the mortality development over time into account. An individual measure of survival time is presented that satisfies these requirements: the realized probability of dying (RPD). Its construction is described. The RPD is derived from population life tables based on age, year of birth, and sex. For each subject, the relative position on the survival curve within the birth cohort is determined. In an illustration, the RPD is applied to data from a 28-year follow-up study of the elderly in the Netherlands. A comparison is made with other survival measures commonly used in this type of study. It is concluded that the RPD is a powerful and valid measure of longevity in elderly subjects, and that it can be useful in the study of determinants of longevity.",Journal of clinical epidemiology,1989,United States,1989,80
2648602,"The state, class and the allocation of health resources in southern Africa.","In Africa the literature specifically linking the state, class and the allocation of health resources is sparse, and the evidential base for health research is inadequate and difficult to interpret. This paper looks at some of the ways in which state, class and health may be related in southern Africa. The region provides useful comparisons because of the starkness of the relationships between class and race and disease patterns and health care in much of the sub-continent; the different types of state and class structure within southern Africa; and the changes in ideology and to some extent health practice which came with the political independence of some of its component parts. Using both historical and contemporary data, it pinpoints the importance of analysing the specific and changing form of the state in the different countries of the region, in order to understand the social determinants of disease and the allocation of health resources, and looks at the significance of class, race, ethnicity and gender in the incidence of health and the state's response. It highlights the specific colonial legacies, continuing imperial linkages and location of countries in the international division of labour which inhibit changes in health care. Within the region, the migrant labour system and South Africa's aggressive policies of destabilisation create particular problems for weak states and for individuals within them attempting to implement more progressive health care programmes. The paper also argues that the ideological role played by health care has to be understood, and shows the diverse uses to which it is put across the region. The paper concludes that while the position of the state in the international and regional economy, its specific form and the nature of its class relations are predictors in some sense of health and health care, a variety of micro-level political and social decisions and mediations have also to be taken into account. While most of the countries of the region are in some sense part of the 'periphery', and a product of colonialism, these labels are insufficient to explain the differences between them in terms of disease patterns and health care systems. The specificities of internal social dynamics, local class ethnic and gender struggles and political conflicts are also crucial.",Social science & medicine (1982),1989,England,1989,80
2661131,"Coronary heart disease: interplay between changing concepts of aetiology, risk distribution, and social strategies for prevention.","Epidemic diseases move in grand cycles, accompanying changes in culture, social organization, and environment. Coronary heart disease (CHD), a mass disease of twentieth century industrialized society, has a predominantly environmental aetiology. Although the major biomedical risk factors appear to have been identified over the past 40 years of epidemiological research, we are not certain why CHD is now on the wane in most Western nations. In Australia, CHD death rates have, since 1968, declined much more in professional and white-collar men than in blue-collar men. Any substantial reduction in CHD rates will require a generalized population shift towards a lower CHD risk profile. Numerically, the greatest gains should come from reducing the CHD risk of the bulk of the population, who are currently at medium risk of CHD. Notions of risk need, in the first instance, to be based on up-to-date knowledge of biomedical risk factors and mechanisms in order to develop optimal intervention strategies. A population-based strategy can be achieved via community education and structural modification of the social environment. The latter approach will require public health research into broader questions of the social-environmental influences on population cardiovascular health: for example, research into the social, political, and economic determinants of national food and nutrition policies; and into the various environmental (including workplace) changes that will facilitate risk-lowering behaviour. Hopefully, intervention strategies in such areas, set within a community development context, will be developed within the incipient National Program for Better Health.(ABSTRACT TRUNCATED AT 250 WORDS)",Community health studies,1989,Australia,1989,80
12283198,Socio-economic determinants of age differences between spouses in Bangladesh.,"""This study examines socio-economic differentials in age differences between spouses in Bangladesh. The variables considered for the analysis are bride's current and childhood residences, education, work status before and after marriage; and groom's childhood residence, education and occupation. Among these variables, childhood residence, education and occupation evince the strongest differentials."" (SUMMARY IN FRE AND ITA)",Genus,1989 Jul-Dec,Germany,1989,80
6737199,Impact of chronic and acute stressors on daily reports of mood.,"This research compares the relative impact of major life events, chronic stressors, and minor daily stressors on daily reports of mood. Analyses are based on daily diary data combined with interview data derived from a longitudinal study of 96 women sampled from the population of persons using the services of a neighborhood health center in Boston. The most important direct determinants of mood were found to be concurrent daily stressors and physical symptoms, and previous levels of psychological well-being. Life events and chronic stressors had indirect effects on mood through these other variables. The results serve to confirm and extend previous studies on the determinants of short-term changes in mood. The advantages and disadvantages of the temporal aggregation of time-series data are discussed.",Journal of personality and social psychology,1984 Apr,United States,1984,80
12266409,"A model of child nutrition, fertility, and women's time allocation: the case of Nicaragua.","""This study had two main goals. The first was to test the hypothesis that women who work in the informal sector of the labor force have better-nourished children, ceteris paribus, than women who work in the formal sector. A simple home production model for child nutrition incorporating this hypothesis was specified and the behavior of a utility-maximizing household investigated. The empirical estimates of the nutritional status production function provided no convincing support for the hypothesis."" The second goal was ""to investigate the joint determinants of child nutrition and of women's fertility and work choices....[It is suggested] that increases in women's education and formal sector wages will induce declines in fertility and improvements in child nutrition. Increases in informal sector wages will improve nutrition but have little impact on fertility, and income effects are minimal on all three variables."" Data are from a household survey conducted in Nicaragua in 1977 and 1978.",Research in population economics,1984,United States,1984,80
12280325,Determinants of age at marriage of females in India.,"""In the present paper some socio-economic determinants of female nuptiality in India have been discussed. An integrated path analysis approach is adopted to ascertain the direct, indirect and joint effect of the socio-economic factors on the age at marriage of females in rural and urban areas of various states of India. From the analysis, it became evident that effective literacy is the most dominant factor influencing the age at marriage of the females. Poverty is also a contributing factor in preventing a rise in the age at marriage.""",Janasamkhya,1984 Dec,India,1984,80
2650741,Perinatal mortality in Belgium.,"Perinatal mortality in Belgium remains high compared with other countries of Western Europe, although a marked decrease was observed during the period from 1956 to 1984. Analysis of the death causes indicates that further progress is feasible. Social inequalities and geographic variation are persisting in spite of the long-established policy of social welfare and free access to health services. Most of the studies on perinatal mortality in Belgium are descriptive and based on data recorded in birth and infant death certificates. In the future, alternative sources of information should be used to analyze more precisely and to understand more clearly the interactions between the different determinants of perinatal mortality and to evaluate the impact of social and health services.",Biology of the neonate,1989,Switzerland,1989,80
6524411,[Rehabilitation and the pathology of dementia].,"To recognize the influence of the social and physical environment on demential pathology has methodological and therapeutical implications. Since the beginning of the seventies, many works have demonstrated that senile deterioration is not a continuous nor insurmountable process. There is no ineluctable evolution, independent of environment. The different therapeutical strategies can be analysed in terms of behavior modification through an action upon the physical and social determinants of the environment. The authors present two complementary methods of revalidation: an individualised reeducation of necessary behaviors for a social autonomy (toilet, dressing, continence) and a program of physical and psychic activation, to maintain or reestablish social skills (management of the institutional environment, physical mobilisation, ergotherapy and sociotherapy). These methods are relevant to the functional analysis and behavior modification. They are in concordance with the goals of the contemporary gerontology.",Acta psychiatrica Belgica,1984 Sep-Oct,Belgium,1984,80
2740943,[Fertility and health in Mexico].,"Fertility, health, and family planning are not independent factors, but rather involve a series of biological and social mechanisms in close interaction with one another. The impact that a high fertility rate has on health is reflected mainly in a rise in the rates of maternal and child mortality. Similarly, fertility has a greater negative effect upon the health of groups characterized by high reproductive risk, high parity, short intergenesic intervals, and unwanted pregnancies. On the other hand, family planning -and specifically the use of contraceptive methods-helps to achieve a lowering of the fertility rate and also has a positive effect on maternal-child health. This situation can be observed in the case of Mexico, where fertility rates and tendencies, as well as maternal and child mortality, have been reduced during the past decade.",Salud publica de Mexico,1989 Mar-Apr,Mexico,1989,80
2802928,Genetic and perinatal determinants of structural brain deficits in schizophrenia.,"Using a subsample from the Copenhagen schizophrenia high-risk project, we examined the contributions of schizophrenic genetic liability and perinatal complications to computed tomographic (CT) measurements of ventricular enlargement and cortical and cerebellar abnormalities. A factor analysis of six CT measurements yielded two significant factors. One factor reflected multisite neural deficits as evidenced by abnormality of the cerebellar vermis and widening of the sylvian and interhemispheric fissures and cortical sulci. The other factor reflected periventricular damage as evidenced by enlargement of the third and lateral ventricles. Because all of the subjects had schizophrenic mothers, the major source of genetic variation is contributed by the diagnostic status of their fathers. In a stepwise multiple-regression analysis, it was determined that the multisite neural deficits factor was significantly related to genetic risk for schizophrenia (as measured by schizophrenia spectrum illness in the subjects' fathers) but was unrelated to pregnancy or delivery complications or to weight at birth. Periventricular damage was highly and significantly correlated with the number of complications suffered at delivery, but only among subjects with an elevated genetic risk. Although limited by a small sample size, these results suggest that the two types of CT abnormalities in schizophrenia may reflect partially independent processes based on different combinations of genetic and perinatal influences.",Archives of general psychiatry,1989 Oct,United States,1989,80
3819251,Biological and sociocultural determinants of successful lactation among women in eastern Connecticut.,"Postpartum factors affecting the duration of lactation were identified for 250 women through a telephone survey. The survey examined the behaviors and attitudes of women who had chosen to nurse and who were still nursing at 2 weeks postpartum. Sixty percent of the mothers nursed their infants after delivery. However, by 10 weeks postpartum, only 34% of the babies were still breast fed. By self-report, the most significant factors associated with the maintenance of lactation at 10 weeks were related to perinatal hospital protocol, especially letting the infant suckle soon after birth. Other significant predictors of successful lactation outcome included early milk ""let down,"" little use of supplemental formula, the mother's expectation at parturition of an extended nursing period, her feeling well and being satisfied with her body weight, her previous successful experience with lactation, and her perception that she feeds her infant on demand. Few of the women who had stopped nursing after 2 weeks sought advice on breast feeding from anyone other than the pediatrician. Most coped with their nursing problems themselves. The data reinforce the importance of labor and delivery practices that support early maternal-infant contact. They also suggest the use of infant health indexes and weight and height percentile placement records rather than reliance solely on weight gain as the index of lactation adequacy. Further, they indicate the need for clinical intervention before 2 weeks postpartum.",Journal of the American Dietetic Association,1987 Mar,United States,1987,80
3282449,Lies and liars: psychiatric aspects of prevarication.,"The authors discuss the phenomenon of lying, a common psychic process that has received remarkably little scrutiny. The ubiquity of lying and others forms of deception suggests that they have ""normal"" aspects, but lying which is persistent or destructive to the quality of a person's life becomes pathological. Lying has many determinants, including developmental, biological, social, and psychodynamic. Antisocial, histrionic, narcissistic, borderline, and compulsive personalities have been associated with lying. The treatment of lying needs to be individualized according to the overall symptom complex in which it is embedded.",The American journal of psychiatry,1988 May,United States,1988,80
6537526,Testosterone dependent effects of caffeine on social investigation by adult male rats.,"The testosterone determinants of caffeine induced increases in locomotor activity and social investigation by adult rats was investigated. In all groups where testosterone levels were high (intact or sham castrate adult males or castrate males receiving testosterone replacement) caffeine increased the social investigation of a novel juvenile rat. In condition where androgen levels were low (adult females, castrate males and castrate males receiving oil injections) social investigation was not affected by caffeine. In contrast, locomotor activity was increased by caffeine in all treatment groups. Thus, testosterone has behaviorally specific effects on the caffeine responsiveness of the rat.",Physiology & behavior,1984 Dec,United States,1984,80
6723941,Repeat abortion: is it a problem?,"As the number of Canadian women who have had induced abortions increases with each succeeding year, the number at risk--and the actual incidence--of repeat abortion also increases. Some researchers have argued that women who have more than one induced abortion are less well adjusted, others that they are less willing to use contraceptives, perhaps because of anxiety about sexuality. Still others have suggested that repeat abortion is unrelated to the psychology or attitudes of individual women, but rather is an inevitable result of imperfect contraceptives, imperfect contraceptive practice and the availability of legal abortion for the termination of unwanted pregnancies. A group of 580 women seeking abortions were interviewed at the Montreal General Hospital and given a number of psychological tests. About one in five of these women were having repeat abortions. The women having repeat abortions were older, less likely to be married and more tolerant of legal abortion than were women having their first abortions. They also had intercourse more frequently than the first-abortion patients. Women obtaining a repeat abortion were slightly more likely to have been using contraceptives at the time they became pregnant, but they did not differ from first-abortion patients in the types of methods that they used. On no other social or demographic characteristics, measures of psychological adjustment or attitudes about sexuality were there any important differences between the groups. A more complex statistical analysis reveals that the two most important factors differentiating first-abortion and repeat-abortion patients are age and coital frequency--both of which are variables that reflect added exposure to the risk of unintended pregnancy.(ABSTRACT TRUNCATED AT 250 WORDS)",Family planning perspectives,1984 Mar-Apr,United States,1984,80
12285842,Effect of female education on the proximate determinants of fertility in Bangladesh.,"""This paper investigates the effect of female education on fertility in Bangladesh...through three proximate determinants of fertility: marriage, postpartum non-susceptibility to conception, and contraception.... The analysis found that a small amount of education tends to increase fertility.... The effect of education on proximate determinants shows that it is positive for postpartum non-susceptibility to conception, [while] in contrast it is negative for marriage and contraception. Therefore, [the] contribution of the duration of postpartum non-susceptibility is stronger for less educated women, while marriage and contraception have important effects when education is high at the individual level.""",Rural demography,1989,Bangladesh,1989,80
27223962,Directions.,"That people with mental handicap are educate has been recognised in the United Kingdom for nearly a century and a half. The degree to which the mentally handicapped individual can be educated may depend upon one factor or a combination of several, such as the level or extent of the handicap, the 'educator', the 'environmental determinants' (social, physical and domiciliary) or an associated physical disability.",Nursing standard (Royal College of Nursing (Great Britain) : 1987),1988 Jun 25,England,1988,80
2471142,Determinants of the nurse-patient relationship revisited.,"Rather than speaking broadly about the determinants of the nurse-patient relationship, as I did in my book, in this article I have focused more narrowly on psychiatric mental health nurses and their patients. I cited, as the chief influence on the context of the relationship between the two, the psychological changes concomitant with the stellar transition from the Piscean to the Aquarian Age and the burdens these changes impose on the psyche of the individual. I talked a bit about the paradoxical nature of the psyche and how it relates to paradoxical psychotherapeutic approaches. I mentioned win, win negotiations as being skills necessary for coping in the Aquarian Age. I also mentioned that our own value system, although absolute for us, is not necessarily binding on the other unless it is mutually agreed upon beforehand. In addition, I spoke about the possibility of many theories and methods, each equally valid and workable in the solution of a particular problem. I said our approach to the patient will depend on our role conception as psychotherapist, our typology, and concomitant with that, our model of psychological processes and the theoretical framework in which it is couched. I have stated what I consider the four key points for all of us to be aware of in order to negotiate the new psychology. We need to differentiate between needs, wants, and entitlement: we are entitled to our needs, but we are ultimately responsible for their fulfillment (which does not necessarily mean that we have to fulfill them ourselves). We need to be aware of the two-pronged aspect of every bit of communication; i.e., the simultaneous factual and directional message contained in each, and yet the selectivity of the tuning in by the receiver. We also need to be aware that any communication can imply a message about the object discussed or about one's subjective relation to it, as well as the confusion and rage that can be caused by ambiguities and the misunderstanding of which of the two has been meant. We have to learn to live with the fact that all of us have one area of our personality that is reasonably well adapted and another one that is still young and needs all our (and others') help that it can get.(ABSTRACT TRUNCATED AT 250 WORDS)",Perspectives in psychiatric care,1985,United States,1985,80
2659640,The relationship among organizational climate variables and nurse stability in critical care units.,"This study examined the relationship among determinants of organizational climate, identified from the literature as communication, staff utilization, interdisciplinary politics, reward and support services, and nurse stability in critical care units. The purposes of the study were (1) to describe the organizational climate reported by staff registered nurses working in eight critical care units located in the same tertiary care center, (2) to measure nurse stability in the study units, (3) to determine interunit differences in organizational climate and nurse stability, and (4) to examine relationships among organizational climate phenomena and nurse stability. The sample was composed of 192 critical care staff nurses. Results indicated significant interunit differences among organizational climate determinants and nurse stability. Relationships among communication, interdisciplinary politics, and nurse stability were also demonstrated.",Journal of professional nursing : official journal of the American Association of Colleges of Nursing,1989 May-Jun,United States,1989,80
3701582,Objective determinants of perceived social support.,"Objective characteristics of people's social networks were examined as determinants of the perceived availability of social support in two populations: elderly adults (n = 50) and mothers of 1-year-olds (n = 71). Number of network members and frequency of contact with network members, computed separately for kin and nonkin were examined as predictors of loneliness, overall social support, and the six components of social support proposed by Weiss (1974). Kin were found to be more effective providers than nonkin of some aspects of social support. Network characteristics were better predictors of perceived social support for the elderly than for the mothers, but a maximum of 30% of the variance in perceived social support was attributable to the objective network characteristics in either sample. It is recommended that future research on the determinants of perceived social support consider actual interpersonal behaviors, their contexts, and personality characteristics that affect the facilitation an interpretation of supportive behaviors.",Journal of personality and social psychology,1986 Feb,United States,1986,80
7390022,The first foray: maternal influences in nest egression in the weanling rat.,"A series of experiments was performed to examine the determinants of the rat pups' 1st excursions from the maternal nest into the novel environment outside the burrow. A standardized, nidic environment consisting of a maternal nest and adjoining open field was studied under a variety of structured test conditions. When the mother was outside the nest, pups readily ventured into the field. The early excursions were not stimulated by the mother's absence from the nest because when the mother was removed from the nest but not placed in the field the pups remained nestbound. Anesthetized dams elicited few excursions, suggesting that olfactory cues are less potent in this situation than behaviorally transmitted signals. Nonlactating adults were not attractive to pups but after induction of ""maternal responsiveness"" concaveated males facilitated egression. The data from a final experiment suggest that when in the nest, the dam stimulates egression by providing additional ""permissive"" stimuli that render the weanling more responsive to approach cues outside the nest.",Developmental psychobiology,1980 Jul,United States,1980,80
12283031,Determinants of family size preferences in Pakistan.,"""The paper attempts to investigate and identify some of the most important predictors of family size-preferences in Pakistan. Based on cross-sectional data relating to 9,416 currently married women, the results of this study suggest that having one or more sons in the family is the principal predictor of the desired family size. Yet another important predictor is the education of the wife which plays a critical role in the family size determination. The study shows that the preferences for family size do not vary greatly between urban and rural areas.""",Pakistan development review,1989 Autumn,Pakistan,1989,80
3852242,Determinants of health promotion activities in nursing clinic clients.,"Nursing clinic clients' health beliefs, values, and demographic characteristics were analyzed for their impact on health promotion activities. A sample of 175 clients was administered measures of health beliefs, health values, and health promotion activities. The type of health care clients had requested at the clinic for the previous 2 years was categorized as health promotion, illness prevention, health maintenance, or health restoration. Findings included: health value was not related to self-reported health promotion activities or to types of clinic visits; a strong belief in chance was negatively associated with engaging in health promotion activities; a strong belief in powerful others was negatively associated with a high percentage of restoration visits. The combination of beliefs, values, and selected demographic factors accounted for 16% of the variance in health promotion activities and 18% of the variance in the type of health care sought.",Nursing research,1985 Nov-Dec,United States,1985,80
2785722,Reproductive tract infections in a family planning population in rural Bangladesh.,"In contrast to social, religious, and economic determinants of acceptance and sustained use of family planning in developing countries, perceived side effects resulting from reproductive tract infections can usually be ameliorated easily and expeditiously. This population-based study examines the magnitude and nature of morbidity due to reproductive tract infections among users of various contraceptive methods and among nonusers in a rural community in Bangladesh. Overall, 22 percent of the 2,929 women surveyed reported symptoms of reproductive tract infection. Of the 472 symptomatic women examined, 68 percent had clinical or laboratory evidence of infection. Users of intrauterine devices and tubectomy were each approximately four times as likely to report symptoms and seven times as likely to have examination-confirmed infection as nonusers. The epidemiology of reproductive tract infections in this population is addressed, and the findings are discussed in terms of their potential programmatic impact.",Studies in family planning,1989 Mar-Apr,United States,1989,80
6580736,Some non-bacteriological determinants and implications of antibiotic use in upper respiratory tract illness.,"Antibiotics are widely but inconsistently used by general practitioners in the UK for treatment of respiratory infections. Although it might be expected that antibiotic use would be governed by biomedical factors this is often not the case. Four non-bacteriological determinants of antibiotic use are identified and discussed; these are (i) the doctor's anxiety about his workload, (ii) the response of doctors to social pressures, (iii) misinterpretation of underlying reasons for a consultation and (iv) fear of the possible development of sequels to streptococcal illness. The implications of the variable response of doctors to these influences are discussed. These apply, not only to doctors and patients, but also to relationships between them. In addition there are important implications for the credibility of general practice as a critical and academically respectable discipline.",Scandinavian journal of infectious diseases. Supplementum,1983,England,1983,80
20841128,Psychosocial environment: a health promotion model.,"This article presents a multidimensional model of psychosocial determinants of health behavior for health promotion research and policy analysis. Frequently, health promotion focuses almost exclusively on intrapsychic determinants and on individual level behavior. Based upon Field Theory and attitude theories, this proposed model holds that in populations with comparable sociodemographic and biological status (exogenous variables) a health behavior is a function of direct and interaction effects of five key intrapsychic and external variables. These are: behavioral intentions, social support, accessibility of means for action, personal autonomy, and action situation. Empirical tests with cross-cultural studies in Venezuela, Kenya, and the Philippines provide substantial support for the model. The findings suggest that while health promotion strategies should deal with intrapsychic determinants of behavior, key extrapsychic factors (such as social support, quality and accessibility of health care measures, and situational factors) all have direct and independent effects on health behavior as well. Health promotion research and interventions which aim exclusively at intrapsychic determinants would thus have rather limited overall value. The article discusses key research and policy implications of the model presented.",International quarterly of community health education,1983 Jan 1,United States,1983,80
7264477,The holistic health movement: a survey and critique.,"This article discusses the nature and significance of the holistic health movement in four ways. First, a general characterization of the movement is proposed, based on shared commitment to five assumptions: (1) a positive view of health as well-being, (2) individual responsibility for health, (3) the importance of health education, (4) control of social and environmental determinants of health, and (5) low technology of ""natural"" therapeutic techniques. Second, a basic difference among advocates of holistic health/medicine is proposed in terms of the presence or absence of commitment to scientific method. Third, holistic health/medicine is briefly compared with concepts of holism in biology and in the social sciences. Finally, criticisms of each of the basic tenets of the holistic health movement are offered.",The Journal of medicine and philosophy,1981 May,United States,1981,80
3395696,Congenital determinants of violence.,"Specialization--the predisposition to violent behavior persisting over an extended period of time--is considered in relation to congenital factors, to determine whether such factors are contributory to this predisposition. Congenital factors include inherited characteristics and perinatal experiences. Evidence for inherited characteristics in criminal behavior is approached through family studies, the study of twins, and adoption studies. Of those three, adoption studies provide the most fertile ground for study. Predisposition toward criminal behavior is noted to be limited to property crime. The second congenital factor is the perinatal experience. Minor physical anomalies appear to be strongly related to hyperactivity and later criminal involvement, but only if the offender was reared in an unstable, nonintact family. Indices of perinatal problems relate to later violent crime, rather than to property crime, and may have as their basis some form of trauma occurring very early in life.",The Bulletin of the American Academy of Psychiatry and the Law,1988,United States,1988,80
3101100,"Aggression during morphine withdrawal: effects of method of withdrawal, fighting experience, and social role.","Offensive and defensive components of aggressive behavior were determined in resident and intruder mice. Withdrawal aggression was measured after the removal of a subcutaneous morphine pellet or after precipitation by naloxone in naive mice and after removal of a morphine pellet in mice with prior fighting experience. In naive mice, removal of a morphine pellet led to increases in attack bites and threats but naloxone-precipitated withdrawal led to decreases in these behaviors and to increases in defensive posturing, escape attempts and vocalizations. Prior fighting experience abolished the enhanced attack behaviors of resident mice following morphine pellet removal, but led to heightened defensive behavior in intruder mice. The behavior of intruder mice appeared more sensitive to naloxone administration than the behavior of resident mice; naloxone influenced not only intruder defensive behavior, but also other non-aggressive behaviors. The social role of the drug recipient and his prior history of aggressive behavior are important determinants of morphine and naloxone effects on aggression.",Psychopharmacology,1986,Germany,1986,80
3251136,"Doctors, partitocrazia, and the Italian state.","Political and economic forces are determinants of the social position of the professions in any country, but in Italy the political parties exercise such extensive control that no profession can function independent of political party decision making. The medical profession thus developed in close connection with the state, reflecting in the split between generalists and specialists with its professional organization (ordini) differences between the political parties. The attempt of the state to rationalize the health system and control costs through the mechanism of the Italian national health service had the ironic effect of unifying the profession in opposition and thereby increasing its strength. The case of Italy shows the standard conceptual models of professional autonomy to be incomplete because they fail to account for the central role of political parties.",The Milbank quarterly,1988,United States,1988,80
