PMID,TI,AB,JT,DP,PL,YY,year
1642259,Consanguineous marriage in Jordan.,"We conducted a population-based study of consanguineous marriages in Jordan. About two thousand households were interviewed. First cousin marriages were encountered in 32.03%, second cousin in 6.8%, distant relation in 10.5%, and no relation in 50% of all marriages, respectively. Inbreeding coefficients were compared with those of other countries. The most important variables affecting inbreeding were social tradition, religion, education, and place of residence--urban vs. rural. Secular trends appear rather stable since the early decades of the twentieth century, especially for first cousin marriages. Jordan society showed a deeply rooted traditional behavioral pattern when inbreeding is considered.",American journal of medical genetics,1992 Jul 15,United States,1992,90
9690841,Well-being of haemophilia patients: a model for direct and indirect effects of medical parameters on the physical and psychosocial functioning.,"This study outlines the development and evaluation of a structural equation model for establishing the consequences of haemophilia. The hereditary disorder is characterized by a high tendency to haemorrhages, with recurrent bleeding into the joints causing irreversible joint damage. The model is, in general, an attempt to answer the following questions: what is the effect of haemophilia on the well-being (i.e. satisfaction, health, somatic complaints and self-esteem) of patients and what is the additional or mediating role of other individual characteristics in this pathway? Disease severity, joint impairment and disability are defined as antecedents of well-being and the mediating roles of appraisal (i.e. the personal evaluation of the disease), health beliefs (i.e. locus of control), psychological characteristics (i.e. anxiety, anger, depression and optimism) and social support are investigated. Psychological variables turned out to be the strongest determinants of well-being and partly mediated the detrimental effect of disability on well-being. The role of appraisal remained somewhat unclear, as no significant relationship was established between this personal evaluation of haemophilia and well-being. Nevertheless, appraisal very well reflected the level of disability. An internal locus of control and favourable psychological characteristics appeared to reduce the perceived seriousness of haemophilia. No evidence was found for social support to act as a mediator between disability and well-being. The perception of support did show moderately strong associations with psychological characteristics (i.e. anxiety and depression) and satisfaction ratings. The study merits further research on quantifying the relationships between clinical parameters and psychosocial outcomes in patients with a chronic disease.",Social science & medicine (1982),1998 Sep,England,1998,90
1946862,The prevalence of depression among Australian nursing home residents: results using draft ICD-10 and DSM-III-R criteria.,"The aims of this study were, first, to estimate the prevalence of depressive disorders in Australian nursing home residents using international diagnostic criteria, and second, to explore environmental determinants of such disorders. Residents of 24 nursing homes were surveyed using the Canberra Interview for the Elderly (CIE) and a range of environmental measures was also taken. Of 323 residents who were screened for cognitive impairment, 165 (51%) scored 18 or above on the Mini-Mental State Examination (Folstein et al. 1975), and were interviewed with the CIE. According to DSM-III-R criteria and the CIE, the prevalence of major depressive episode was 9.7%. Using ICD-10 criteria, 6.1% of residents suffered from a severe depressive episode, 6.7% from a moderate depressive episode and 6.7% from a mild depressive episode. Some measures of the social environment were significantly related to depressive symptoms.",Psychological medicine,1991 Aug,England,1991,90
8601115,East-West mortality divide and its potential explanations: proposed research agenda.,"There is a sharp divide in mortality between eastern and western Europe, which has largely developed over the past three decades and is caused mainly by chronic diseases in adulthood. The difference in life expectancy at birth between the best and worst European countries in this respect is more than 10 years for both sexes. The reasons for these differences in mortality are not clear and data currently available permit only speculation. The contributions of medical care and pollution are likely to be modest; health behaviour, diet, and alcohol consumption seem to be more important; smoking seems to have the largest impact. There is also evidence that psychosocial factors are less favourable in eastern Europe. Available data show socioeconomic gradients in all cause mortality within eastern European countries similar to those in the West. Determinants of the mortality gap between eastern and western Europe are probably related to the contrast in their social environments and may be similar to those underlying the social gradients in mortality within countries.",BMJ (Clinical research ed.),1996 Feb 17,England,1996,90
2354684,The determinants of sexuality among adolescent school girls in Kenya.,"One thousand seven hundred and fifty one Secondary school girls aged 12 to 19 years were interviewed by means of a self-administered questionnaire. 416 (23.8%), of them reported to have been sexually experienced at the time of the study. 4.1% of the sexually experienced girls had started sex below the age of 10 years, some of whom had been raped. The low and middle class private schools in the city centre had higher incidence of sexually experienced girls. The same was observed in those girls staying away from their parents. Majority of the sexually experienced girls had started coitus within one to two years of attaining menarche or having a boyfriend. Some of these girls may have been forced to indulge in sex by the men/boys or circumstances. Lack of factual knowledge, parental guidance and lust for material gains are some of the factors the girls felt may be responsible for the upsurge in adolescent sexual behaviour. The role played by these factors in adolescent sexuality is discussed, and possible remedial measures are suggested.",East African medical journal,1990 Mar,Kenya,1990,90
12294788,Are migrant minorities strategically self-selected?,"""In this paper we focus on the possibility of migrants' self-selection through strategic remittances. We argue that migrants of a specific community might be pooled with migrants from other ethnic minorities on the labor market of the foreign host country and that this could reduce the occurrence of strategic remittances. In a simple model with two types of workers, skilled and unskilled, facing two possible actions, to migrate or not to migrate, we derive the theoretical conditions under which strategic transfers are still operating when pooling among communities is introduced.""",Journal of population economics,1998,Germany,1998,90
8982525,Adolescent alcohol use: social determinants and the case for early family-centered prevention. Family-focused prevention of adolescent drinking.,"The family plays a central role in the use of alcohol by children and adolescents, yet preventive interventions rarely focus on the family. Early drinking and much subsequent use of alcohol by children and adolescents is sanctioned and sometimes encouraged by their families. Unlike experimentation with alcohol, problem drinking is associated with low levels of family social support and with dysfunctional coping strategies of families that may lead children to use drinking as an adaptive behavior. While risk-factor research has advanced understanding of alcohol use by children and youth, the poor predictive power of individual risks has limited its contribution to successful interventions. On the other hand, protective factors, provided by relationships within and outside the family, can be preventive and health promoting. Parents influence their children's drinking through family interactions, modeling and reinforcing standards, and attitudes that children learn and use to guide their behavior in new situations. Thus, parental influences endure. This article argues that interventions to prevent alcohol abuse should be designed to help parents to carry out their parental functions. This can be accomplished by providing social support, resources, and education for parents, as well as developing extra-familial sources of social support and socialization for children and adolescents.",Bulletin of the New York Academy of Medicine,1996 Winter,United States,1996,90
10501712,Determinants of psychiatric inpatient admission to general hospital psychiatric wards: an epidemiological study in a region of central Italy.,"OBJECTIVE: To determine which factors contribute to the decision to admit individuals to psychiatric wards in general hospitals. METHOD: Data on 1,379 individuals undergoing psychiatric evaluation in eight emergency rooms in a region of central Italy were collected. A logistic regression analysis was used to evaluate the likelihood of psychiatric admission considering the independent effects of demographic, social, and clinical factors and of the history of psychiatric treatment. RESULTS: The adjusted odds ratio for psychiatric admission significantly increased with the following variables: severity of symptoms; presence of paranoid states and schizophrenic psychoses, affective psychoses and acute psychotic conditions (with neurotic disorders used as reference); a history of outpatient treatment; the presence of a staff member of a community mental health facility upon presentation at the emergency room; and the availability of beds in the psychiatric ward. CONCLUSION: The independent effect played by the presence of a staff member of a community mental health facility is of particular interest, suggesting the existence of a collaborative relationship between inpatient and outpatient services.",Social psychiatry and psychiatric epidemiology,1999 Aug,Germany,1999,90
10198662,Predictors of change in children's physical activity over 20 months. Variations by gender and level of adiposity.,"BACKGROUND: Physical activity declines during childhood and determinants of this decline are poorly understood. The purpose of this prospective study was to examine modifiable psychological and social correlates of physical activity change over 20 months. SUBJECTS: 370 girls and 362 boys in public schools, studied through the 4th and 5th grades. MEASURES: A physical activity index was computed from child reports, parent reports, and objective activity monitoring. Predictor variables were assessed by child and parent surveys. RESULTS: In multiple regressions, after adjustments for demographic variables, psychological variables explained 4% of the variance in boys' physical activity change, parent variables explained 8%, and interactions with skinfolds explained 3%, for a total of 15% (unadjusted). Regarding change in girls' physical activity, psychological variables explained 3%, parent variables explained 1.5%, and interactions with skinfold explained 1.5%, for a total of 6% explained variance (unadjusted). There were differences in predictors among children with high and low levels of body fat. CONCLUSIONS: Children's preferences for physical activity and frequency of parents transporting children to activity locations explained significant proportions of variance for girls and boys. The results support a dynamic model of the determinants of children's physical activity, but most of the variance was left unexplained.",American journal of preventive medicine,1999 Apr,Netherlands,1999,90
12285967,Immigrant fertility: an examination of social characteristics and assimilation.,"""This study compares the fertility patterns of foreign-born and native-born women in Canada and examines whether [the] same set of social characteristics accounts for differential fertility among both the groups. The study also assesses the importance of social characteristics and assimilation on immigrant fertility behavior. Two generations of currently married/cohabiting women with spouse present are analyzed using multiple regressions. The results reveal similar effects on fertility of social characteristics for foreign-born and native-born, while in the case of younger generations the effects are stronger.""",Sociological focus,1992 Feb,United States,1992,90
9847029,Social support and hostility as predictors of depressive symptoms in cardiac patients one month after hospitalization: a prospective study.,"OBJECTIVE: Hospitalization for cardiac disease is associated with an increased risk for depression, which itself confers a poorer prognosis. Few prospective studies have examined the determinants of depression after hospitalization in cardiac patients, and even fewer have examined depression within the weeks after hospital discharge. The present study assessed the prospective relations among perceptions of social support and trait hostility in predicting symptoms of depressive symptoms at 1 month after hospitalization for a diagnostic angiography in 506 coronary artery disease (CAD) patients. METHOD: A series of structural equation models 1) estimated the predictive relations of social support, hostility, and depressive symptoms while in the hospital to symptoms of depression 1 month after hospitalization, and 2) compared these relations across gender, predicted risk classification, and age. RESULTS: Social support assessed during hospitalization was independently negatively associated with depressive symptoms 1 month after hospitalization, after controlling for baseline symptoms of depression, gender, disease severity, and age. Hostility was an indirect predictor of postdischarge depressive symptomology by way of its negative relation with social support. This pattern of relations did not differ across gender, predicted risk classification, and age. CONCLUSIONS: Our findings suggest that a patient's perceived social support during hospitalization is a determinant of depressive symptoms 1 month later. The relation of social support and hostility to subsequent depressive symptoms was similar across a variety of populations.",Psychosomatic medicine,1998 Nov-Dec,United States,1998,90
7522432,Patient requests to hasten death. Evaluation and management in terminal care.,"Terminally ill patients often hope that death will come quickly. They may broach this wish with their physicians, and even request assistance in hastening death. Thoughts about accelerating death usually do not reflect a sustained desire for suicide or euthanasia, but have other important meanings that require exploration. When patients ask for death to be hastened, the following areas should be explored: the adequacy of symptom control; difficulties in the patient's relationships with family, friends, and health workers; psychological disturbances, especially grief, depression, anxiety, organic mental disorders, and personality disorders; and the patient's personal orientation to the meaning of life and suffering. Appreciation of the clinical determinants and meanings of requests to hasten death can broaden therapeutic options. In all cases, patient requests for accelerated death require ongoing discussion and active efforts to palliate physical and psychological distress. In those infrequent instances when a patient with persistent, irremediable suffering seeks a prompt and comfortable death, the physician must confront the moral, legal, and professional ramifications of his or her response. Rarely, acceding to the patient's request for hastening death may be the least terrible therapeutic alternative.",Archives of internal medicine,1994 Sep 26,United States,1994,90
8398220,Predicting physical activity change in men and women in two New England communities.,"We describe the predictors of change in physical activity in a population-derived sample of residents of two New England communities. In 1986-1987 and again in 1990-1991, we assessed the self-reported physical activity of 1,081 survey respondents using a single question concerning the frequency of exercise-induced sweating. We measured and analyzed sociodemographic variables, cardiovascular disease risk factors, health knowledge and beliefs, social support variables, and exercise performance variables at baseline as potential predictors of physical activity change. We defined physical activity change in subjects as follows: maintainers (12.2%) persisted with > or = 3 times per week of activity, adopters (16.0%) increased activity to > or = 3 times per week, quitters (11.9%) decreased activity to < 3 times per week, and sedentary (59.9%) individuals persisted with < 3 times per week of activity. Using polychotomous multiple logistic regression analysis, we found that short-term success with exercise and weight loss, school children's recommendation of exercise, and work outside the home predicted adoption or maintenance of increased physical activity in women. For men, short-term success with exercise and weight loss and health beliefs regarding the role of exercise in preventing heart attacks and stroke were the major determinants of maintaining or adopting increased physical activity. This identification of the predictors of physical activity change provides the rationale for future sex-specific strategies aimed at increasing regular physical activity and long-term adherence to an active lifestyle.",American journal of preventive medicine,1993 Jul-Aug,Netherlands,1993,90
7643268,A contrast of mothering behaviors in women from Korea and the United States.,"In both the United States and Korea, culture heavily influences a mother's behavior toward her infant. Differences between these two cultures are explored, based on the author's experiences and work in both environments. This comparison includes a number of points of departure. The American culture encourages autonomous and independent behaviors from infants, whereas in the Korean culture, mothers tend to view infants as passive and dependent. American mothering is individually fashioned and relies on the expertise of health care providers. Conversely, the Korean culture is highly ritualistic, so mothering is molded more by societal rules than by individual design, and professional advice is less sought for guidance than is folklore information. American mothers tend to rear their infants in a nuclear family setting, whereas Korean mothers rear their infants in an extended family or at least in a highly social environment. Implications for American nurses who provide perinatal care for Korean immigrant women are discussed.","Journal of obstetric, gynecologic, and neonatal nursing : JOGNN",1995 May,United States,1995,90
8027361,Determinants of health: a progressive political platform.,"This paper is based on the statement in the Ottawa Charter for Health Promotion that ""The fundamental conditions and resources for health are peace, shelter, education, food, income, a stable eco-system, sustainable resources, social justice and equity. Improvement in health requires a secure foundation in these basic prerequisites."" It attempts to formulate a progressive political platform for a number of these prerequisites, offering a series of recommendations regarding education, employment, income, and housing, and urging that the proposed programs be funded by progressive taxation and major reductions in the military budget.",Journal of public health policy,1994 Spring,England,1994,90
7837961,Physical activity determinants: a social cognitive approach.,This paper presents Bandura's social cognitive theory as a utilitarian framework to study the determinants of physical activity. I provide an overview of social cognitive theory assumptions and stress the importance of studying self-efficacy in concert with other key cognitive processes. Research addressing when there is a cognitive-behavioral relationship is identified. The paper concludes with the practical implications of social cognitive theory.,Medicine and science in sports and exercise,1994 Nov,United States,1994,90
7738955,The natural history of juvenile chronic arthritis: a population based cohort study. II. Outcome.,"OBJECTIVE: To investigate the outcome in a population based cohort of patients with juvenile chronic arthritis (JCA) who were in the process of being transferred from pediatric to adult rheumatology care. METHODS: The cohort of patients born in 1968 through 1972, recruited from a population based epidemiological study in southwestern Sweden, were called to a followup after a median disease duration of 7.1 years. The study group consisted of 124 patients with a median age of 17.7 years. The disability and discomfort dimensions were evaluated using the Childhood Health Assessment Questionnaire (C-HAQ). The impact of the disease on social life was evaluated by patients and parents. RESULTS: The median C-HAQ disability index was 0.19 with a range from 0 to 2.75 (maximum possible score = 3). Sixty percent of the patients indicated some difficulty in daily activities. Female sex and a polyarticular disease course were risk factors for disability. The strongest determinants for disability were continuing disease activity and a positive IgM rheumatoid factor. Social impact of the disease was strongly linked to a raised C-HAQ disability index. CONCLUSION: Even in a population based study of JCA, which includes many mild cases, the majority of patients experienced some difficulty in daily activities when judged by themselves. This underlines the necessity to use the patient's own values in outcome studies, rather than the physician's. Further development of internationally accepted, standardized instruments to evaluate the handicap dimension of childhood arthritis is called for.",The Journal of rheumatology,1995 Feb,Canada,1995,90
10176379,Mothers' management of childhood diseases in Yorubaland: the influence of cultural beliefs.,"Several studies have noted that, besides inadequate availability of health care services in many areas, especially the less developed countries, certain disease-specific and non-disease-specific cultural beliefs may influence people's health seeking behaviour. It has even been noted that health services may be underutilized and several health and child care instructions may be ineffective or ignored in traditional and transitional societies where people's ideas and behavioural patterns conflict with the knowledge being passed to them (Feyisetan and Adeokun 1992; Feyisetan 1992). Feyisetan and Adeokun (1992) argued that non-adoption of modern preventive and curative measures cannot be attributed to poverty alone since the costs of some preventive and curative measures are not exorbitant in several of these societies. Rather, they suggested that the gap between awareness of modern health measures and health seeking behaviour must be sought in the social and cultural determinants of behaviour in such matters as child care and disease management. Earlier studies have noted that children in Nigeria die mainly from malaria, diarrhoea, measles, neonatal tetanus, whooping cough, tuberculosis, and bronchopneumonia (Morley and MacWilliam 1961; Ogunlesi 1961; Morley, Woodland and Martin 1963, 1966; Baxter-Grillo and Leshi 1964; Animashaun 1977; Tomkins 1981). Because these diseases are preventable at low cost to the individual, there is a need to investigate why large percentages of children are still subjected to many episodes of these diseases. In this paper, we examine (1) the mothers' perceptions of the aetiology of the three most cited childhood diseases in our study areas, measles, diarrhoea and fever, and the effect of these perceptions on the mothers' suggested curative measures; and (2) the persistence of the belief in abiku and how this cultural belief can influence mothers' management of childhood diseases. Since, for most mothers, perceptions of the aetiology of the childhood diseases are rooted in cultural beliefs, a brief review of disease-specific cultural beliefs is undertaken. In order to determine the effect of socio-economic factors, the mothers' perceptions of the aetiology of the childhood diseases, their recommended curative measures and the belief in abiku are examined according to selected socio-economic variables.","Health transition review : the cultural, social, and behavioural determinants of health",1997 Oct,Australia,1997,90
12293211,The immigrant family: cultural legacies and cultural changes.,"""This article examines the way family and kinship patterns change in the process of immigration--and why. Offering an interpretative synthesis, it emphasizes the way first generation immigrants to the United States fuse together the old and new to create a new kind of family life. The family is seen as a place where there is a dynamic interplay between structure, culture, and agency. New immigrant family patterns are shaped by cultural meanings and social practices immigrants bring with them from their home countries as well as social, economic and cultural forces in the United States.""",The International migration review,1997 Winter,United States,1997,90
9004368,Past or present? Childhood living conditions and current socioeconomic status as determinants of adult health.,"The aim was to study the associations of childhood living conditions, together with past and present socioeconomic status, with adult health among Finnish men and women. The data were derived from a nationwide interview Survey on Living Conditions collected by Statistics Finland in 1986. The sample represents the non-institutional Finnish population aged 15 years or older. The number of respondents was 12,057 and the response rate 87%. In this study we analysed 30-year-old and older subjects. Two health indicators were analysed: first, limiting long-standing illness; and second, self-assessed health as ""below good"". Four different indicators of childhood living conditions were included: one concerning economic problems, and three concerning family related social problems during childhood. Additionally, the degree of urbanisation of the childhood living area was examined. Past and present socioeconomic status were measured by the status of origin, i.e. the respondent's father's and mother's education, and the status of destination, i.e. the respondent's own current education. Economic problems during childhood were associated with current health. The association of childhood social problems with health was somewhat weaker and less consistent than that of economic problems. A comparison of the mutual impacts of economic and social problems, respectively, shows that economic problems are stronger and more independent determinants of adult health than social problems. According to multivariate logistic regression analysis, past and, particularly, present socioeconomic status are both important determinants of adult health. Current socioeconomic status showed strongest associations with adult health, but living conditions during upbringing, particularly economic problems and status of origin, were also significant predictors.",Social science & medicine (1982),1997 Feb,England,1997,90
1590666,Maintenance of behaviour change in patients with coronary artery disease.,"This paper comments upon patterns of behavioural change after acute cardiac illness and discusses determinants of longterm compliance with advice. The importance of comprehensive rehabilitation during convalescence is emphasised. Education, motivation and support of the patients are essential for the adoption of healthier lifestyles. Despite comprehensive rehabilitation, however, recidivism to former habits is common, particularly with smoking and physical inactivity. This is partly determined by premorbid social and personality characteristics of patients. Social and behavioural support at the workplace and within the community may well be of significant benefit in supporting patients to maintain their necessary health behaviour changes. Some of the evidence related to these issues is discussed and recommendations are made regarding future directions for patient support.","Annals of the Academy of Medicine, Singapore",1992 Jan,Singapore,1992,90
10214405,"The condom conundrum: barriers to condom use among commercial sex workers in Durban, South Africa.","We examined socio-cultural and economic determinants of condom use among 100 female South African commercial sex workers. The symbolism and dynamics of condom use between sex workers and their clientele were explored. These issues were also investigated when sex workers negotiated sex with their personal partners. An additional focus was the extent to which HIV/AIDS influences women's condom use in these situations. Results demonstrate considerable contrast between factors influencing condom use in professional versus private sex situations. With clients, practical issues such as financial strain were the major obstacles to condom use. With personal sex partners, sex workers avoided condoms due to their negative symbolism. Condoms were seen as suggestive of filth, disease, infidelity, and mistrust. HIV/AIDS awareness had minimal impact on condom use. HIV/AIDS was viewed as a remote threat, overridden by immediate practical and emotional concerns. The intervention implications of condom symbolism and differential barriers to condom use are discussed.",African journal of reproductive health,1997 Mar,Nigeria,1997,90
9748791,[Use of methadone in the treatment of narcotic addiction].,"In spite of the 30-year experience in the use of methadone in heroin addicts, there is no consensus about the value of that method. In view of the opinion that resistance to methadone treatment is partly caused by ignorance, the aim of this paper is to improve the knowledge about the method. The paper offers explanation of: (1) metabolic basis of heroin addiction, (2) methadone pharmacology, (3) psychosocial aspects of the addiction, (4) methadone treatment procedure, (5) aims and (6) results of the treatment. A demand for designing the treatment program on the basis of expert knowledge rather than on political and moral judgments is stressed. Topics in program organization are described: indications, daily dosage and its administration, treatment duration, professional job-sharing and control of the treatment. A review of medical goals--individual-oriented and social-oriented goals of the treatment is made. ""Therapeutic milieu"", as well as treatment dose and treatment duration have been recognized as the main determinants of the outcome. Evaluation criteria and treatment have been elaborated as potential basis for further research.",Lijecnicki vjesnik,1998 May,Croatia,1998,90
1599999,"Psychobiology of stage fright: the effect of public performance on neuroendocrine, cardiovascular and subjective reactions.","Subjective, neuroendocrine and cardiovascular functions were studied in high- and low-anxious musicians performing privately and publicly. Musicians were designated as ""high-anxious"" if they reported at least one episode of performance-related tremor and as ""low-anxious"" if they never had experienced tremor while performing in public. All musicians performed privately and publicly while measurements of subjective, neuroendocrine and cardiovascular functions were made. Ratings of effort and distress were made prior to performance. Heart rate was monitored telemetrically before, during and after performance. Urinary epinephrine, norepinephrine and cortisol were sampled after public and private performance, respectively. Situational factors influenced most measures. Epinephrine, norepinephrine, cortisol, heart rate and ratings of distress but not effort increased from private to public performance. Heart rate was higher in high- than in low-anxious musicians during public performance but similar during private performance. The increase in neuroendocrine activation from private to public performance was similar in the high- and low-anxious groups. It is concluded that heart rate is a sensitive measure of both situational and individual determinants of performance-related distress.",Biological psychology,1992 May,Netherlands,1992,90
8363189,Cultural and psychosocial determinants of weight concerns.,"Several sociocultural and psychological factors underlie Western society's intense preoccupation with the body. These factors include the social value of attractiveness, the strong correlation between attractiveness and perceived fitness, the interrelation among attractiveness, a good body image, and feelings of self-worth, and the relation between pressures to succeed in both the appearance- and work-related domains. The strong societal emphasis on appearance and slimness has translated to both intense body preoccupation and a willingness to try almost any weight-loss strategy. Thus, dieting occurs across all weight categories in response to these powerful social and psychological motivators.",Annals of internal medicine,1993 Oct 1,United States,1993,90
9530898,Gender-related correlates and predictors of consistent condom use among young adult African-American women: a prospective analysis.,"The present study examined the correlates of consistent condom use among African-American women and prospectively evaluated the stability of these significant variables to predict consistent condom use at 3-month follow-up. A sample of 128 African-American women, 18-29 years of age completed a baseline interview and 3 months later completed a similar follow-up interview (n = 100). Compared to women who were inconsistent condom users, women who were consistent condom users were more likely to: have high assertive communication skills (OR=13), desire not becoming pregnant (OR=8.6), have high sexual self-control over condom use (OR=7.6), perceive having control over their partners' use of condoms (OR=6.6), be younger (OR=5.8), and report having a partner that was not committed to the relationship (OR=3.3). Prospective analyses identified baseline level of condom use as the best predictor of condom use at 3-month follow-up. Women who were consistent condom users at baseline were 6.3 times as likely to be consistent condom users at 3-month follow-up. In conclusion, HIV prevention programmes for women need to be gender specific and need to be implemented before high-risk behaviours are established and may be more difficult to modify.",International journal of STD & AIDS,1998 Mar,England,1998,90
9785693,Trust me: technical and institutional determinants of health maintenance organizations shifting risk to physicians.,"This paper examines the factors that influence a Health Maintenance Organization (HMO) to shift risk to doctors through an incentive arrangement called capitation, where physicians are paid a fixed amount per patient for a period of time for any and all medical services required by the patient. Multispecialty-medical-group (Group) HMOs are more likely to shift risk than Independent Physician Associations (IPA) HMOs. Within IPA HMOs, larger enrollment per physician is positively associated with more risk shifting. We find that institutional factors signaling legitimacy play an important role in determining risk shifting. For-profit HMOs are less likely to shift risk, which we interpret as reflecting consumer distrust of for-profit HMOs. However, for-profit HMOs that are federally qualified, which we interpret as a signal of legitimacy, are more likely to shift risk.",Journal of health and social behavior,1998 Sep,United States,1998,90
1503162,"Determinants of passive smoking in children in Edinburgh, Scotland.","OBJECTIVES: Using saliva cotinine as a quantitative marker, we examined the contribution of factors other than parental smoking to children's passive exposure to tobacco smoke. METHODS: Saliva specimens from a random sample of 734 7-year-old schoolchildren in Edinburgh, Scotland, were analyzed for cotinine. Their parents completed a questionnaire covering smoking habits and conditions in the home. RESULTS: A number of independent predictors of cotinine were identified in addition to the main one of smoking by household members. These predictors included home ownership, social class, day of the week, season of the year, number of parents present, crowding in the home, the number of children in the household, and sex. Cotinine was higher in children from less advantaged backgrounds, during winter, on Mondays, in girls, and when fewer other children were present. The effects were similar between children from nonsmoking and smoking homes. CONCLUSIONS: Questionnaire measures of parental smoking are insufficient to fully characterize young children's exposure to passive smoking. Because socioeconomic variables contribute to measured exposure, passive-smoking studies that treat class as a confounder and control for it may be overcontrolling.",American journal of public health,1992 Sep,United States,1992,90
9431652,Ethnocultural identity and induced abortion in Kazakstan.,"This study analyzes ethnic differences in induced abortion among ever-married women in Kazakstan, drawing on data from the 1995 Kazakstan Demographic and Health Survey. Instead of conventional ethnic markers, such as ""Kazak"" or ""Russian,"" it focuses on more complex ethnocultural identities that combine ascribed ethnicity with language use. Because of the history of russification in Kazakstan, three ethnocultural groups are defined and compared--Kazak women who chose to be interviewed in Kazak, Kazak women who chose to be interviewed in Russian, and women of European background interviewed in Russian. Whereas women of European origin were the most likely to undergo induced abortion, the Russian-interviewed Kazaks had higher abortion ratios and were more likely to terminate their pregnancies than were the Kazak-interviewed Kazaks, net of other characteristics. The implications of the results for induced abortion trends and family planning policy in Kazakstan are discussed in addition to other findings.",Studies in family planning,1997 Dec,United States,1997,90
1632854,"Low serum cholesterol, cancer and other noncardiovascular disorders.","There has been much concern and discussion whether reduction of serum cholesterol by diet or drugs, while preventing coronary heart disease, might cause an increase in the risk of dying from noncardiovascular disorders, in particular cancer. A review of the evidence from ecological, cross-cultural comparisons, prospective epidemiological cohort studies and intervention trials provides no indication for a cause-and-effect association between low serum cholesterol or serum cholesterol lowering and the risk of cancer, except possibly at very low levels. An inverse relationship between noncardiovascular-noncancer mortality and serum cholesterol level does exist but the link is unlikely to be causal; for better understanding, there is a need for studying the biological, lifestyle and social correlates of this association. Continuing observations should pay attention to the accuracy of information on specific causes of noncardiovascular deaths, especially mortality not due to disease. Further research needs to include investigations into the determinants of low serum cholesterol levels and their possible influence on biological functions. It is concluded that the current recommendations for coronary heart disease prevention, aimed at lowering elevated serum cholesterol levels in individuals (the 'high-risk strategy') and in populations at high risk (the 'population strategy') require no basic modification in the light of present knowledge on the relationships between cholesterol and noncardiovascular disease mortality.",Atherosclerosis,1992 May,Ireland,1992,90
8501991,Multiuse of medicines in Finland.,"The purpose of this study was to investigate the occurrence of multiuse of prescription drugs and its major determinants among Finnish adults. The data were based on three nationally representative and intercomparable health surveys in 1976, 1978-80, and 1987. The study populations were 16,413 in 1976, 13,138 in 1987, and 7,217 in 1978-80. The simultaneous use of at least five prescription drugs was the main outcome measure. In 1976, 4.7% of the study population, and 6.3% in 1987 were multiusers. Of all users of prescription drugs, the proportion of multiusers was 14% both in 1976 and 1987. In 1987, the elderly comprised 55% of all multiusers, whereas their share in 1976 was 44%. The strongest predictor of the multiuse was, as expected, chronic morbidity. Of the various diagnostic groups, the main determinants were cardiac insufficiency, hypertension, asthma, mental disorders, and coronary heart disease. Even allowing for chronic morbidity, age was significantly associated with multiuse, but sex was not. The number of visits to a primary care physician correlated also independently with the multiuse. These findings indicate that the elderly may in part get prescriptions indiscriminately.",Medical care,1993 May,United States,1993,90
8909112,"Gender, family configuration, and the effect of family background on educational attainment.","A comprehensive model of family influences on educational resemblance of siblings expands the traditional sibling pair model to a full sibship model in order to investigate how gender, gender composition of sibships, and a measure of ordinal position moderate the effect of social origins on educational attainments of siblings. One common family factor is sufficient to explain the variation of educational attainment among brothers and sisters. Although effects of social origins variables on brothers are larger than on sisters, the relative effects of measured social origins are virtually the same among sisters and brothers. The disparity between educational attainments of brothers and sisters persists across sex composition and family size. Ordinal position does not alter the effects of social origins on educational attainment nor does it directly affect educational attainment. Father's and mother's education are equally important for all siblings regardless of birth order, gender composition, and family size.",Social biology,1996 Spring-Summer,United States,1996,90
10686755,Indicators that count! Measuring population health at the community level.,"We begin with a discussion of some vitally important conceptual and methodological issues. These issues concern our understanding of community, of health, of population health and its determinants, of the concept of 'measurement' and the values that underlie it, and our reasons for wishing to measure these constructs. We then present a framework for indicator categories, propose some criteria for indicator selection and suggest an initial set of core indicators. This indicator set reflects not simply health status--no matter how broadly defined--but also the environmental, social and economic determinants of health and the ""healthfulness"" of the community itself. Our most important conclusion is that if the information that is contained in the data of the indicator set is to be transformed into knowledge that can empower and emancipate the community, it has to be developed in consultation with the local community and local users of the information.",Canadian journal of public health = Revue canadienne de sante publique,1999 Nov-Dec,Switzerland,1999,90
1782520,The politics of welfare policy in Sweden: structural determinants and attitudinal cleavages.,"The article analyzes attitudes to Swedish welfare policies, using data from a survey conducted in 1986. In the first section, a number of indices tapping various aspects of attitudes to welfare policy are constructed. In the second section these indices are used to give an empirical assessment of competing theories about the impact of different structural determinants on attitudes. It is concluded (a) that there is general support for Swedish welfare policies, which, however, is mixed with criticisms of bureaucracy and suspicion about abuse of welfare programs, and (b) that class position and 'class-related' determinants such as income are more important than factors such as gender, private or public sector location or consumption groups in structuring attitudes. In the concluding section, these findings are discussed in relation to recent theorizing about newly emerging lines of division in the population. It is argued that either Sweden must be seen as a deviant case, which for specific historical and institutional reasons is characterized by class conflicts rather than other sectional splits, or the theories about new lines of division are simply mistaken.",The British journal of sociology,1991 Dec,England,1991,90
