PMID,TI,AB,JT,DP,PL,YY,year
27840349,Comments on: Validating the Heat Stress Indices for Using In Heavy Work Activities in Hot and Dry Climates.,.,Journal of research in health sciences,2016 Summer,Iran,2016,10
30197817,"Examining Joint Effects of Air Pollution Exposure and Social Determinants of Health in Defining ""At-Risk"" Populations Under the Clean Air Act: Susceptibility of Pregnant Women to Hypertensive Disorders of Pregnancy.","Pregnant women are uniquely susceptible to adverse effects of air pollution exposure due to vulnerabilities and health consequences during pregnancy (e.g., hypertensive disorders of pregnancy [HDP]) compared to the general population. Because the Clean Air Act (CAA) creates a duty to protect at-risk groups, the regulatory assessment of at-risk populations has both policy and scientific foundations. Previously, pregnant women have not been specially protected in establishing the margin of safety for the ozone and particulate matter (PM) standards. Due to physiological changes, pregnant women can be at greater risk of adverse effects of air pollution and should be considered an at-risk population. Women with preexisting conditions, women experiencing poverty, and groups that suffer systematic discrimination may be particularly susceptible to cardiac effects of air pollutants during pregnancy. We rigorously reviewed 11 studies of over 1.3 million pregnant women in the United States to characterize the relationship between ozone or PM exposure and HDP. Findings were generally mixed, with a few studies reporting a joint association between ozone or PM and social determinants or pre-existing chronic health conditions related to HDP. Adequate evidence associates exposure to PM with an adverse effect of HDP among pregnant women not evident among non-gravid populations.",World medical & health policy,2018 Mar,United States,2018,10
25409647,Social determinants of death among the elderly: a systematic literature review.,"OBJECTIVE: This study aims at working on a systematic review of articles published on social determinants associated with the elderly mortality. METHODS: We searched articles published in Portuguese, English and Spanish language periodicals from January 1st 2007 to December 31st 2009, by means of Lilacs and Pubmed databases. Twenty cohort studies were identified, having most of them been developed in European, North-American and Asian countries. RESULTS: The articles analysed provided determinant social factors significantly associated with the elderly mortality: urban/rural and intercontinental variation, be part of ethnic minorities, financial stress, living conditions, schooling, social participation, gender and race discrimination, smoking, alcoholism, physical activities, instrumental activities of daily living, leisure, marital status, equality and healthy lifestyle. CONCLUSION: Mortality amongst the elderly is influenced by social determinants in many levels of reach, from determinants linked to lifestyle to socioeconomic macro-determinants. The actions on these determinants must be guided by the intersectorial perspective and regarded as a priority in the health sector, seeking to provide extended longevity with good quality of life for the population.",Revista brasileira de epidemiologia = Brazilian journal of epidemiology,2014,Brazil,2014,10
22998808,Perceived unfairness and socioeconomic inequalities in functional decline: the Dutch SMILE prospective cohort study.,"BACKGROUND: People in lower socioeconomic positions report worse health-related functioning. Only few examined whether perceptions of unfairness are particularly common in these people and whether this perceived unfairness relates to their subsequent poor health outcomes. We thus set out to examine the contribution of perceived unfairness to the higher risks of physical and mental dysfunction in men and women with a lower socioeconomic position. METHODS: Seven-year prospective cohort data from the Dutch SMILE study among 1,282 persons, 55 years old and older, were used. Physical and mental health-related functioning was measured with the SF-36, socioeconomic status with income and education, and the perception of unfairness with an extended new measure asking for such perceptions in both work and non-work domains. RESULTS: Perceived unfairness was more common in lower socioeconomic positions. Such perpection was related to both physical (odds ratio = 1.57 (95% confidence interval: 1.17-2.11)) and mental (1.47 (1.07-2.03)) decline, while low socioeconomic position was only related to mental decline (1.33 (1.06-1.67)). When socioeconomic position and perceived unfairness were simultaneously controlled, odds ratios for both determinants decreased only very little. Socioeconomic position and perceived unfairness were for the largest part independently related to longitudinal health-related decline. CONCLUSIONS: The general perception of unfairness, at work and beyond work, might have implications for functional decline in middle and older age. We recommend that - rather than addressing and changing individual perceptions of unfairness--more research is needed to find out whether specific environments can be defined as unfair and whether such environments can be effectively tackled in an attempt to truly improve public health.",BMC public health,2012 Sep 22,England,2012,10
27624991,Parental pre-pregnancy BMI influences on offspring BMI and waist circumference at 21 years.,"OBJECTIVES: To investigate the prospective association between parental pre-pregnancy BMI and adult male and female offspring BMI and waist circumference (WC). METHODS: Sub-sample of 2,229 parent-offspring pairs with parental pre-pregnancy BMI and offspring BMI and WC at 21 years were used from the MUSP (Mater-University of Queensland Study of Pregnancy cohort). Multivariable results were adjusted for maternal factors around pregnancy (e.g. gestational weight and smoking during pregnancy) and offspring factors in early life (e.g. birth weight) and at 14 years (e.g. sports participation and mealtime with family). RESULTS: After adjustments for confounders, each unit increase in paternal and maternal BMI, the BMI of young adult offspring increased by 0.33kg/m(2) and 0.35kg/m(2) , and the WC increased by 0.76 cm and 0.62 cm, respectively. In the combination of parents' weight status, offspring at 21 years were six times the risk being overweight/obese (OW/OB) when both parents were OW/OB, compared to offspring of healthy weight parents. CONCLUSIONS: Prenatal parental BMI are independently related to adult offspring BMI and WC. IMPLICATIONS: Both prenatal paternal-maternal weight status are important determinants of offspring weight status in long-term. Further studies are warranted to investigate the underlying mechanisms.",Australian and New Zealand journal of public health,2016 Dec,Australia,2016,10
26936057,A Canadian qualitative study exploring the diversity of the experience of family caregivers of older adults with multiple chronic conditions using a social location perspective.,"BACKGROUND: A little-studied issue in the provision of care at home by informal caregivers is the increase in older adult patients with chronic illness, and more specifically, multiple chronic conditions (MCC). We know little about the caregiving experience for this population, particularly as it is affected by social location, which refers to either a group's or individual's place/location in society at a given time, based on their intersecting demographics (age, gender, education, race, immigration status, geography, etc.). We have yet to fully comprehend the combined influence of these intersecting axes on caregivers' health and wellbeing, and attempt to do this by using an intersectionality approach in answering the following research question: How does social location influence the experience of family caregivers of older adults with MCC? METHODS: The data presented herein is a thematic analysis of a qualitative sub-set of a large two-province study conducted using a repeated-measures embedded mixed method design. A survey sub-set of 20 survey participants per province (n = 40 total) were invited to participate in a semi-structured interview. In the first stage of data analysis, Charmaz's (2006) Constructivist Grounded Theory Method (CGTM) was used to develop initial codes, focused codes, categories and descriptive themes. In the second and the third stages of analysis, intersectionality was used to develop final analytical themes. RESULTS: The following four themes describe the overall study findings: (1) Caregiving Trajectory, where three caregiving phases were identified; (2) Work, Family, and Caregiving, where the impact of caregiving was discussed on other areas of caregivers' lives; (3) Personal and Structural Determinants of Caregiving, where caregiving sustainability and coping were deliberated, and; (4) Finding Meaning/Self in Caregiving, where meaning-making was highlighted. CONCLUSIONS: The intersectionality approach presented a number of axes of diversity as comparatively more important than others; these included gender, age, education, employment status, ethnicity, and degree of social connectedness. This can inform caregiver policy and programs to sustain health and well-being.",International journal for equity in health,2016 Mar 2,England,2016,10
26555443,Why Wait? Early Determinants of School Dropout in Preventive Pediatric Primary Care.,"BACKGROUND: To answer the question of what bio-psychosocial determinants in infancy, early and middle childhood, and adolescence predict school drop-out in young adulthood, we approached the complex process towards school dropout as a multidimensional, life-course phenomenon. The aim is to find signs of heightened risks of school dropout as early as possible which will eventually help public health workers in reducing these risks. METHODS: In a case-control design, we used data from both the Preventive Pediatric Primary Care (PPPC) files (that contain information from birth onwards) and additional questionnaires filled out by 529 youngsters, aged 18-23 years, and living in the South-east of the Netherlands. We first conducted univariate logistic regression analyses with school-dropout as the dependent variable. Backward and forward stepwise analyses with the significant variables were done with variables pertaining to the 0 to 4 year period. Remaining significant variables were forced into the next model and subsequently variables pertaining to respectively the 4 to 8, 8 to 12 and 12 to 16 year period were introduced in a stepwise analysis. All analyses were cross-validated in an exploratory and confirmatory random half of the sample. RESULTS: One parent families and families with a non-Western background less often attended the health examinations of the PPPC and such less attendance was related to school dropout. The birth of a sibling (OR 0.63, 95% CI 0.43-0.93) in infancy and self-efficacy (OR 0.53, 95% CI 0.38-0.74) in adolescence decreased the odds of school dropout; externalizing behavior (OR 2.81, 95% CI 1.53-5.14) in middle childhood and (sickness) absence (OR 5.62, 95% CI 2.18-14.52) in adolescence increased the risks. CONCLUSION: To prevent school dropout, PPPC professionals should not wait until imminent dropout, but should identify and tackle risk factors as early as possible and actively approach youngsters who withdraw from public health care.",PloS one,2015,United States,2015,10
31307408,"Obstetric determinants of preterm delivery in a regional hospital, Accra, Ghana 2016.","BACKGROUND: Globally, prematurity is a major determinant of morbidity and mortality contributing 30-40% of neonatal mortality. The consequences of preterm deliveries are enormous with developmental and childhood complications as well as high economic and psycho-social burden on the parents (family) and society. Some risk factors include ever having preterm delivery, multiple births and some medical conditions like sexually transmitted infection and urinary tract infections but these have not been ascertained in our study area. Much research into these risk factors is needed in Ghana. We assessed the obstetric determinants of preterm delivery. METHODS: We conducted a 1:2 unmatched case-control study in Greater Accra Regional Hospital (GARH) -Ridge, a secondary referral facility in Accra, Ghana (from October, 2015 -May, 2016). A case was a mother who delivered between 28 and 36 weeks of gestation (preterm) and a control was a mother who delivered after 37 to 42 completed weeks (term). We used structured questionnaire to collect data, reviewed maternal and foetal records using a checklist. Categorical variables were analysed and expressed as frequencies and proportions. We determined the association between obstetric factors and preterm delivery with multiple logistic regression. Significance level of the strength of association was determined at 95% CI and p-value < 0.05. RESULTS: We recruited 390 mothers, 130 had preterm deliveries (cases) and 260 had term deliveries (controls). Experiencing premature rupture of membrane (aOR: 2.3; 95% CI:1.0-5.5), pre-eclampsia/eclampsia (aOR: 3.4; 95% CI: 1.0-11.9) were found to be associated with preterm delivery. However, four or more ANC visit was protective factor for preterm delivery (aOR: 0.2; 95% CI: 0.1-0.4). CONCLUSION: Premature rupture of membrane, hypertensive complications and antepartum haemorrhage were found to be risk factors associated with preterm delivery in Ridge Hospital. Health workforce providing ANC services need to identify risk factors and refer these mothers to the doctor for early management and improved outcome decreasing preterm delivery.",BMC pregnancy and childbirth,2019 Jul 15,England,2019,10
28115557,Focusing on the Common Problem of Improving Population Health.,"To move the dial and drive the factors that impact 70% of health outcomes, we need a health and social services system that has the capacity and flexibility to address social determinants, and we need to better engage individuals in taking ownership of the factors they can control. The foundational elements that will then have the greatest impact on improving North Carolina's population health-when integrated-are Medicaid policy and metrics, social determinants, whole-person-centered models of care, and workforce development.",North Carolina medical journal,2017 Jan-Feb,United States,2017,10
24903322,"Personality, psychosocial and health-related predictors of quality of life in old age.","OBJECTIVES: Beyond its well-documented association with depressive symptoms across the lifespan, at an individual level, quality of life may be determined by multiple factors: psychosocial characteristics, current physical health and long-term personality traits. METHOD: Quality of life was assessed in two distinct community-based age groups (89 young adults aged 36.2 +/- 6.3 and 92 older adults aged 70.4 +/- 5.5 years), each group equally including adults with and without acute depressive symptoms. Regression models were applied to explore the association between quality of life assessed with the World Health Organization Quality of Life - Bref (WHOQOL-Bref) and depression severity, education, social support, physical illness, as well as personality dimensions as defined by the Five-Factor Model. RESULTS: In young age, higher quality of life was uniquely associated with lower severity of depressive symptoms. In contrast, in old age, higher quality of life was related to both lower levels of depressive mood and of physical illness. In this age group, a positive association was also found between quality of life and higher levels of Openness to experience and Agreeableness personality dimensions. CONCLUSION: Our data indicated that, in contrast to young cohorts, where acute depression is the main determinant of poor quality of life, physical illness and personality dimensions represent additional independent predictors of this variable in old age. This observation points to the need for concomitant consideration of physical and psychological determinants of quality of life in old age.",Aging & mental health,2015,England,2015,10
30781459,A Case Study in Personal Identification and Social Determinants of Health: Unregistered Births among Indigenous People in Northern Ontario.,"Under international law, birth registration is considered a human right because it determines access to important legal protections as well as essential services and social supports across the lifespan. Difficulties related to birth registration and the acquisition of personal identification (PID) are largely regarded as problems specific to low-income countries. For Indigenous people in northern and rural Canada, however, lack of PID, like birth certificates, is a common problem that is rooted in the geography of the region as well as historical and contemporary settler colonial policies. This communication elucidates the complicated terrain of unregistered births for those people living in northern Ontario in order to generate discussion about how the social determinants of health for Indigenous people in Canada are affected by PID. Drawing on intake surveys, qualitative interviews and participant observation field notes, we use the case study of ""Susan"" as an entry point to share insights into the ""intergenerational problem"" of unregistered births in the region. Susan's case speaks to how unregistered births and lack of PID disproportionately impacts the health and well-being of Indigenous people and communities in northern Ontario. The implications and the need for further research on this problem in Canada are discussed.",International journal of environmental research and public health,2019 Feb 16,Switzerland,2019,10
28182041,Assessment of health-related quality of life and its determinants in patients with chronic kidney disease.,"Health-related quality of life is an important, yet neglected aspect of chronic kidney disease (CKD) care. We evaluated the quality of life and its determinants across CKD 3 to 5D using a kidney disease specific tool (Kidney Disease Quality of Life-SF) in an underprivileged, predominantly rural population with high rates of illiteracy and unemployment. The scores of individual domains were summarized to three composite scores - physical composite summary (PCS), mental composite summary (MCS), and kidney disease component summary score (KDCS)(.) A total number of 204 participants were recruited from nephrology outpatient clinics. About 68.1% of participants were males. The mean age of the study population was 49.14 +/- 13.63 years. There was a high proportion of illiteracy (36.3%) and unemployment (80.9%). KDCS showed a significant decline (P = 0.01) from CKD 3 to CKD 5D whereas MCS and PCS showed a nonsignificant decrease. There was no difference in KDCS, PCS, or MCS scores between patients treated by hemodialysis and CAPD. Illiteracy and unemployment were associated with significantly lower KDCS, PCS, and MCS scores. Age >/=50 years was associated with poor PCS (29.49 +/- 8.20 vs. 34.17 +/- 9.99; P < 0.001). Hemoglobin <10 g/dL was associated with poor KDCS (58.93 +/- 13.09 vs. 65.55 +/- 13.38; P < 0.001) and PCS (29.56 +/- 8.13 vs. 33.37 +/- 9.82; P < 0.001). The presence of comorbidities such as diabetes and hypertension had no impact on the composite scores. KDCS, MCS, or PCS scores did not vary among patients having high serum phosphorus (>/=4.5 mg/dL), low albumin (<3.5 g/dL), and elevated parathyroid hormone (>/=150 pg/ml). On multiple linear regression analysis, the predictors of KDCS were unemployment (P < 0.001) and illiteracy (P = 0.03). Unemployment (P < 0.001) and age (P < 0.001) were predictors of PCS whereas literacy level (P < 0.001) was predictive of MCS.",Indian journal of nephrology,2017 Jan-Feb,India,2017,10
23262831,An ecological examination of factors influencing men's engagement in intimate partner violence groups.,"This article examines the findings of an ecological analysis of the factors influencing men's engagement in intimate partner violence (IPV) groups. Individual interviews and two focus groups were conducted with men who participated in group programs in two agencies in Canada. Our qualitative analysis of interviews and focus groups suggested that both individual and program-related factors were determinants in the men's engagement. These findings drew our attention to the influence of certain factors outside of the group therapy, in particular organizational practices. Implications for practice are explored, in particular the role of time in the intervention, and implications for research and limitations are discussed.",Journal of interpersonal violence,2013 Jun,United States,2013,10
26591762,[Social determinants of chronic diseases related behaviors in primary school students in Beijing City].,"OBJECTIVE: To identify social determinants of chronic diseases related behaviors in primary school students in Beijing, China. METHODS: Cross-sectional study was designed and a two-stage (districts and schools) stratified (school type) cluster (classes) sampling method was adopted. Haidian and Fengtai districts were chosen firstly. One state and one private school with more migrant children were chosen in each district, paired with two state primary schools with more permanent resident children. Two classes from grades 4, 5 and 6 from each primary school were selected, all students in which and their parents were included as study subjects. A self-designed questionnaire was adopted to collect demographic information, chronic diseases related behaviors and knowledge from students and their parents. Overall, a total of 1604 paired samples of students and parents were obtained from eight primary schools. Eleven self-reported behaviors were grouped into three, which were trying smoking, dietary intake frequency (vegetables, fruit, milk, and breakfast intake, salty foods, fatty diets), sedentary life style (reading, watching TV and playing PC continuously more than one hour, and having physical activities both in school and at home). According to the number of risk behaviors, three groups were classified as low (0 - 1), medium (2 - 3), and high (4 + ). ANOVA, Chi-square test and ordinal logistic regression analysis were adopted to find the influence of demographic characteristics, school types, social economic status (SES) , students' health knowledge, and parents' health knowledge and behaviors on students' number of risk behaviors. RESULTS: Ordinal logistic regression analysis showed boys (OR = 1. 26, 95% CI 1. 03 - 1. 53) and older (OR = 1. 25, 95% CI 1. 14 - 1. 37) were risk factors for more risk behaviors. Higher SES scores (OR = 0. 84,95% CI 0. 73 - 0. 95) and higher students' health knowledge scores (OR = 0. 87, 95% CI 0. 83 - 0. 91), and better parents' health behaviors scores (OR = 0. 87, 95% CI 0. 83 - 0. 91) were protective factors for the number of risk behaviors. Household registration status and school types had no significant impact yet. Boys (OR = 1. 39, 95% CI 1. 08 -1.79) and lower SES scores (OR =0. 85, 95% CI 0. 73 -1. 00) were significant risk factors for more risk behaviors among migrant students, compared with those in residents students, while other factors had similar impact between two groups. CONCLUSION: Family social and economic status, students' health knowledge and parents' behaviors would have great impact on students' health behaviors cultivation.",Wei sheng yan jiu = Journal of hygiene research,2015 Sep,China,2015,10
21159224,"Workers' health risk behaviors by state, demographic characteristics, and health insurance status.","INTRODUCTION: Employers often lack data about their workers' health risk behaviors. We analyzed state-level prevalence data among workers for 4 common health risk behaviors: obesity, physical inactivity, smoking, and missed influenza vaccination (among workers older than 50 years). METHODS: We analyzed 2007 and 2008 Behavioral Risk Factor Surveillance System data, restricting the sample to employed respondents aged 18 to 64 years. We stratified health risk behavior prevalence by annual household income, educational attainment, health insurance status, and race/ethnicity. RESULTS: For all 4 health risk behaviors, we found significant differences across states and significant disparities related to social determinants of health - income, education, and race/ethnicity. Among uninsured workers, prevalence of smoking was high and influenza vaccinations were lacking. CONCLUSION: In this national survey study, we found that workers' health risk behaviors vary substantially by state and by workers' socioeconomic status, insurance status, and race/ethnicity. Employers and workplace health promotion practitioners can use the prevalence tables presented in this article to inform their workplace health promotion programs.",Preventing chronic disease,2011 Jan,United States,2011,10
23865895,Social systems and life-history characteristics of mongooses.,"The diversity of extant carnivores provides valuable opportunities for comparative research to illuminate general patterns of mammalian social evolution. Recent field studies on mongooses (Herpestidae), in particular, have generated detailed behavioural and demographic data allowing tests of assumptions and predictions of theories of social evolution. The first studies of the social systems of their closest relatives, the Malagasy Eupleridae, also have been initiated. The literature on mongooses was last reviewed over 25 years ago. In this review, we summarise the current state of knowledge on the social organisation, mating systems and social structure (especially competition and cooperation) of the two mongoose families. Our second aim is to evaluate the contributions of these studies to a better understanding of mammalian social evolution in general. Based on published reports or anecdotal information, we can classify 16 of the 34 species of Herpestidae as solitary and nine as group-living; there are insufficient data available for the remainder. There is a strong phylogenetic signal of sociality with permanent complex groups being limited to the genera Crossarchus, Helogale, Liberiictis, Mungos, and Suricata. Our review also indicates that studies of solitary and social mongooses have been conducted within different theoretical frameworks: whereas solitary species and transitions to gregariousness have been mainly investigated in relation to ecological determinants, the study of social patterns of highly social mongooses has instead been based on reproductive skew theory. In some group-living species, group size and composition were found to determine reproductive competition and cooperative breeding through group augmentation. Infanticide risk and inbreeding avoidance connect social organisation and social structure with reproductive tactics and life histories, but their specific impact on mongoose sociality is still difficult to evaluate. However, the level of reproductive skew in social mongooses is not only determined by the costs and benefits of suppressing each other's breeding attempts, but also influenced by resource abundance. Thus, dispersal, as a consequence of eviction, is also linked to the costs of co-breeding in the context of food competition. By linking these facts, we show that the socio-ecological model and reproductive skew theory share some determinants of social patterns. We also conclude that due to their long bio-geographical isolation and divergent selection pressures, future studies of the social systems of the Eupleridae will be of great value for the elucidation of general patterns in carnivore social evolution.",Biological reviews of the Cambridge Philosophical Society,2014 Feb,England,2014,10
28359580,Racialized legal status as a social determinant of health.,"This article advances the concept of racialized legal status (RLS) as an overlooked dimension of social stratification with implications for racial/ethnic health disparities. We define RLS as a social position based on an ostensibly race-neutral legal classification that disproportionately impacts racial/ethnic minorities. To illustrate the implications of RLS for health and health disparities in the United States, we spotlight existing research on two cases: criminal status and immigration status. We offer a conceptual framework that outlines how RLS shapes disparities through (1) primary effects on those who hold a legal status and (2) spillover effects on racial/ethnic in-group members, regardless of these individuals' own legal status. Primary effects of RLS operate by marking an individual for material and symbolic exclusion. Spillover effects result from the vicarious experiences of those with social proximity to marked individuals, as well as the discredited meanings that RLS constructs around racial/ethnic group members. We conclude by suggesting multiple avenues for future research that considers RLS as a mechanism of social inequality with fundamental effects on health.",Social science & medicine (1982),2018 Feb,England,2018,10
20978017,Quality of life in adults with congenital heart disease: biopsychosocial determinants and sex-related differences.,"OBJECTIVES: To assess the quality of life (QoL) in adults with congenital heart disease (ACHD) and to explore the sex-related differences and biopsychosocial determinants in an Asian cohort. DESIGN: Prospective cross-sectional clinical study. SETTING: One tertiary medical centre in Taiwan. PATIENTS AND METHODS: The QoL of ACHD (>/=20 years) was investigated using the Taiwanese version of the QoL questionnaire designed by the WHO, which assesses four domains of QoL (physical, psychological, social and environmental). Personality, psychological distress and family support were assessed using the Maudsley Personality Inventory, Brief Symptom Rating Scale, and the Family APGAR score, respectively. RESULTS: A total of 289 patients (age 33.2 +/- 10.6 years; 36% men) were studied. ACHD women had significantly lower QoL scores in the physical and psychological domains compared to the age-matched general population, whereas no differences were observed between ACHD men and the general population. Multivariate analysis showed that female gender was associated with poorer physical QoL; the sex difference in the psychological QoL was mediated by psychological distress. Interaction analysis showed that the effect of family support on the psychological domain of QoL may be different by sex. The determinants of QoL varied between different domains. Extroversion personality trait, psychological distress and family support were common determinants of most domains of QoL. CONCLUSIONS: In ACHD, female gender was associated with poor physical and psychological QoL. The common denominators for QoL were primarily personality trait, psychological distress and family support, but not disease severity.",Heart (British Cardiac Society),2011 Jan,England,2011,10
25305476,How important are community characteristics in influencing childrens nutritional status? Evidence from Malawi population-based household and community surveys.,"Using the 2004 data from the Malawi Integrated Household Survey and the Malawi Community Survey, this study investigates the influence of community characteristics on stunting among children under five years of age in a rural context. Multilevel logistic regression modelling on 4284 children with stunting as the dependent variable shows that availability of daily markets and lineage defined in terms of patrilineal or matrilineal communities were significant community determinants of childhood stunting in Malawi. There were significant differences in socio-economic status between household heads from matrilineal and patrilineal communities. Implementation of strategies that empower communities and households economically such as supporting the establishment of community daily markets and promoting household income generating opportunities can effectively reduce the burden of childhood stunting in Malawi.",Health & place,2014 Nov,England,2014,10
23849228,Socio-cultural determinants of timely and delayed treatment of Buruli ulcer: Implications for disease control.,"INTRODUCTION: Public health programmes recommend timely medical treatment for Buruli ulcer (BU) infection to prevent pre-ulcer conditions from progressing to ulcers, to minimise surgery, disabilities and the socio-economic impact of BU. Clarifying the role of socio-cultural determinants of timely medical treatment may assist in guiding public health programmes to improve treatment outcomes. This study clarified the role of socio-cultural determinants and health system factors affecting timely medical treatment for BU in an endemic area in Ghana. METHODS: A semi-structured explanatory model interview based on the explanatory model interview catalogue (EMIC) was administered to 178 BU-affected persons. Based on research evidence, respondents were classified as timely treatment (use of medical treatment 3 months from awareness of disease) and delayed treatment (medical treatment 3 months after onset of disease and failure to use medical treatment). The outcome variable, timely treatment was analysed with cultural epidemiological variables for categories of distress, perceived causes of BU, outside-help and reasons for medical treatment in logistic regression models. The median time for the onset of symptoms to treatment was computed in days. Qualitative phenomenological analysis of respondents' narratives clarified the meaning, context and dynamic features of the relationship of explanatory variables with timely medical treatment. RESULTS: The median time for initiating treatment was 25 days for pre-ulcers, and 204 days for ulcers. Income loss and use of herbalists showed significantly negative associations with timely treatment. Respondents' use of herbalists was often motivated by the desire for quick recovery in order to continue with work and because herbalists were relatives and easily accessible. However, drinking unclean water was significantly associated with timely treatment and access to health services encouraged timely treatment (OR 8.5, p = 0.012). Findings show that health system factors of access are responsible for non-compliance to treatment regimes. CONCLUSIONS: Findings highlight the importance of an integrated approach to BU control and management considering the social and economic features that influence delayed treatment and factors that encourage timely medical treatment. This approach should consider periodic screening for early case-detection, collaboration with private practitioners and traditional healers, use of mobile services to improve access, adherence and treatment outcomes.",Infectious diseases of poverty,2012 Oct 25,England,2012,10
26081477,"Dietary fat, fat subtypes and hepatocellular carcinoma in a large European cohort.","The role of amount and type of dietary fat consumption in the etiology of hepatocellular carcinoma (HCC) is poorly understood, despite suggestive biological plausibility. The associations of total fat, fat subtypes and fat sources with HCC incidence were investigated in the European Prospective Investigation into Cancer and Nutrition (EPIC) cohort, which includes 191 incident HCC cases diagnosed between 1992 and 2010. Diet was assessed by country-specific, validated dietary questionnaires. A single 24-hr diet recall from a cohort subsample was used for measurement error calibration. Hazard ratios (HR) and 95% confidence intervals (95% CI) were estimated from Cox proportional hazard models. Hepatitis B and C viruses (HBV/HCV) status and biomarkers of liver function were assessed separately in a nested case-control subset with available blood samples (HCC = 122). In multivariable calibrated models, there was a statistically significant inverse association between total fat intake and risk of HCC (per 10 g/day, HR = 0.80, 95% CI: 0.65-0.99), which was mainly driven by monounsaturated fats (per 5 g/day, HR = 0.71, 95% CI: 0.55-0.92) rather than polyunsaturated fats (per 5 g/day, HR = 0.92, 95% CI: 0.68-1.25). There was no association between saturated fats (HR = 1.08, 95% CI: 0.88-1.34) and HCC risk. The ratio of polyunsaturated/monounsaturated fats to saturated fats was not significantly associated with HCC risk (per 0.2 point, HR = 0.86, 95% CI: 0.73-1.01). Restriction of analyses to HBV/HCV free participants or adjustment for liver function did not substantially alter the findings. In this large prospective European cohort, higher consumption of monounsaturated fats is associated with lower HCC risk.",International journal of cancer,2015 Dec 1,United States,2015,10
20950880,Determinants of variability in waiting times for radiotherapy in the treatment of breast cancer.,"PURPOSE: To examine psycho-social and geographic determinants of delay in starting radiotherapy in early invasive breast cancer patients. MATERIAL AND METHODS: Waiting time was defined as the time elapsed until the beginning of radiotherapy, starting from the date of surgery (in absence of chemotherapy) or from the end of chemotherapy. RESULTS: Eight hundred and ninety six women aged 24-89 took part in the study. Mean waiting times were 52 days (sd=19) between surgery and radiotherapy and 31 days (sd=14) between chemotherapy and radiotherapy. Differences between radiotherapy centres (p<0.0001) accounted for 30% and 12%, respectively, of total variance in waiting times. Using a multivariate mixed analysis that took into account intra-centre correlation, the time between surgery and radiotherapy was shorter for young patients (p=0.020), those who had sought information about their illness (p=0.024) and those who had undergone surgery and radiotherapy in the same centre (p=0.021). On the other hand, no patient characteristic was associated with the time between chemotherapy and radiotherapy. CONCLUSION: Centre is the major factor that explained longer waiting times in radiotherapy, emphasising the structural hypothesis. It is important to pursue initiatives to improve the organization within radiotherapy centres and then to verify that these initiatives have succeeded in shortening waiting times.",Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,2010 Dec,Ireland,2010,10
29485788,Psychosocial Determinants of Satisfaction with Hospital Care in Adult Patients Suffering from Advanced Cancer.,"In this observational study, direct and indirect (moderator and mediator) relationships between sociodemographic (age, gender, life partner, education level, income and length of treatment) and psychological (Hospital Anxiety and Depression Scale, HADS) variables and satisfaction with hospital care (EORTC INPATSAT32) in adult (advanced cancer) patients were investigated. Study sample consisted of 75 hospitalized advanced cancer patients recruited at the Zagreb University Hospital Centre and Sestre milosrdnice University Hospital Centre in 2015. Statistically significant negative correlations were found between HADS and elementary school education level, as well as with all satisfaction variables (satisfaction with physicians, nurses and organization). Moderate to high and statistically significant positive correlations were found between elementary school level and all satisfaction variables. Gender and level of education appeared as significant moderator variables in the relationship between HADS and satisfaction with nurse care. There were no significant mediator effects of sociodemographic variables on the correlation between HADS and satisfaction with care. Male participants who were more disturbed emotionally were more satisfied with nurses. Participants with elementary and high school levels of education and lower scores on HADS were more satisfied with nurses, while participants with university level of education had higher HADS scores and lower level of satisfaction with nurses.",Acta clinica Croatica,2017 Jun,Croatia,2017,10
31992995,Associations of Suicide Rates With Socioeconomic Status and Social Isolation: Findings From Longitudinal Register and Census Data.,"Suicide represents a major challenge to public mental health. In order to provide empirical evidence for prevention strategies, we hypothesized current levels of low socioeconomic status (SES) and high social isolation (SI) to be linked to increased suicide rates in N = 390 administrative districts since SES and SI are associated with mental illness. Effects of SES on suicide rates were further expected to be especially pronounced in districts with individuals showing high SI levels as SI reduces the reception of social support and moderates the impact of low SES on poor mental health. We linked German Microcensus data to register data on all 149,033 German suicides between 1997 and 2010 and estimated Prentice and Sheppard's model for aggregate data to test the hypotheses, accounting for spatial effect correlations. The findings reveal increases in district suicide rates by 1.20% (p < 0.035) for 1% increases of district unemployment, suicide rate decreases of -0.39% (p < 0.028) for 1% increases in incomes, increases of 1.65% (p < 0.033) in suicides for 1% increases in one-person-households and increases in suicide rates of 0.54% (p < 0.036) for 1% decreases in single persons' incomes as well as suicide rate increases of 3.52% (p < 0.000) for 1% increases in CASMIN scores of individuals who moved throughout the year preceding suicide. The results represent appropriate starting points for the development of suicide prevention strategies. For the definition of more precise measures, future work should focus on the causal mechanisms resulting in suicidality incorporating individual level data.",Frontiers in psychiatry,2019,Switzerland,2019,10
