PMID,TI,AB,JT,DP,PL,YY,year
6644542,Predicting contraceptive behavior from attitudes: a comparison of within- versus across-subjects procedures.,"Within- versus across-subjects procedures for predicting behavior from attitudes were contrasted. Each procedure requires a comparison among attitudes in order to generate a prediction; the comparison is either among the same attitudes held by different people (across subjects) or among different attitudes held by the same person (within subject). It was hypothesized that the within-subject model provides a more adequate explanation of behavior from attitudinal constructs and, hence, more accurate prediction of behavior from attitudes than does the across-subjects model. To test this view, a sample of 349 married couples was administered a questionnaire containing measures of three attitudinal components--affect, cognition, and conation--toward each of four contraceptive methods--oral contraceptives, IUD, diaphragm, and condoms. Contraceptive behavior was assessed 1 year later. In support of the hypothesis, the within-subject predictions bore a significantly stronger relation to the behavioral criteria than did the across-subjects predictions. This effect was consistent for each of the three components of attitude, for the prediction of behavior and behavioral intention, for male and female respondents, and for a variety of contraceptive behaviors. In addition, both the within- and the across-subjects analyses demonstrated a clear rank ordering in the predictive validity of the three attitudinal components: Conation was a better predictor of behavior than was affect, which, in turn, was better than cognition.",Journal of personality and social psychology,1983 Nov,United States,1983,80
3205187,Social issues in medicine: a follow-up comparison of senior-year medical students' attitudes with contemporaries in non-medical faculties.,"A comparison of first-year medical students' attitudes to social issues in medicine with attitudes of non-medical first-year students in 1983 found that the medical group was less conservative towards general social issues but more conservative in relation to those areas which closely affect the doctor's role, particularly the place of allied health professions and government intervention in health care. This paper reports a follow-up study of the same groups of students when they had reached senior years in their respective courses. While medical student conservatism on general social issues continues to be no greater than other student groups there is a marked increase in conservatism of attitudes towards government involvement in health care and regulation of costs. Attitudes to allied health professions and preventive care remain unchanged but senior medical students are significantly less likely to recognize social factors as determinants of illness than they were when they commenced the study of medicine. Specific curricular attention to social and behavioural medicine does not appear to counteract the predominantly biomedical perspective students experience in teaching hospitals, the major venue for their clinical education.",Medical education,1988 Sep,England,1988,80
3064632,Teenage alcohol use in the Australian twin register: genetic and social determinants of starting to drink.,"Retrospective information about teenage alcohol use was obtained from 1589 adult twin pairs aged 20-30 years from the Australian twin register. Twin pairs were highly concordant both for teenage drinking (or abstinence) and for early versus late onset of drinking. Sociodemographic variables (e.g., paternal occupation and parental religious affiliation) and psychosocial variables (e.g., personality and attitudinal traits), assessed when the twins were adults, were comparatively poor predictors of teenage drinking. Environmental influences on onset of drinking appeared to be sex-specific, i.e., uncorrelated over twins from unlike-sex pairs. Among drinkers, early versus late onset of drinking was more strongly influenced by inherited factors in females, but by shared features of the social environment (e.g., family background or school experience) in males.","Alcoholism, clinical and experimental research",1988 Dec,England,1988,80
6844955,Direct and indirect effects of education on health.,"In virtually every study by economists considering the determinants of an individual's health, years of schooling has stood out as an important regressor. Yet there is little agreement among economists concerning the mechanisms through which schooling affects health. This study is a first attempt to test for the direct and indirect effects of education on an individual's health. Education is assumed to enhance health directly by, for example, allowing wise use of medical care and indirectly through encouraging healthy habits and caution in the choice of occupation. Evidence from two national surveys indicates that the indirect dominate the direct effects.",Social science & medicine (1982),1983,England,1983,80
12280705,A note on specification of climate variables in models of population migration.,"""In the literature on population migration, increasing attention has been devoted to quality-of-life factors. Measures of temperature (as proxies for climate) have frequently been employed in empirical work regarding the determinants of population migration decisions. A wide range of such specifications have been used, most of which imply restrictions on the preferences of migrants. In this paper, a variety of temperature variable specifications are analyzed and interpreted. Statistical tests for nested and nonnested hypotheses are used to compare and choose among the various specifications."" The model is used to analyze interstate migration in the 48 contiguous states of the United States for the period 1975-1980.",Journal of regional science,1987 Nov,United States,1987,80
7202850,Canalization of arousal in the preweanling rat: effects of amphetamine on aggregation with surrogate stimuli.,"Preweanling rats, 15 days of age, were placed in an unfamiliar cage containing 1 of a variety of surrogate conspecific stimuli. The surrogate stimuli consisted of a rat-sized aluminum tube covered with soft fluffy synthetic fur, a tanned rat pelt, felt, and an aluminum sheet. The surrogate was either maintained at ambient temperature or heated to body surface temperature (37 degrees C). The 1st experiment revealed that both furriness (length and softness of fur) and temperature of the surrogate stimulus are important determinants of conspecific aggregation (huddling). The 2nd experiment demonstrated that preference for the soft, fluffy surrogate was not mediated by temperature conservation by showing that the same huddling behavior was obtained when ambient temperature was raised to thermoneutrality (33 degrees C). The final experiment demonstrated that amphetamine restricted the range of surrogate stimuli that elicited huddling in the preweanling rat. The finding that amphetamine produces a steeper generalization gradient of approach to surrogate stimuli further confirms our previous hypothesis that amphetamine canalizes arousal toward salient environmental stimuli. These findings have implications for the use of amphetamines to treat hyperkinetic children.",Developmental psychobiology,1981 Mar,United States,1981,80
7112177,"Social, spatial and political determinants of U.S. abortion rates.","Abortion rates in the United States have risen annually since the 1973 Supreme Court decision. The regions with the greatest rate increases are the Southern and Plains states; the lowest rate increases were in regions which had high abortion rates soon after abortion was legalized. While spatial contiguity appears to influence abortion rates, that is, states with high rates of abortion are clustered spatially, social and political influence are also evident. Ratification of the equal rights amendment, the seeking of abortion outside the state of residence, and the degree of urbanization within a state are variables which influenced U.S. abortion rates between 1973 and 1977.",Social science & medicine (1982),1982,England,1982,80
6892318,Determinants of foster care placement for the maltreated child.,"This study examined the records of the North Carolina Central Registry of Child Abuse and Neglect to determine which social, family, and child characteristics were most influential in the decision to place a child in foster care. These records contained all theoretically relevant factors as well as demographic data. Analysis included the computation of odds ratios for foster care for each of 250 variables. A maximum likelihood logistic regression model was constructed to obtain the independent and cumulative contribution of each factor. Some expected variables such as parental stress factors (substance abuse) and types of abuse (burns and scalds) placed a child at a significant risk for placement in foster care (p less than 0.01). However, less obvious factors such as referral source (law enforcement agencies) or geographic area also placed children at risk. Overall, the model explained little of the variance of these decisions (R2 = 0.168) and poorly predicted placement (sensitivity 66.3 per cent, specificity 74.6 per cent). Using existing data, we were unable to adequately describe the decision process in selecting foster care.",Child abuse & neglect,1982,England,1982,80
12267844,The metro rating game: what can be learned from the recent migrants?,"The authors examine nine indicators of quality of life in the 277 U.S. Standard Metropolitan Statistical Areas (SMSAs) in terms of their impact on the decision to migrate. The factors considered were utilized in the 1985 publication ""Places Rated Almanac"" and include climate, housing, health care, crime, transportation, education, recreation, arts, and economics. ""The purpose of this paper is both to analyze several alternative methods by which the nine 'Places Rated' indicators have been combined in previous studies, and to estimate a new system of weights for combining such indicators from a multivariate model of metropolitan out-migration."" In this article, the authors examine out-migration of metropolitan households during the years 1975-1980. ""Coefficient estimates from a multivariate model of out-migration form the basis for a ranking of metropolitan areas in the third section. Also included are comparisons among this and other studies of both the implicit weights employed against the 'Places Rated' scores...to derive both overall measures of urban life quality, and how such quality varies by city size.""",Growth and change,1986 Jan,United States,1986,80
6520656,Smoking and pregnancy.,"Smoking during pregnancy is associated with many adverse outcomes, including fetal and neonatal death. These consequences are tragic in many ways, but perhaps the greatest tragedy is that they are preventable if the smoker ceases to smoke during pregnancy. Although in some instances the so-called constitutional hypothesis is difficult to disprove, the available evidence seems more than convincing that it is smoking itself, and not the smoker's unique constitution, that is responsible. Cessation from smoking is clearly advisable at any time, but more so during pregnancy when every cigarette affects both the smoker and her unborn child.",Journal of psychoactive drugs,1984 Oct-Dec,United States,1984,80
3730706,Social determinants of self-poisoning.,"The non-fatal deliberate taking of overdoses in Cork city during 1982 was investigated from records in the general hospitals. In one of the hospitals, those attending after an overdose were personally interviewed. For both sexes, the greatest incidence of overdoses was in the younger groups; for females, there was a seasonal variation. Those taking overdoses were grouped by electoral wards, and the social characteristics of these wards determined. The frequency varied greatly throughout the city; some wards, particularly in corporation northern estates and part of the city centre, showed a rate of up to three times the average; these areas were the most likely to show social deprivation.",The British journal of psychiatry : the journal of mental science,1986 Apr,England,1986,80
12282796,Contemporary immigration: theoretical perspectives on its determinants and modes of incorporation.,"This article reviews conventional theories about different aspects of labor migration: its origins, stability over time, and patterns of migrant settlement. For each of these aspects, the authors provide alternative explanatory hypotheses derived from the notions of increasing articulation of the international system and the social embeddedness of its various subprocesses, including labor flows. A typology of sources and outcomes of contemporary immigration is presented as a heuristic device to organize the diversity of such movements as described in the empirical literature.",The International migration review,1989 Fall,United States,1989,80
2710760,A multivariate study of determinants of vigorous exercise in a community sample.,"The purpose of this study was to explore the associations between several social learning theory variables and self-reported vigorous exercise and to consider the implications for exercise promotion. A random sample of adults in San Diego, California, was surveyed by mail. The 2,053 respondents (response rate, 43.4%) overrepresented Caucasian, affluent, and well-educated groups. A model of 24 variables accounted for 0.27 of the variance in exercise, and results strongly supported social learning theory. The strongest correlates were self-efficacy (i.e., confidence in the ability to exercise in specific situations), perceived barriers to exercise, modeling, dietary habits, support from friends, and age. Smoking was inversely associated with exercise in men only. We encourage researchers to conduct intervention trials to test the hypotheses generated in this study.",Preventive medicine,1989 Jan,United States,1989,80
2723595,Visit frequency for essential hypertension: observed associations.,"Data from the British Department of Health and Social Services Hypertension Care Computing Project were analyzed to study determinants of visit frequency in hypertension management. The 457 patients from five general practices made 7974 visits between 1971 and 1985 resulting in 7391 intervals on which evaluation could be based. The mean interval between visits was 113 days (SD = 110 days) with a median interval of 91 days. Visit interval was influenced by level of blood pressure and length of time in follow-up. For diastolic pressures less than 104 mmHg the mean visit interval was 4 months, contrasting with 2 months for diastolic pressures greater than 130 mmHg. Visit intervals became longer with increasing length of time in follow-up, independent of level of blood pressure. Shorter intervals reflected initial management and getting the blood pressure reduced; longer intervals may reflect patients' failure to keep scheduled appointments. Between practices, mean visit intervals ranged from 99 to 193 days (median 72 to 164 days). These differences were reduced after adjustment for length of time the patients had been in follow-up. Patient age, sex, body mass index, and the presence of angina pectoris were not associated with visit interval. The analyses illustrate how process and outcome may be linked in ambulatory care practice as a means of determining rational guidelines for optimal utilization of health services.",The Journal of family practice,1989 Jun,United States,1989,80
2529668,[A historico-social approach to the medical scientific theory of Ludwik Fleck (1896-1961)].,"Ludwik Fleck has shown in his discussion of the logical empirism of the Vienna Circle that his concept of reality presupposes an unproven logico-structural correspondence between the world and the formal logical structure of language, i.e. between reality and thought. Upon this questionable foundation he proceeds to develop his own position concerning the theory of medical science. He claims that scientific knowledge is at no time exempt from cultural, historical and social conditions, of which scientific knowledge itself is a function. These conditions find expression in the style of thought of a particular epoch (""Denkstil"") as well as in the interaction of the participating scientists (""Denkkollektiv""). Flecks merits for having explicated the conditionality of the process of scientific knowledge over against positivistic thought have been honourably elaborated in many studies. The present study offers an analysis of the manner in which the Fleck position attempts to serve as an explanation of change in the content and style of thought in history. It will be made clear that these changes and developments can only be explained as the result of the interaction and competition among the collectives of scientists and thinkers. Fleck deprives his socio-historical position of its logical foundation by radicalizing these conditions in such a manner that they become fundamental determinants of human thought generally and for the individual scientist particularly. As a consequence, from the perspective in which the thought of the individual is thus determined, he can neither establish a convincing theory for changes in thought in history nor for the human relations obtaining within the collective of scientists and thinkers.",Sudhoffs Archiv,1989,Germany,1989,80
2892348,Increased activity of serum gamma-glutamyltransferase in myotonic dystrophy.,"The activity of serum gamma-glutamyltransferase (gamma-GT) and its determinants were studied in 17 patients with myotonic dystrophy. The gamma-GT activity was elevated in 11 patients and its mean value was five-fold higher than in healthy controls. The increase in gamma-GT could not be explained by factors generally known to result in a misleading elevation of gamma-GT. Most patients with elevated gamma-GT also had one or more other pathological laboratory tests related to hepatic function but none had a clinically significant liver disease. Serum gamma-GT activity was not related to the disability caused by dystrophy or to the level of serum creatine kinase suggesting that the elevation of serum gamma-GT is not an indication of a general cell membrane dysfunction. It is concluded that the increase in serum gamma-GT activity in patients with myotonic dystrophy is due to a real but mild liver involvement, which should be taken into account in the examination of these patients who often complain of gastrointestinal symptoms.",Acta medica Scandinavica,1987,Sweden,1987,80
2600382,"Socioeconomic, medical care, and public health contexts affecting infant mortality: a study of community-level differentials in Peru.","Socioeconomic, medical care, and public health contexts are examined in Peruvian communities for their relationship to infant mortality. A deviant case analysis is used to uncover characteristics important in the social structure of Peruvian communities. Results from fieldwork in two ""deviant"" communities suggest that economic diversity, income disparity, social class fluidity, and women's autonomy, along with refined measures of medical care and public health resources, are important in understanding differentials in mortality. Attention is drawn to the community context and to the interplay of socioeconomic determinants affecting infant mortality.",Journal of health and social behavior,1989 Dec,United States,1989,80
12281022,Socio-economic stratification generated by international migration loops.,"This paper analyzes the migration phenomenon within a framework that treats migration movements as continuous loops, from the country of origin to the destination and back. Significant social-psychological factors at each step of the loop process contribute to the development of migration streams along a predictable pattern. The general model of the loop process shows that the migration stream is 1st sparked when labor is recruited from less developed countries for work in developed industrialized countries. Once the social process of migration has begun, it tends to acquire a self-feeding character. Social and economic change in sending and receiving societies brought about by migration make further migration more likely. The case of the Mexico-US-Mexico loop process is analyzed. This case illustrates the effects of socioeconomic stratification that occurs in communities where the migration loop process reaches a certain level of maturity. The majority of a town's population may become committed to migration as a way of life. Eventually, wealth becomes concentrated in the hands of those that are most able to migrate. Thus, migrants may become a new elite segment of rural populations that were once relatively homogenous societies. Further research of the migration loop process should be conducted. At least in the case of Mexico, the socioeconomic stratification in the villages and towns acting as sources of migration loops with destinations in the US have significant internal economic, social, and political implications.","International migration (Geneva, Switzerland)",1988 Mar,Switzerland,1988,80
3325650,Epidemiological issues in mental retardation.,"The basic epidemiological issues have not changed fundamentally in 30 years but emphases are different. Clarity of concept and definition is essential; we need several definitions for different purposes, and should distinguish global criteria defining groups in some way specifically 'retarded' and partial criteria defining groups not exclusive to retardation. Of global definitions, we can distinguish Intellectual Impairment based on IQ, Learning Disability based on educational criteria, and Mental Handicap or Retardation based on service or administrative criteria. The first and second may be co-terminous for children. The first and third are usually co-terminous below a certain IQ level, conventionally 50, as SII and SMH/R. This is not so for higher ability groups: MII and MMR are conceived and defined differently, and suit different research purposes. There may be much unknown need because there have been so few studies of total IQ defined groups above 50. Although organic and psychological factors are very important, the study of MMR needs to recognize its primarily social nature, reflecting determinants of selection into MMR status in legal, organizational and professional structures, activities and attitudes characteristic of particular communities and cultures. If the primary focus is on aetiological factors, natural history, and preventive possibilities, study group should be aetiologically defined and preferably not limited to MR. The same applies to specific impairments, disabilities, diseases, behaviours and disadvantages. The services are also susceptible to epidemiological approaches, descriptive, analytic, interventionist and evaluative, but little is yet available on agency structure and function, professional activities, attitudes and training, legal contexts, and financial constraints. Rigorous outcome studies would greatly benefit rapidly developing services. We know quite a lot about the distribution and associations of SII/SMR, though more is needed, especially to clarify issues of social class distribution. There is a dearth of good research in MII or MMR, and several large scale new studies could be justified. Work on the epidemiology of aetiological entities has progressed, though there are many gaps. Because of their rarity, we should be looking to bring together all the data on aetiological diagnosis now accumulating in good paediatric units throughout the UK.",Journal of mental deficiency research,1987 Dec,England,1987,80
6481664,Psychosocial outcome one year after a first myocardial infarction.,"Psychosocial outcome in terms of mental state, health preoccupation, leisure activity, avoidance behaviour, sexual activity and attitude towards life and the future one year after a myocardial infarction (MI) was studied in 177 consecutive male, able-bodied patients below 61 yr of age with a first MI. Questionnaires and a brief interview covered the psychological and social data while the somatic variables were recorded in a standardized medical examination. Emotional distress, self-reported symptoms, avoidance behaviour, overprotection, pessimism and a diminished sexual activity were frequent, indicating a poor adaptation. These disturbances were apparent two months after the MI and remained stable. Psychological factors were stronger determinants of maladjustment than smoking, angina pectoris and recorded somatic illness. Neither severity of the infarction nor social and demographic factors determined maladjustment. Intervention must take place early and be directed to psychological factors as well as to the cardiac condition.",Journal of psychosomatic research,1984,England,1984,80
3894395,Behavioral treatment approaches to pathological unsocialized physical aggression in young children.,"This paper presents some hypotheses regarding the motivation of pathological unsocialized physical aggression in children and also reviews behavioral treatment. Tentative leads were offered as to extrinsic and intrinsic determinants. Among the most promising of these were parent-child interactive and attributive factors, and deficits in information processing in social situations. It was hypothesized that some of these factors might not be specific to pathological unsocialized physical aggression but are characteristic of children with behavior problems. Under this hypothesis, few studies were found which employed appropriate control groups. It was also hypothesized that the study of extrinsic and intrinsic factors for pathological unsocialized physical aggression may improve the design of treatment programs.","Journal of child psychology and psychiatry, and allied disciplines",1985 Jul,England,1985,80
10304496,Fostering primary and secondary prevention in public policy for pregnant adolescents.,The diverse factors associated with sexuality among adolescents and the specific issues related to contraception in this developmentally diverse group result in complexity in policy formation. The future of an adolescent may be determined solely on the basis of access to supportive physical and emotional services funded by public and private sector monies. The purpose of this paper is to briefly present contemporary and social policies regarding pregnant adolescent health care. Suggestions as to how these policies can be translated into public adolescent health models are provided. The strategies will be related to primary and secondary public policy interventions.,Journal of health & social policy,1989,United States,1989,80
3300728,The phenomenon of famine.,"Famines are sustained, extreme shortages of food among discrete populations sufficient to cause high rates of mortality. Signs and symptoms of prolonged food deprivation include loss of fat and subcutaneous tissue, depression, apathy, and weakness, which progress to immobility and death of the individual, often from superimposed respiratory or other infections. The social consequences of famines are disruption from mass migrations of people in search of food, breakdown of social behavior, abandonment of cooperative effort, loss of personal pride and sense of family ties, and finally a struggle for individual survival. Famines have been common ever since the development of agriculture made human settlements possible. Food shortages due to crop failures caused by natural disasters including poor weather, insect plagues, and plant diseases; crop destruction due to warfare; and enforced starvation as a political tool are by no means the only causative factors. Many of the worst famines have been due to poor distribution of existing food supplies, either because of inequities that result in a lack of purchasing power on the part of the poor or because of political interference with normal distribution or relief movements of food. Europe and Asia, which in the past experienced frequent severe famines, sometimes with deaths in the hundreds of thousands or millions, have now largely eliminated famines through social and technological change. However, in Africa, political and social factors have destroyed the capacity of many populations to survive drought-induced variations in local food supplies and prices. Thus, famines are due to varying combinations of inadequacy of food supplies for whatever reason and the inability of populations to acquire food because of poverty, civil disturbances, or political interference. Despite the role of natural causes, the conclusion is inescapable that modern famines, like most of those in history, are man-made.",Annual review of nutrition,1987,United States,1987,80
12280574,Differentials in urban-rural fertility in the countries of the ESCAP region.,"Fertility differentials between rural and urban populations are investigated using World Fertility Survey data for Bangladesh, Fiji, Indonesia, Malaysia, Nepal, Pakistan, the Philippines, the Republic of Korea, Sri Lanka, and Thailand. ""The fertility measure used in this analysis is the number of children ever born to a woman. An attempt is made first to establish the differential in fertility levels between urban and rural areas after necessary control of the demographic factors..., and then the possible explanation of the differential is sought in terms of socio-economic variables such as education of the respondent, and occupation, work pattern, work status and place of work of the respondent as well as that of the husband."" Data concerning the fertility differentials and the associated explanatory variables are presented in tables and charts. ""The results tend to show that the countries of Asia are undergoing similar patterns of fertility transition as was experienced in the advanced countries. Perhaps one can graduate the countries in the transition scale as follows: Bangladesh, Indonesia, Nepal, Pakistan and Malaysia are in the initial stage; Fiji, the Philippines, the Republic of Korea, Sri Lanka and Thailand are in the middle stage of transition.""",Economic bulletin for Asia and the Pacific,1985 Dec,United States,1985,80
3426705,Alcohol and ambience: social and environmental determinants of intake and mood.,"An experiment was conducted in which 66 male subjects were given access to alcohol (20% vol.) and fruit juice to be mixed and tasted ad lib. A factorial design included social vs. solitary drinking conditions, laboratory vs. informal setting, and variable exposure to music. The amount of ethanol consumed (g/kg body weight) was used as an unobtrusive measure of preferred intake. The reciprocal relationship between mood and consumption was analyzed by LISREL. While euphoria has usually been perceived as a consequence of drinking, the only plausible fit to a LISREL model was obtained by assuming that the disposition to drink would be increased by positive mood changes occurring during the drinking session. An analogy between social drinking and adjunctive behaviour was supported, as alcohol consumption was directly affected by time-dependent environmental factors such as company and music. Since the presence of company also stimulated positive mood and alleviated boredom, consumption was precipitated by company indirectly as well as directly. These results emphasize the importance of direct as well as indirect environmental influences on spontaneous alcohol intake during social drinking.","Alcohol and alcoholism (Oxford, Oxfordshire). Supplement",1987,England,1987,80
3210110,Maternal smoking and alcohol consumption as determinants of birth weight in an unselected study population.,"A prospective study was conducted to determine the effects of maternal smoking and alcohol consumption during pregnancy on the birth weight of fetuses in an unselected study population. Several confounding factors were taken into account. The main factors associated with an increase of birth weight of both sexes were gestational age at birth and parity. Both maternal smoking and maternal alcohol consumption during pregnancy had the effect of decreasing the birth weight of female fetuses, whereas smoking, but not alcohol, had a decreasing effect on birth weight of male and female fetuses.",Journal of perinatal medicine,1988,Germany,1988,80
3771282,"Preferences, attitudes and personality as determinants of salt intake.","Thirty-six female subjects took part in a study involving using pre-weighed table and cooking salt pots, along with complete urine collections for 7 days. Urinary sodium excretion was determined, and was used as an estimate of sodium (salt) intake. Other measures taken were, most preferred concentration of salt in soup, blood pressure, body weight and height, along with questionnaires on general food preferences, attitudes to adding table salt to foods, and the Eysenck Personality Inventory (EPI). Table salt (7 per cent) and cooking salt (8 per cent) were found to account for only a small proportion of total sodium intake, the major part (89 per cent) being from non-discretionary salt present in foods. Subjects, divided on the basis of table salt use and total intake, were found to differ in the most preferred concentration of salt in soup, but not in their sensitivity to variations from their ideal. Table salt use was predicted very well by the individual's attitude, and to a lesser extent by perceived social pressure. The only other variable related to higher table salt use was a lower preference for fruit on the general food preferences questionnaire. The lower preference for fruit was also related to higher total salt intake, which was also predicted by a lower neuroticism score on the EPI. While extraversion was positively related to non-discretionary salt intake, this relationship was not significant for total salt intake.",Human nutrition. Applied nutrition,1986 Jun,England,1986,80
3992291,Socialization and interpersonal environment in nurses' affective reactions to work.,"The dominant explanation of nurses' affective experience in work is the conflict between the beliefs and expectations developed during the formal training process (education) and the role definitions in the hospital work setting. Specifically, it is generally proposed that baccalaureate trained nurses experience this person-role conflict more than the associate or diploma trained nurse because baccalaureate training instills more beliefs/expectations that conflict with the hospital nursing role. However, research has not sufficiently compared the effect of 'socialization' variables like education with other variables found to affect the work experience. This study uses path analysis to explore the relative effects of education, length of experience and the measured interpersonal work environment across types of person-role conflicts, on overall job satisfaction and on propensity to leave. The results show that the interpersonal factors are the paramount determinants of the measured person-role conflicts and, as well, have a greater effect than education and experience on job satisfaction. Also, education and length of experience have greater direct than indirect effects on propensity to leave, indicating that their effects are not via causality of job-related stress. Implications for programs designed to improve the nurse's work experience and affects are discussed.",Social science & medicine (1982),1985,England,1985,80
25195529,Old age in sociocultural context: China and the United States.,"With the increasing interest in comparative studies of the elderly, China has become the focus of research attention. This society, which has been inaccessible to most Western researchers, offers a special site for studies of aging because of its sheer size as a world power, its relationship to Third World countries, and its population problem-a growing segment of elderly people. Available data from a variety of social science sources are utilized to compare how the sociocultural context of China and the United States impact differentially upon the older population in each society. Three major determinants specify the theoretical context: economic development (the level of production an economic system achieves); traditional cultural patterns (norms, roles, relationships); and the social control mechanisms (regulatory processes based upon the legal and sanctioning systems). These determinants provide a theoretical orientation for analyzing the outcome variables involved in the behavior and adaptation of the old. In American society, cultural norms and values are advantageous for active older persons in good health, particularly those with a favorable economic situation. In contemporary Chinese society, which blends traditional customs with the values of a revolutionary and changing society, there are advantages for the frail elderly.",Journal of aging studies,1987 Summer,England,1987,80
2694206,[What protects health? On the research status and importance of personal resources in managing daily stresses and life change events].,"In recent developmental and psychosomatic studies the focus shifts from pathogenic to health protective factors. Literature on coping with daily stresses, life events and biographic determinants is reviewed. Despite conceptual (negative health definitions, divergent theoretical backgrounds and values) and methodological problems (reliance on self-report and trait measurement) moderate, however consistent health protective affects of personal resources are shown. These are mainly generalized attitudes of persons toward self and their environment (e.g. optimism, internal locus of control, self-efficacy, commitment). Contrasting influential concepts (sense of coherence, hardiness) the bias toward self-reliant, internal control as health protective resource is criticized and a plea is made for conjoint consideration of health-protective influences of social relationships.","Psychotherapie, Psychosomatik, medizinische Psychologie",1989 Dec,Germany,1989,80
7057020,"Economic dependency, health services, and health: the case of Lesotho.","This article is concerned with two factors affecting the health status of the people of Lesotho: (1) the nation's function as a reserve labor economy (that is, the primary source of income for about half the country's male labor force is employment in South Africa); and (2) the health care system (its size, composition, accessibility, and efficiency). Although such apparently diverse factors usually are analyzed independently, they might be combined to provide a more complete understanding of the determinants of health and disease. The paper reaches the conclusion that any substantive solutions to the problems of Lesotho will be found primarily in the wider southern Africa setting, and not within the context of small, dependent national states. At the same time, these small, dependent national states must make development decisions considering existing geopolitical realities. Foresightful decision making on these issues could both contribute immediately to the health of the people of Lesotho, and also increase in longer-term possibilities for a better life for all the people of southern Africa.","Journal of health politics, policy and law",1982 Winter,United States,1982,80
3282449,Lies and liars: psychiatric aspects of prevarication.,"The authors discuss the phenomenon of lying, a common psychic process that has received remarkably little scrutiny. The ubiquity of lying and others forms of deception suggests that they have ""normal"" aspects, but lying which is persistent or destructive to the quality of a person's life becomes pathological. Lying has many determinants, including developmental, biological, social, and psychodynamic. Antisocial, histrionic, narcissistic, borderline, and compulsive personalities have been associated with lying. The treatment of lying needs to be individualized according to the overall symptom complex in which it is embedded.",The American journal of psychiatry,1988 May,United States,1988,80
2718569,[Determinants of the socioeconomic status of the aged in Ewe in Togo].,"This investigation of the Ewe tribe in Togo tries to analyse the determining factors of the living conditions of the elderly in the rural areas. The migration from these areas into the cities is not clearly responsible for the economic situation of the old people. Rather, connected with supposed social problem are the negative image of the old and the education gap between the generations. The declining status is perceived by analysing shifts in the system of village government, which is a province of the old men. The structure of the decision-making system is described in the text.",Zeitschrift fur Gerontologie,1989 Jan-Feb,Germany,1989,80
2675244,Blood pressure and intracellular ion transport in childhood.,"The available data on the association between the cellular handling of sodium and high BP indicate that alteration of these parameters could be linked to the level of high BP. Limited data are available with regard to the association between BP and these aspects of the intracellular ion metabolism in childhood. The study of intracellular ion metabolism in children could help clarify the pathogenesis and etiology of essential hypertension by providing an opportunity to study this relationship before the effects of possible determinants of adult BP (ie, age, body weight, diet, physical activity) affect ion transport and modify its effect on BP. Specifically, familial predisposition to hypertension, growth and maturation, and the various components of body size need to be studied further to determine their role in the relationship between Na-Li CT and RBC Na and BP. Better understanding of this complex association could help elucidate the pathophysiology of essential hypertension.",Seminars in nephrology,1989 Sep,United States,1989,80
3503938,Lifestyles and social class: implications for primary care.,"Data from the Oxford healthy life survey were used to explore social class variations in beliefs about the determinants of health, willingness to contemplate behaviour change and experience of lifestyle advice in primary care.While the association between lifestyle factors and health was well-recognized by all social groups, those in social classes 1 and 2 were more likely than others to stress the importance of smoking, diet and exercise, while those in social classes 4 and 5 were more likely than middle class people to emphasize the effect of socioeconomic influences on health such as unemployment, income, pollution and housing. Members of all social classes attributed considerable importance to psychosocial influences on health. In all social classes a substantial proportion of overweight people expressed a desire to reduce their weight, smokers to modify their smoking habits and sedentary people to increase the amount of exercise they took. However, there was less interest in dietary change or reduction of alcohol consumption. One third of the smokers and of those who were overweight had received advice from health professionals about behaviour modification, but less than 10% of those in the other risk groups reported receiving advice. There was a high demand for advice on health; 44% of all respondents said they would be interested in receiving advice on a healthier lifestyle.",The Journal of the Royal College of General Practitioners,1987 Dec,England,1987,80
3971091,The determinants of attitudes towards social security recipients.,"This study aimed to investigate the relationship between demographic variables (age, sex, education, vote and income), psychological beliefs (alienation, Protestant work ethic and Conservatism) and social security attitudes. Over 250 people from a variety of different backgrounds completed a number of standardized questionnaires. A factor analysis of the attitudes to social security scale revealed four clearly interpretable factors, which were later computed in four subscale scores. Analysis of variance showed that vote, Protestant work ethic, and Conservative beliefs most differentiated subjects' attitudes to social welfare. A canonical correlational analysis revealed three significant variates which showed age, alienation and the Protestant work ethic most closely related to social security attitudes. These results were discussed in terms of previous literature in this area and various social policy implications are considered.",The British journal of social psychology,1985 Feb,England,1985,80
6886584,"Determinants of plasma lipoproteins and coagulation factors in men from Caerphilly, South Wales.","Dietary, social, and constitutional determinants of plasma concentrations of some major risk factors for ischaemic heart disease were investigated in a cross sectional study among 711 men from the general population aged 30-69. For high density lipoprotein cholesterol (HDL-C) six variables were significantly associated with plasma concentrations, and these variables explained 12.6% of the variance. For low density lipoprotein cholesterol (LDL-C), total cholesterol (T-C), and triglyceride 8.4%, 7.5%, and 18.5% of the variance was explained by significantly associated variables. Fibrinogen concentrations determined chemically were significantly associated with age, smoking habit, body mass index, alcohol consumption, and intake of cereal fibre (24.2% variance). These data provide some encouragement for the possibility of dietary intervention to influence plasma concentrations of major risk factors for ischaemic heart disease in men.",Journal of epidemiology and community health,1983 Jun,England,1983,80
