PMID,TI,AB,JT,DP,PL,YY,year
18784048,Getting serious about the social determinants of health: new directions for public health workers.,"International interest in the social determinants of health and their public policy antecedents is increasing. Despite evidence that as compared to other wealthy nations Canada presents a mediocre population health profile and public policy environments increasingly less supportive of health, the Canadian public health gaze is firmly - and narrowly - focused on lifestyle issues of diet, physical activity and tobacco use. Much of this has to do with Canada being identified as being driven by a liberal political economy, a situation shared with a cluster of other developed nations. Reasons for Canada's neglect of structural and public policy issues are explored and ways by which public health workers in Canada and elsewhere can help to shift policymakers and the general public's understandings of the determinants of health are outlined.",Promotion & education,2008 Sep,England,2008,00
17315529,Effect of socio-economic status on bone density in children: comparison of two schools by quantitative ultrasound measurement.,"BACKGROUND: There are conflicting findings regarding the relationship between socio-economic status (SES) and bone mineral density. We aimed to investigate bone status and its possible determinants by comparing students from two schools, located in a high and a low SES district. METHODS: Data were gathered by using anthropometric measurements and a questionnaire for both families and the students from the two schools chosen by the Ministry of Education. Quantitative ultrasound measurements were done with Omnisense 700P. For normally distributed variables t-test and for others Mann-Whitney U test was utilized. We used the chi-squared test for nominal variables. RESULTS: Forty-two girls and 35 boys from a low SES school, and 41 girls and 38 boys from a high SES school were included in the study. Students in the high SES school had significantly higher calcium scores and more physical activity compared to those in the low SES school. Boys in the high SES school had higher z-scores for quantitative ultrasound; however, they had higher Tanner stages when compared to boys from the low SES school. Speed of sound (SOS) and z-scores of the girls were similar between the two schools. CONCLUSIONS: This study supports the notion that certain environmental factors, such as calcium intake and physical activity, might reflect socioeconomic trends in adolescents, similar to adults; however, genetic influences may dominate in terms of bone status.",Journal of pediatric endocrinology & metabolism : JPEM,2007 Jan,Germany,2007,00
15791922,Health service use in Rett syndrome.,"Rett syndrome is a severe neurodevelopmental disorder affecting girls, caused by mutations in the MECP2 gene. There are no population-based data on the extent and determinants of health service use in this disorder. The population-based registry, the Australian Rett Syndrome database, was the source of phenotype data. This also contains data from mutation screening and X-inactivation studies. Data on retrospective (n = 152) and prospective (n = 162) health service use were collected in 2000 from a questionnaire and a calendar study, respectively. Health service use was highest in younger cases (P = .001) and lowest in cases with milder phenotypes (P < .001). Random X-inactivation was associated with service use (P = .02). Maternal education, phenotype, and individual mutations were determinants of health service use. The use of a retrospective and prospective data set enabled accurate assessment of service use in Rett syndrome. Both genetic and sociodemographic determinants of health service use were identified, with important implications for the optimal and equitable management of children with Rett syndrome.",Journal of child neurology,2005 Jan,United States,2005,00
17955705,Social capital and self-rated health in the Republic of Ireland: evidence from the European Social survey.,"This paper analyses the determinants of self-reported health in Ireland, conditioning self-reported health on a set of socio-economic, labour market and social capital variables. Ireland has the highest self-reported health rate in Europe, a finding backed-up by other studies. Data were derived from the 2002 and 2005 European Social survey. The full 87,915 observations from both rounds were pooled and used to estimate mean self-rated health across Europe. The Irish data were isolated, totalling 2,049 individuals for 2002 and 2,286 individuals for 2005. The 2002 data were used to analyse the determinants of subjective health state, as it had a richer array of social capital variables. The results demonstrate statistically significant effects of income on self-reported health that are robust to different statistical specifications and statistically significant though modest effects of social capital variables such as associational membership and frequency of social meeting and labour market variables such as being on a limited as opposed to permanent contract.",Irish medical journal,2007 Sep,Ireland,2007,00
16162117,Conceptual principles of quality of life: an empirical exploration.,"BACKGROUND: Quality of life is a popular measure of outcomes and its widespread use has led to recent calls for a better understanding of the construct, emphasizing the need to build a substantial body of knowledge around what determines perceptions of life quality. Three widely reported and used conceptual principles are examined in this study. METHODS: Self-ratings of life quality and three likely determinants at an individual level (stress), an interactional level (social support) and a community level (neighbourhood belonging) were used. The study involved two groups of young adults from an urban community, one identified as having an intellectual disability (ID). RESULTS Young adults with ID rated their satisfaction with health significantly higher and intimacy and community involvement lower than the comparison group. Social support emerged as the strongest predictor of life satisfaction across both groups. CONCLUSION: The conceptual principles of subjective quality of life provide a useful framework to discuss findings and to stimulate further research.",Journal of intellectual disability research : JIDR,2005 Oct,England,2005,00
17307955,Promoting mental health as an essential aspect of health promotion.,"This paper advocates that mental health promotion receive appropriate attention within health promotion. It is of great concern that, in practice, mental health promotion is frequently overlooked in health promotion programmes although the WHO definitions of health and the Ottawa Charter describe mental health as an integral part of health. It is suggested that more attention be given to addressing the determinants of mental health in terms of protective and risk factors for both physical and mental conditions, particularly in developing countries. Examples of evidence-based mental health programmes operating in widely diverse settings are presented to demonstrate that well designed interventions can contribute to the well-being of populations. It is advocated that particular attention be given to the intersectorial cooperation needed for this work.",Health promotion international,2006 Dec,England,2006,00
15353189,"Socio-economic status, health and lifestyle.","The role of lifestyle in mediating the relationship between socio-economic characteristics and health has been discussed extensively in the epidemiological and economic literatures. Previous analyses have not considered a formal framework incorporating unobservable heterogeneity. In this paper, we develop a simple economic model in which health is determined (partially) by lifestyle, which depends on preferences, budget and time constraints and unobservable characteristics. We estimate a recursive empirical specification consisting of a health production function and reduced forms for the lifestyle equations using Maximum Simulated Likelihood (MSL) for a multivariate probit (MVP) model with discrete indicators of lifestyle choices and self-assessed health (SAH) on British panel data from the 1984 and 1991 Health and Lifestyle Survey (HALS). We find that sleeping well, exercising, and not smoking in 1984 have dramatic positive effects on the probability of reporting excellent or good SAH in 1991, and that these effects are much larger having accounted for endogeneity. The failure of epidemiological analyses to account for unobserved heterogeneity can explain their low estimates of the relevance of lifestyle in the socio-economic status-health relationship. Indicators for prudent alcohol consumption and eating breakfast in 1984 are not found to be statistically significant determinants of SAH in 1991.",Journal of health economics,2004 Sep,Netherlands,2004,00
18194525,Cost-effectiveness of a workplace intervention for sick-listed employees with common mental disorders: design of a randomized controlled trial.,"BACKGROUND: Considering the high costs of sick leave and the consequences of sick leave for employees, an early return-to-work of employees with mental disorders is very important. Therefore, a workplace intervention is developed based on a successful return-to-work intervention for employees with low back pain. The objective of this paper is to present the design of a randomized controlled trial evaluating the cost-effectiveness of the workplace intervention compared with usual care for sick-listed employees with common mental disorders. METHODS: The study is designed as a randomized controlled trial with a follow-up of one year. Employees eligible for this study are on sick leave for 2 to 8 weeks with common mental disorders. The workplace intervention will be compared with usual care. The workplace intervention is a stepwise approach that aims to reach consensus about a return-to-work plan by active participation and strong commitment of both the sick-listed employee and the supervisor. Outcomes will be assessed at baseline, 3, 6, 9 and 12 months. The primary outcome of this study is lasting return-to-work, which will be acquired from continuous registration systems of the companies after the follow-up. Secondary outcomes are total number of days of sick leave during the follow-up, severity of common mental disorders, coping style, job content, and attitude, social influence, and self-efficacy determinants. Cost-effectiveness will be evaluated from the societal perspective. A process evaluation will also be conducted. DISCUSSION: Return-to-work is difficult to discuss in the workplace for sick-listed employees with mental disorders and their supervisors. Therefore, this intervention offers a unique opportunity for the sick-listed employee and the supervisor to discuss barriers for return-to-work. Results of this study will possibly contribute to improvement of disability management for sick-listed employees with common mental disorders. Results will become available in 2009. TRIAL REGISTRATION: ISRCTN92307123.",BMC public health,2008 Jan 14,England,2008,00
19577695,Indigenous health part 1: determinants and disease patterns.,"The world's almost 400 million Indigenous people have low standards of health. This poor health is associated with poverty, malnutrition, overcrowding, poor hygiene, environmental contamination, and prevalent infections. Inadequate clinical care and health promotion, and poor disease prevention services aggravate this situation. Some Indigenous groups, as they move from traditional to transitional and modern lifestyles, are rapidly acquiring lifestyle diseases, such as obesity, cardiovascular disease, and type 2 diabetes, and physical, social, and mental disorders linked to misuse of alcohol and of other drugs. Correction of these inequities needs increased awareness, political commitment, and recognition rather than governmental denial and neglect of these serious and complex problems. Indigenous people should be encouraged, trained, and enabled to become increasingly involved in overcoming these challenges.","Lancet (London, England)",2009 Jul 4,England,2009,00
11020935,The first generation to control family size: a microstudy of the causes of fertility decline in a rural area of Bangladesh.,"In Bangladesh, the total fertility rate declined from more than six children per woman of reproductive age in 1980 to 3.3 children per woman in 1996. Much discussion has ensued about the circumstances responsible for this decline and, in particular, about the contribution made by the national family planning program. For this study, qualitative interviews were conducted with 67 women concerning the factors influencing their reproductive behavior. The participants, residents of a rural area in southwestern Bangladesh, consisted of two groups: women who were currently practicing family planning and women who had never practiced or had not done so for at least four years. The findings suggest that the family planning program has played an important role in reducing family size, but also indicate that economic and social changes, and especially growing aspirations (particularly for a life outside agriculture) have combined with changes in the nature of family decision making to make couples more receptive to the idea of family planning.",Studies in family planning,2000 Sep,United States,2000,00
12134731,Factors associated with differences in antihypertensive drug treatment: results from the MONICA Augsburg Population Surveys 1989/90 and 1994/95.,"OBJECTIVE: To investigate in a population-based sample of hypertensive men and women the impact of factors that determine frequency and pattern of antihypertensive treatment. METHODS: We used pooled data of two independent surveys conducted 1989/90 and 1994/95 in the Augsburg region among men and women aged 25 to 74 years. Co-morbidity and cardiovascular risk factors were assessed by questionnaire and examination. Multivariate and polytomous logistic regression analyses were used to assess treatment patterns adjusting for cofactors. RESULTS: Among a total of 9,795 survey participants, 2,279 men and 1,699 women were hypertensive with 30% of men and 43% of women using antihypertensive drugs. Hypercholesterolemia was unrelated and smoking even inversely related to treatment (adjusted odds ratio OR = 0.7, 95% CI 0.56-0.92). Women were more likely to be treated than men (adjusted OR = 1.6, 95% CI: 1.34-1.82). Furthermore, women on monotherapy used diuretics significantly more often than men (adjusted OR relative to betablocker use 2.8, 95% CI: 1.6-4.8). CONCLUSIONS: We identified several determinants of drug treatment among hypertensives in the community. During the study period antihypertensive treatment seemed to be determined primarily by clinical disease but not by concomitant cardiovascular risk factor status, such as male gender, smoking, or hypercholesterolemia.",Sozial- und Praventivmedizin,2002,Switzerland,2002,00
18257061,Socioenvironmental conditions and nutritional status in urban and rural schoolchildren.,"We analyzed the nutritional status of urban and rural schoolchildren from Mendoza (Argentina), but avoided rural and urban categorization by generating subpopulations as a function of their socioenvironmental characteristics. We transformed weight and height data into z-scores using the CDC/NCHS growth charts; defined underweight, stunting, and wasting by z-scores of less than -2 SD; and calculated overweight and obesity, according to the cutoff proposed by the International Obesity Task Force. Socioenvironmental characteristics included housing, public services, parental resources, and farming practices; we processed these variables by categorical principal-component analysis. The two first axes defined four subgroups of schoolchildren: three of these were associated with urban characteristics, while the remaining subgroup was considered rural. Nutritional status differed across groups, whereas overweight was similar among the groups and obesity higher in urban middle-income children. Urban differences were manifested mainly as underweight, but rural children exhibited the greatest stunting and wasting. Thus, the negative effects of environment on nutritional status in children are not restricted to poor periurban and rural areas, though these are indeed unfavorable environments for growth: some urban families provide children with sufficient quantity and diversity of foods to expose them to obesity. By contrast, the more affluent urban families would appear to have greater possibilities for allowing their children to adopt a healthy life-style. Although the causes of differences in nutritional status between middle- and high-income urban groups are not clear, these determinants probably involve economic as well as educational influences.",American journal of human biology : the official journal of the Human Biology Council,2008 Jul-Aug,United States,2008,00
14681279,Estonia 1989-2000: enormous increase in mortality differences by education.,"BACKGROUND: Having regained its political autonomy in 1991, Estonia experienced major changes in political, economic, and social realities. We aimed to analyse mortality changes by education from 1989 to 2000 in order to assess the impact of recent changes in Estonia, as well as the delayed effects of pre-transitional developments. METHODS: Two census-based analyses were compared. Individual cause-specific death data for those aged 20+ for 1987-1990 (72 003 deaths) and 1999-2000 (35 477 deaths) came from the national mortality database. Population denominators came from the population censuses of 1989 and 2000. Mortality for all causes combined and for selected causes of death were analysed for high, mid, and low educational groups. The absolute differences in mortality were evaluated through life expectancy at age 25 and age-standardized mortality rates. To assess the relative differences between educational levels, mortality rate ratios with 95% CI were calculated using Poisson regression. RESULTS: Educational differences in mortality increased tremendously from 1989 to 2000: over the 10-year period life expectancy improved considerably for graduates, and worsened for those with the lowest education. In 2000, male graduates aged 25 could expect to live 13.1 years longer than corresponding men with the lowest education; among women the difference was 8.6 years. Large differences were observed in all selected causes of death in 1989 and in 2000 and the trends were invariably much more favourable for the higher educated. Educational differences in total mortality increased in all age groups. CONCLUSIONS: Social disruption and increasing inequalities in wealth can be considered main recent determinants; however, causal processes, shaped decades before recent reforms, also contribute to this widening gap.",International journal of epidemiology,2003 Dec,England,2003,00
17896745,'Making a difference': A new care paradigm for pregnant and parenting Aboriginal people.,"OBJECTIVE: To describe community-based stakeholders' views of how safe and responsive care ""makes a difference"" to health and well-being for pregnant and parenting Aboriginal people. Community-based stakeholders included community members, providers of health and social care, and health care and community leaders. METHODS: A postcolonial standpoint, participatory research principles and a case-study design were used to investigate two Aboriginal organizations' experiences improving care for pregnant and parenting Aboriginal people. Data were collected through researcher field notes, exploratory interviews and small group discussions with purposively selected community-based leaders, members and providers. Data were analyzed using an interpretive descriptive method. RESULTS: Community participants' views of ""making a difference"" emphasized: recognizing relevant outcomes of care; acknowledging progress over time; and using a strengths-based approach in which providers appreciate individuals' efforts and the challenges of their contextual circumstances. DISCUSSION: ""Making a difference"" to pregnant and parenting Aboriginal people would facilitate Aboriginal peoples' efforts to tackle the deeply embedded socio-historical determinants of well-being and capacity, and thus shift priorities for care upstream to focus on such determinants. Such a paradigm for care would integrate multiple perspectives on desirable outcomes within local frameworks based on values and priorities of Aboriginal parents, while also incorporating the benefits and wisdom of existing yet further downstream approaches to care. CONCLUSION: Design and evaluation of care based on community values and priorities and using a strengths-based approach can improve early access to and relevance of care during pregnancy and parenting for Aboriginal people.",Canadian journal of public health = Revue canadienne de sante publique,2007 Jul-Aug,Switzerland,2007,00
18263623,"Religious affiliation and acute coronary syndrome: a population-based case-control study in Tirana, Albania.","BACKGROUND: Our aim was to assess the association of religious affiliation (Muslim versus Christian) with acute coronary syndrome (ACS) in Albania, a predominantly Muslim country in Southeast Europe. METHODS: A population-based case-control study was conducted in Tirana, the Albanian capital, in 2003-2006. Of non-fatal consecutive ACS patients, 467 were recruited (370 men aged 59.1 +/- 8.7 years and 97 women 63.3 +/- 7.1 years, 88% response). The coronary heart disease-free control group comprised 469 men (53.1 +/- 10.4 years) and 268 women (54.0 +/- 10.9 years) (69% response), 452 and 237 of whom were fully examined. Information collected included sociodemographic, psychosocial and behavioural characteristics by structured interview and anthropometric measurements. Furthermore, data on religious affiliation was available for all but 20 of the non-respondents. Multivariable-adjusted logistic regression was used to assess the association of religious affiliation (Muslim versus Christian) with ACS. RESULTS: Of ACS patients, 77.1% were Muslims compared with 65.8% of the entire control group. Muslims in both sexes were at higher risk of ACS than Christians (age- and sex-adjusted OR = 1.8, 95% CI = 1.4-2.3, P < 0.01). The association persisted (OR = 1.6, 95%CI = 1.1-2.3, P = 0.02) upon further adjustment for marital status, family size, education, income, employment status, social position, emigration of close relatives, financial loss and coronary risk factors. CONCLUSIONS: In this transitional country, we found a higher risk of ACS in Muslims than Christians, independent of the socioeconomic circumstances and conventional coronary risk factors assessed. This finding requires replication and the determinants of the excess risk sought.",European journal of public health,2008 Jun,England,2008,00
16910806,Caring for a loved one with advanced cancer: determinants of psychological distress in family caregivers.,"BACKGROUND: Family caregivers caring for a patient with terminal cancer may experience significant psychological distress. OBJECTIVE: The purpose of this study was to determine the extent to which the family caregivers' psychological distress is influenced by the patients' performance status while taking into account individual characteristics of caregivers and their unmet needs. METHODS: Two hundred twelve family caregivers were assigned to three cohorts according to the patient's performance status, as measured by the Eastern Collaborative Oncology Group Functional Scale (ECOGS). Interview information was collected on the services and care provided, as well as on the caregivers' characteristics and level of psychological distress. RESULTS: Family caregivers' psychosocial distress is strongly associated with the patients' terminal disease progress and declined functioning. The level of psychological distress varies from 25.2 to 33.5 (p = 0.0008) between the groups. Moreover, the percentage of caregivers with a high level of psychological distress varies from 41% to 62%, while this percentage is estimated at 19.2% in general population. A high distress index was significantly associated with the caregiver's burden, the patient's young age, the patient's symptoms, the caregiver's young age and gender, a poor perception of his/her health and dissatisfaction with emotional and tangible support. CONCLUSIONS: Family caregivers of patients in the advanced stages of cancer experience a high level of psychological distress, which increases significantly as the patient loses autonomy. Health care policies and programs need to be revisited in order to take the reality of these patients and their families into account.",Journal of palliative medicine,2006 Aug,United States,2006,00
21431819,Health and environment in the context of urbanization.,"This paper introduces a series of research projects designed to fulfill the societal role of environmental health studies by investigating (1) the dynamic and complex relationships between environmental conditions and (2) health in an urban setting. Research in this first category has revealed the existence of the combined influence of multiple physical environmental factors on health and its mechanisms. In the second category, there have been a number of studies of the integrated influence of social environmental factors on health employing an aggregate modeling of multiple determinants of health and studies of individual topics related to social determinants of health. These research projects have contributed to the formulation of specific remedies and the development of comprehensive health policies. Participatory approaches have been used to enhance capacity building opportunities and to ensure that research results reflect the actual conditions in urban societies. Healthy Cities projects and programs have been developed in close collaboration with this type of research. Urban societies have become interdependent and share the same issues globally. Further research into the relationships between health and the environment in the context of urbanization will expand the base of evidence applicable to the complex realities in modern societies.",Environmental health and preventive medicine,2007 Mar,England,2007,00
16797813,Social environment and depression among pregnant women in urban areas of Pakistan: importance of social relations.,"Aspects of the social environment, including social conditions (socio-economic status, household situations, chronic illnesses) and social relations (attitude and behaviors of relations) are major determinants of depression among women. This study evaluates the relative power of social relations and social conditions in predicting depression among pregnant women in Pakistan. In the qualitative phase of the study, social environmental determinants were identified through literature search, and experts' opinions from psychologists, psychiatrists, gynecologists, sociologists and researchers. Along with this, 79 in-depth interviews were conducted with pregnant women drawn from six hospitals (public and private) and two communities in Karachi, Pakistan. Identified determinants of depression were grouped into themes of social conditions and social relations and pregnancy-related concerns. In the study's quantitative phase, the relative power of the identified themes and categories, based on their scores for predicting depression (determined by the Center for Epidemiological Studies-Depression Scale (CES-D scale)), was determined through multivariate linear regression. Social environmental determinants of pregnant women were described under the themes and categories of (1) social relations: involving husband, in-laws and children; (2) social conditions: involving the economy, illness, life events, household work, environmental circumstances and social problems; and (3) pregnancy-related concerns i.e. symptoms of pregnancy, changes during pregnancy, dependency and concern for unborn baby. Multivariate analysis found that among these themes, social relations and pregnancy-related concerns were significantly associated with total CES-D scores. Among the categories besides increasing age and less education, husband, in-laws, household work and pregnancy symptoms were significantly associated with total CES-D scores. The study highlights the importance of social relations compared to social conditions for determining depression in pregnant women.",Social science & medicine (1982),2006 Sep,England,2006,00
12818312,Integrated perinatal health framework. A multiple determinants model with a life span approach.,"BACKGROUND: Despite great strides in improving prenatal care utilization among American women, key perinatal indicators have remained stagnant or worsened in the past decade, and the United States continues to rank near the bottom compared to other developed countries. A new approach is needed if we are to achieve improvements in perinatal health. METHODS: To propose a new framework that integrates a ""life span"" approach with a multiple determinants model. RESULTS: We recognize that (1) powerful influences on outcome occur long before pregnancy begins; (2) pregnancy outcome is shaped by social, psychological, behavioral, environmental, and biological forces; and (3) the demography of pregnancy has changed dramatically in the last few decades with more women delaying their first birth. Approaches that simultaneously consider the entire life span as well as multiple determinants may need to be adopted. We propose a framework that integrates these approaches and is supported by the research literature. The life span perspective focuses attention toward the preconceptional and interconceptional periods as targets for intervention in improving perinatal health. The multiple determinants model distinguishes among concepts of disease, health and functioning, and well-being for both women and their offspring. CONCLUSIONS: Our intent is to influence how policymakers, public health professionals, clinicians, and researchers approach perinatal health.",American journal of preventive medicine,2003 Jul,Netherlands,2003,00
19067262,Use of psychotropic drugs and alcohol among non-institutionalised elderly adults in Germany.,"INTRODUCTION: Little is known about the use of psychotropic drugs and alcohol among non-institutionalised elderly adults in Germany. METHODS: Using data from the 1998 German National Health Interview and Examination Survey, we analysed patterns of current psychotropic drug and alcohol use among 726 male and 879 female survey participants between the ages of 60 and 79. Multivariable regression analysis was used to determine factors associated with alcohol consumption and psychotropic drug use. RESULTS: The overall weighted last-week prevalence was 20.1% for the use of psychotropic drugs, 47.3% for the use of alcohol, 15.1% for risky drinking, and 7.6% for combined psychotropic drug and alcohol use. Factors significantly related to psychotropic drug use included female sex, older age, poor health status and polypharmacy. Male sex, smoking, higher social status, better health status and living alone were determinants of alcohol consumption. CONCLUSIONS: Compared to other European countries, overall psychotropic drug use among the elderly in Germany is slightly lower, whereas alcohol use as risky drinking and concurrent use of alcohol and psychotropic drugs are highly prevalent. It should be of particular concern to health professionals that people at high risk for psychotropic drug use include the most vulnerable subgroups among the elderly.",Pharmacopsychiatry,2008 Nov,Germany,2008,00
15330403,Psychosocial service utilization by patients with bipolar disorders: data from the first 500 participants in the Systematic Treatment Enhancement Program.,"OBJECTIVE: Although patients with bipolar disorder have been shown to benefit from psychosocial interventions, the proportion that utilizes these interventions is unknown. We set out to clarify the determinants of psychosocial service utilization in adults with bipolar disorder. METHOD: We investigated psychosocial service utilization among the first 500 patients admitted to the Systematic Treatment Enhancement Program for Bipolar Disorder (STEP-BD). RESULTS: In the 3 months prior to enrollment in STEP-BD, a majority of the patients (54%) were engaged in at least one psychosocial service modality in addition to pharmacotherapy. In order of decreasing frequency, these were therapy with a psychologist, self-help group, therapy with a social worker, and therapy with another type of provider. Bipolar patients with personality disorders (80% vs 20%, p = 0.0002), alcohol/drug abuse disorders (76% vs 24%, p = 0.0022), and anxiety disorders (60% vs 40%, p = 0.0043) received more psychosocial services than those without. Poorer global functioning also increased the likelihood of receiving services, whereas being married decreased service utilization. CONCLUSION: Psychosocial service utilization by outpatients with bipolar disorder is strongly linked to greater severity/complexity of illness. Potential moderators, such as insurance status and availability of care, should be examined in future studies.",Journal of psychiatric practice,2004 Mar,United States,2004,00
14686137,Early origins of the gradient: the relationship between socioeconomic status and infant mortality in the United States.,"Although relationships between social conditions and health have been documented for centuries, the past few decades have witnessed the emergence of socioeconomic gradients in health and mortality in most developed countries. These gradients indicate that health improves, although decreasingly so, at higher levels of socioeconomic status. To minimize problems with reverse causality, I tested competing hypotheses for observed socioeconomic gradients for infant mortality outcomes. I found no support for the income-inequality hypothesis and negligible support for the occupational-grade hypothesis. The results indicate that absolute material conditions are the most important determinants of socioeconomic effects on the risk of infant mortality and that while poverty has the most pronounced effect on risk, income is decreasingly salutary across the majority of the mortality gradient.",Demography,2003 Nov,United States,2003,00
10951443,Fatigue and its impact on patients with myasthenia gravis.,"We have examined fatigue in myasthenia gravis (MG) by administering a measure of cognitive and physical fatigue to patients and control subjects before and after administration of a lengthy cognitive battery. Subjects also completed a scale that assessed the impact of fatigue on physical, social, and cognitive function. Results of the study revealed that MG patients experience significantly more cognitive and physical fatigue than do control subjects, and the patients' perceptions of both cognitive and physical fatigue increased significantly following completion of demanding cognitive work. Control subjects reported no significant change in fatigue. Furthermore, MG patients reported that fatigue produced mild to moderate effects on cognitive and social function and moderate effects on physical function. Results from this study indicate that cognitive fatigue is an important symptom of MG and that fatigue produces pervasive impairments in important aspects of patients' lives. Additional studies are needed to understand the neurobehavioral determinants of cognitive fatigue in this population.",Muscle & nerve,2000 Sep,United States,2000,00
20011672,The structure of teenage employment: Social background and the jobs held by high school seniors.,"Although it is widely assumed that work careers begin after the completion of schooling, most enrolled high school students are also workers. Teenage workers are heavily concentrated in the low wage service sector, but they are also found as supplemental part-time workers in many occupations, including clerical, retail sales, and blue collar employment. Gender, race/ethnicity, and socioeconomic origins are important determinants of the types of jobs that teenage students hold. Students from advantaged socioeconomic origins and students with above average grades are more likely to work in ""good jobs,"" defined by lower hours of work per week and higher status.",Research in social stratification and mobility,2007 Oct 1,United States,2007,00
12007554,Comparability of epidemiological information between self- and interviewer-administered questionnaires.,"The aim of the present study was to determine the extent to which respondents provided the same answers to a health-related lifestyle questionnaire in self- and interviewer-administered forms. A total of 234 subjects completed a 110-item questionnaire in both interviewer and self-administered forms. Modes of administration were separated by a 2-week interval. The order was determined by random allocation. The presence and the extent of the tendency to give socially acceptable responses were evaluated using percentage of bias calculated as the ratio of the difference in proportion of positive responses or the mean between interviews and questionnaires and those in questionnaires. All percentages of bias were in the positive direction, ranging from 1.4% (physical exercise) to 26.1% (general life stress). The average percentage of bias was higher in women than in men and were stronger for younger respondents. The age differences between interviewer and respondent were inversely and most strongly related to percentage of bias. Self- and interviewer-administered questionnaires yield very similar results in discriminating between subjects, but the interviewer-administered questionnaire showed systematically more desirable responses to questions related to lifestyle factors. The differences in characteristics between interviewer and respondent may be important determinants of the socially desirability bias in the interview.",Journal of clinical epidemiology,2002 May,United States,2002,00
17056454,Factors associated with contraceptive practices of married women in Bangladesh with respect to their employment status.,"OBJECTIVE: There might be a difference between non-working and working women in their perception of rights and privileges which may influence their contraceptive behavior. The purpose of this study was to examine contraceptive behavior among non-working and working women in Bangladesh determining associated factors. METHOD: Analysis was based on data from the 1999-2000 Bangladesh Demographic and Health Survey which employs nationally representative sample. RESULTS: The prevalence of current contraceptive use (any method) was 58.2% among non-working women and 65.5% among working women. Both rates are still low for the country. Some factors, such as discussed family planning with husband, husband approves family planning, desire for more children, and husband lives together, were influential determinants of lower contraceptive prevalence among the non-working women. CONCLUSION: The results indicate a necessity for social activities promoting husband-wife communication and women's participation in employment to enhance the use of contraceptives among Bangladeshi women, especially non-working women.",The European journal of contraception & reproductive health care : the official journal of the European Society of Contraception,2006 Sep,England,2006,00
11271751,A social relations variance partitioning of dyadic behavior.,"The authors investigate the relative importance of actor and interaction partner as determinants of dyadic behavior. Using the social relations model (D. A. Kenny, 1994a; D. A. Kenny & L. La Voie, 1984), the authors estimate the variance attributable to each determinant plus the reciprocity of behavioral responses from 7 studies. The authors find evidence for moderate behavioral consistency in a person's behavior across interaction partners, little or no evidence that people consistently engender the same behavioral response from others, and preliminary evidence of unique responding to particular partners. They also consider several methodological issues concerning behavioral measurement as well as the implications of the results for the study of accuracy.",Psychological bulletin,2001 Jan,United States,2001,00
19207602,"Home-care utilization within the year of death: trends, predictors and changes in access equity during a period of health policy reform in British Columbia, Canada.","Healthcare policy reforms enacted through the 1990s explicitly endorsed expanded community care and enhanced equitable access to care. We examine end-of-life home-care service utilization during this time period. We are interested in trends in and predictors of utilization influencing receipt of service or total service use. This is a population-based, retrospective study of home-care utilization by adults 50 years of age and older in British Columbia, Canada, who died in the last 6 months of each year from 1991 to 2000 (n = 98,327). Data were drawn from the British Columbia Linked Health Data resource; we examined both receipt and extent of care, using logistic and standard regression models. Independent variables included year of death, age, gender, area of residence and income quintile. Year of death was not significantly associated with receipt of home care in general. However, the odds of receiving home support services declined significantly over time, while annual home support hours increased. In contrast, receipt of home nursing increased, while annual home nursing visits did not change. Social factors frequently emerged as significant predictors of both receipt and extent of care. However, we found only limited evidence for interactions between these factors and year of death acting as determinants of receipt or extent of service. Results suggest that end-of-life home care services did not expand, but instead were reallocated and intensified over the 1990s. As well, there was little evidence to suggest enhanced equity in access to care.",Health & social care in the community,2009 May,England,2009,00
10960532,Public perception of the risk of blood transfusion.,"BACKGROUND: Health policymakers are concerned about the proportion of people who say they are unwilling to receive a blood transfusion. This article examines how social, cultural, and political factors affect the perceived risk of transfusions. STUDY DESIGN AND METHODS: Data were collected as part of a large national telephone survey of 1204 people conducted in the United States in 1997 and 1998. The survey elicited images associated with blood transfusions and contained questions about the perceived risk of the blood supply, sensitivity to stigma, world views, trust, and demographics. RESULTS: The results showed that a substantial proportion of people do not consider the US blood supply to be safe and say they would not accept blood if hospitalized. The images evoked most frequently by the stimulus phrase ""blood transfusions"" were related to AIDS or HIV. The people who tend to perceive the greatest personal and public risk from blood transfusions are female, nonwhite, and less educated, and they have not previously received a transfusion. Sensitivity to stigma, mistrust, one's perceived inability to control hazardous activities and technologies, and fatalistic and egalitarian world views tend to be associated with heightened concern about the risk of blood transfusions. CONCLUSION: Risk perceptions need to be monitored to anticipate and deal with problems of public acceptance. Risk management strategies should be tailored to the specific characteristics of individuals that are important determinants of the perceived risk of transfusions.",Transfusion,2000 Aug,United States,2000,00
