PMID,TI,AB,JT,DP,PL,YY,year
31664939,Social determinants of health and disparities in prenatal care utilization during the Great Recession period 2005-2010.,"BACKGROUND: Early, regular prenatal care utilization is an important strategy for improving maternal and infant health outcomes. The purpose of this study is to better understand contributing factors to disparate prenatal care utilization outcomes among women of different racial/ethnic and social status groups before, during, and after the Great Recession (December 2007-June 2009). METHODS: Data from 678,235 Washington (WA) and Florida (FL) birth certificates were linked to community and state characteristic data to carry out cross-sectional pooled time series analyses with institutional review board approval for human subjects' research. Predictors of on-time as compared to late or non-entry to prenatal care utilization (late/no prenatal care utilization) were identified and compared among pregnant women. Also explored was a simulated triadic relationship among time (within recession-related periods), social characteristics, and prenatal care utilization by clustering individual predictors into three scenarios representing low, average, and high degrees of social disadvantage. RESULTS: Individual and community indicators of need (e.g., maternal Medicaid enrollment, unemployment rate) increased during the Recession. Associations between late/no prenatal care utilization and individual-level characteristics (including disparate associations among race/ethnicity groups) did not shift greatly with young maternal age and having less than a high school education remaining the largest contributors to late/no prenatal care utilization. In contrast, individual maternal enrollment in a supplemental nutrition program for women, infants, and children (WIC) exhibited a protective association against late/no prenatal care utilization. The magnitude of association between community-level partisan voting patterns and expenditures on some maternal child health programs increased in non-beneficial directions. Simulated scenarios show a high combined impact on prenatal care utilization among women who have multiple disadvantages. CONCLUSIONS: Our findings provide a compelling picture of the important roles that individual characteristics-particularly low education and young age-play in late/no prenatal care utilization among pregnant women. Targeted outreach to individuals with high disadvantage characteristics, particularly those with multiple disadvantages, may help to increase first trimester entry to utilization of prenatal care. Finally, WIC may have played a valuable role in reducing late/no prenatal care utilization, and its effectiveness during the Great Recession as a policy-based approach to reducing late/no prenatal care utilization should be further explored.",BMC pregnancy and childbirth,2019 Oct 29,England,2019,10
22335180,Relevance or excellence? Setting research priorities for mental health and psychosocial support in humanitarian settings.,"BACKGROUND: Humanitarian crises are associated with an increase in mental disorders and psychological distress. Despite the emerging consensus on intervention strategies in humanitarian settings, the field of mental health and psychosocial support (MHPSS) in humanitarian settings lacks a consensus-based research agenda. METHODS: From August 2009 to February 2010, we contacted policymakers, academic researchers, and humanitarian aid workers, and conducted nine semistructured focus group discussions with 114 participants in three locations (Peru, Uganda, and Nepal), in both the capitals and remote humanitarian settings. Local stakeholders representing a range of academic expertise (psychiatry, psychology, social work, child protection, and medical anthropology) and organizations (governments, universities, nongovernmental organizations, and U.N. agencies) were asked to identify priority questions for MHPSS research in humanitarian settings, and to discuss factors that hamper and facilitate research. RESULTS: Thematic analyses of transcripts show that participants broadly agreed on prioritized research themes in the following order: (1) the prevalence and burden of mental health and psychosocial difficulties in humanitarian settings, (2) how MHPSS implementation can be improved, (3) evaluation of specific MHPSS interventions, (4) the determinants of mental health and psychological distress, and (5) improved research methods and processes. Rather than differences in research themes across countries, what emerged was a disconnect between different groups of stakeholders regarding research processes: the perceived lack of translation of research findings into actual policy and programs; misunderstanding of research methods by aid workers; different appreciation of the time needed to conduct research; and disputed universality of research constructs. CONCLUSIONS: To advance a collaborative research agenda, actors in this field need to bridge the perceived disconnect between the goals of ""relevance"" and ""excellence."" Research needs to be more sensitive to questions and concerns arising from humanitarian interventions, and practitioners need to take research findings into account in designing interventions.",Harvard review of psychiatry,2012 Jan-Feb,United States,2012,10
21503462,Conceptual and methodological aspects in the study of hospitalizations for ambulatory care sensitive conditions.,"Hospitalization rates for Ambulatory Care Sensitive Conditions have been used to assess effectiveness of the first level of health care. From a critical analysis of related concepts, we discuss principles for selecting a list of codes and, taking the example of the Brazilian Family Health Program, propose a methodological pathway for identifying variables in order to inform statistical models of analysis. We argue that for the indicator to be comparable between regions, disease codes should be selected based on sensitivity and specificity principles, not on observed disease frequency. Rates of hospitalization will be determined, at a distal level, by the socio-economic environment and their effect on the social and demographic structure. Timely and effective care depends on the organization of health services, their availability and access barriers, which depend on the ways health and related technology are conceptualised and on their adherence to the biomedical model or to the Primary Health Care (PHC) principles; performance indicators of the health system will be the proximal determinants. This indicator is potentially useful for primary care evaluation. The historical reconstruction of PHC improves the analysis of the indicator variability.",Ciencia & saude coletiva,2011,Brazil,2011,10
26432012,Missouri K-12 school disaster and biological event preparedness and seasonal influenza vaccination among school nurses.,"BACKGROUND: School preparedness for bioevents, such as emerging infectious diseases, bioterrorism, and pandemics, is imperative, but historically has been low. METHODS: The Missouri Association of School Nurses members were sent an online survey during the 2013-2014 school year to assess current bioevent readiness. There were 15 and 35 indicators of school disaster and bioevent preparedness, respectively. Multivariate linear regressions were conducted to delineate factors associated with higher school disaster and bioevent preparedness scores. RESULTS: In total, 133 school nurses participated, with a 33.6% response rate. On average, schools had fewer than half of the disaster or bioevent indicators. Disaster and bioevent preparedness scores ranged from 1-12.5 (mean, 6.0) and 5-25 (mean, 13.8), respectively. The least frequently reported plan components included bioterrorism-specific psychological needs addressed (1.5%, n = 2), having a foodservice biosecurity plan (8.3%, n = 11), and having a liberal sick leave policy for bioevents (22.6%, n = 30). Determinants of better bioevent preparedness include perception that the school is well prepared for a pandemic (P = .001) or natural disaster (P < .05), nurse being on the disaster planning committee (P = .001), and school being a closed point of dispensing (P < .05). CONCLUSION: Schools are underprepared for biological events and are not on track to meet state and national biological preparedness goals.",American journal of infection control,2015 Oct 1,United States,2015,10
28707639,Life in unexpected places: Employing visual thinking strategies in global health training.,"BACKGROUND: The desire to make meaning out of images, metaphor, and other representations indicates higher-order cognitive skills that can be difficult to teach, especially in the complex and unfamiliar environments like those encountered in many global health experiences. Because reflecting on art can help develop medical students' imaginative and interpretive skills, we used visual thinking strategies (VTS) during an immersive 4-week global health elective for medical students to help them construct new understanding of the social determinants of health in a low-resource setting. We were aware of no previous formal efforts to use art in global health training. METHODS: We assembled a group of eight medical students in front of a street mural in Kathmandu and used VTS methods to interpret the scene with respect to the social determinants of health. We recorded and transcribed the conversation and conducted a thematic analysis of student responses. RESULTS: Students shared observations about the mural in a supportive, nonjudgmental fashion. Two main themes emerged from their observations: those of human-environment interactions (specifically community dynamics, subsistence land use, resources, and health) and entrapment/control, particularly relating to expectations of, and demands on, women in traditional farming communities. They used the images as well as their experience in Nepali communities to consolidate complex community health concepts. DISCUSSION: VTS helped students articulate their deepening understanding of the social determinants of health in Nepal, suggesting that reflection on visual art can help learners apply, analyze, and evaluate complex concepts in global health. We demonstrate the relevance of drawing upon many aspects of cultural learning, regarding art as a kind of text that holds valuable information. These findings may help provide innovative opportunities for teaching and evaluating global health training in the future.","Education for health (Abingdon, England)",2017 Jan-Apr,India,2017,10
29210863,"Prevalence, awareness, treatment, and control of hypertension among rural and urban dwellers of the Far North Region of Cameroon.","OBJECTIVE: To assess the prevalence and determinants of high blood pressure (BP) and awareness, treatment, and control rates in the Far North Region of Cameroon, where these variables have not been explored so far. METHODS: In total, 889 individuals (41.5% women) aged at least 18 years participated in a cross-sectional survey conducted in Maroua (urban area) and Tokombere (rural area) from November 2014 to May 2015, using a multistage cluster sampling frame. Anthropometric variables, BP, and fasting capillary glucose were assessed in all participants. Hypertension was defined as BP at least 140/90 mmHg or antihypertensive therapy and BP control as BP less than 140/90 mmHg. Prevalence estimates were age standardized to the Cameroon population. RESULTS: The prevalence of hypertension was 37.8% (rural: 34%; urban: 41.2%; men: 38.8%; women: 37.9%). Hypertension was associated with urban environment (odds ratio: 1.42; 95%; confidence interval 1.06-1.89), age at least 70 years (4.06; 2.02-6.14), male sex (4.06; 2.02-6.14), abdominal obesity (2.36; 1.54-3.61), and high blood sugar (2.01; 1.31-3.08). Among individuals with hypertension, 18.6% (rural: 17.9%; urban: 19.5%) were aware of having high BP. Among those aware, 29.3% (rural: 17.3%; urban: 36.3%) reported receiving treatment, of whom 16.3% (rural: 22.6%; urban: 4.2%) had BP controlled. Awareness, treatment, and BP control levels were higher in women than men. CONCLUSION: Hypertension is highly prevalent in Far North Cameroon and awareness, treatment, and control rates are low. Efforts to improve detection, treatment, and control of hypertension in Cameroon are needed.",Journal of hypertension,2018 Jan,England,2018,10
21042702,Foot impairments and limitations in walking activities in people affected by leprosy.,"OBJECTIVE: To explore the relationships between perceived limitations in walking-related daily activities, walking ability (capacity), and the amount of daily walking (performance) in persons affected by leprosy and to identify their determinants. DESIGN: A cross-sectional study. SUBJECTS: Thirty-nine persons affected by leprosy. METHODS: Perceived limitations were assessed with the World Health Organization Disability Schedule II, domain ""getting around"". Walking capacity was assessed as covered distance in 6 min. Walking performance was recorded as mean strides/day with the Stepwatch(TM) 3 Activity Monitor. Potential determinants were sensory function, foot deformities, joint mobility, ankle muscle strength and co-morbidity. RESULTS: Perceived limitations in walking-related activities were significantly correlated with walking capacity (r = -0.47; p < 0.01) but not with walking performance, although walking capacity significantly correlated with walking performance (r = 0.38; p < 0.05). Various foot impairments independently contributed to reduced walking capacity and, to a lower degree, to perceived limitations in activities and performance. CONCLUSION: People affected by leprosy perceive limitations in walking-related activities that are determined by a reduced walking ability and the severity of foot impairments. Since perceived limitations in walking-related activities were not related to walking performance, perceived limitations are apparently weighted against the individual's needs.",Journal of rehabilitation medicine,2011 Jan,Sweden,2011,10
29033059,Structural integration and performance of inter-sectoral public health-related policy networks: An analysis across policy phases.,"BACKGROUND: Inter-sectoral policy networks may be effective in addressing environmental determinants of health with interventions. However, contradictory results are reported on relations between structural network characteristics (i.e., composition and integration) and network performance, such as addressing environmental determinants of health. This study examines these relations in different phases of the policy process. METHODS: A multiple-case study was performed on four public health-related policy networks. Using a snowball method among network actors, overall and sub-networks per policy phase were identified and the policy sector of each actor was assigned. To operationalise the outcome variable, interventions were classified by the proportion of environmental determinants they addressed. RESULTS: In the overall networks, no relation was found between structural network characteristics and network performance. In most effective cases, the policy development sub-networks were characterised by integration with less interrelations between actors (low cohesion), more equally distributed distances between the actors (low closeness centralisation), and horizontal integration in inter-sectoral cliques. The most effective case had non-public health central actors with less connections in all sub-networks. CONCLUSION: The results suggest that, to address environmental determinants of health, sub-networks should be inter-sectorally composed in the policy development rather than in the intervention development and implementation phases, and that policy development actors should have the opportunity to connect with other actors, without strong direction from a central actor.","Health policy (Amsterdam, Netherlands)",2017 Dec,Ireland,2017,10
28680437,Knots Untie: Molecular Determinants Involved in Knot Formation Induced by Pseudomonas savastanoi in Woody Hosts.,"The study of the molecular basis of tree diseases is lately receiving a renewed attention, especially with the emerging perception that pathogens require specific pathogenicity and virulence factors to successfully colonize woody hosts. Pathosystems involving woody plants are notoriously difficult to study, although the use of model bacterial strains together with genetically homogeneous micropropagated plant material is providing a significant impetus to our understanding of the molecular determinants leading to disease. The gammaproteobacterium Pseudomonas savastanoi belongs to the intensively studied Pseudomonas syringae complex, and includes three pathogenic lineages causing tumorous overgrowths (knots) in diverse economically relevant trees and shrubs. As it occurs with many other bacteria, pathogenicity of P. savastanoi is dependent on a type III secretion system, which is accompanied by a core set of at least 20 effector genes shared among strains isolated from olive, oleander, and ash. The induction of knots of wild-type size requires that the pathogen maintains adequate levels of diverse metabolites, including the phytohormones indole-3-acetic acid and cytokinins, as well as cyclic-di-GMP, some of which can also regulate the expression of other pathogenicity and virulence genes and participate in bacterial competitiveness. In a remarkable example of social networking, quorum sensing molecules allow for the communication among P. savastanoi and other members of the knot microbiome, while at the same time are essential for tumor formation. Additionally, a distinguishing feature of bacteria from the P. syringae complex isolated from woody organs is the possession of a 15 kb genomic island (WHOP) carrying four operons and three other genes involved in degradation of phenolic compounds. Two of these operons mediate the catabolism of anthranilate and catechol and, together with another operon, are required for the induction of full-size tumors in woody hosts, but not in non-woody micropropagated plants. The use of transposon mutagenesis also uncovered a treasure trove of additional P. savastanoi genes affecting virulence and participating in diverse bacterial processes. Although there is still much to be learned on what makes a bacterium a successful pathogen of trees, we are already untying the knots.",Frontiers in plant science,2017,Switzerland,2017,10
28554157,Does neighbourhood deprivation affect the genetic influence on body mass?,"Most research into the role of gene-environment interactions in the etiology of obesity has taken environment to mean behaviours such as exercise and diet. While interesting, this is somewhat at odds with research into the social determinants of obesity, in which the focus has shifted away from individuals and behaviours to the types of wider obesogenic environments in which individuals live, which influence and produce these behaviours. This study combines these two strands of research by investigating how the genetic influence on body mass index (BMI), used as a proxy for obesity, changes across different neighbourhood environments measured by levels of deprivation. Genetics are incorporated using a classical twin design with data from Twins UK, a longitudinal study of UK twins running since 1992. A multilevel modelling approach is taken to decompose variation between individuals into genetic, shared environmental, and non-shared environmental components. Neighbourhood deprivation is found to be a statistically significant predictor of BMI after conditioning on individual characteristics, and a heritability of 0.75 is estimated for the entire sample. This heritability estimate is shown, however, to be higher in more deprived neighbourhoods and lower in less deprived ones, and this relationship is statistically significant. While this research cannot say anything directly about the mechanisms behind the relationship, it does highlight how the relative importance of genetic factors can vary across different social environments, and therefore the value of considering both genetic and social determinants of health simultaneously.",Social science & medicine (1982),2017 Jul,England,2017,10
26728042,An ecological analysis of food outlet density and prevalence of type II diabetes in South Carolina counties.,"BACKGROUND: Studies suggest that the built environment with high numbers of fast food restaurants and convenience stores and low numbers of super stores and grocery stores are related to obesity, type II diabetes mellitus, and other chronic diseases. Since few studies assess these relationships at the county level, we aim to examine fast food restaurant density, convenience store density, super store density, and grocery store density and prevalence of type II diabetes among counties in South Carolina. METHODS: Pearson's correlation between four types of food outlet densities- fast food restaurants, convenience stores, super stores, and grocery stores- and prevalence of type II diabetes were computed. The relationship between each of these food outlet densities were mapped with prevalence of type II diabetes, and OLS regression analysis was completed adjusting for county-level rates of obesity, physical inactivity, density of recreation facilities, unemployment, households with no car and limited access to stores, education, and race. RESULTS: We showed a significant, negative relationship between fast food restaurant density and prevalence of type II diabetes, and a significant, positive relationship between convenience store density and prevalence of type II diabetes. In adjusted analysis, the food outlet densities (of any type) was not associated with prevalence of type II diabetes. CONCLUSIONS: This ecological analysis showed no associations between fast food restaurants, convenience stores, super stores, or grocery stores densities and the prevalence of type II diabetes. Consideration of environmental, social, and cultural determinants, as well as individual behaviors is needed in future research.",BMC public health,2016 Jan 5,England,2016,10
27578563,Empathy promotes altruistic behavior in economic interactions.,"What are the determinants of altruism? While economists assume that altruism is mainly driven by fairness norms, social psychologists consider empathy to be a key motivator for altruistic behavior. To unite these two theories, we conducted an experiment in which we compared behavior in a standard economic game that assesses altruism (the so-called Dictator Game) with a Dictator Game in which participants' behavioral choices were preceded either by an empathy induction or by a control condition without empathy induction. The results of this within-subject manipulation show that the empathy induction substantially increased altruistic behavior. Moreover, the increase in experienced empathy predicted over 40% of the increase in sharing behavior. These data extend standard economic theories that altruism is based on fairness considerations, by showing that empathic feelings can be a key motivator for altruistic behavior in economic interactions.",Scientific reports,2016 Aug 31,England,2016,10
25981341,Importance of an individual's evaluation of functional status for health-related quality of life in patients with multiple sclerosis.,"BACKGROUND: Quantifying the clinical impact of multiple sclerosis (MS) is one of the most important determinants for optimizing individual patient care. Useful clinical measures for MS can be evaluated from different perspectives. OBJECTIVE/HYPOTHESIS: This cross-sectional study compared physical disability and functional status as assessed by a neurologist and by a patient and explored how they are associated with the health-related quality of life (HRQoL). METHODS: We collected data from 223 patients. One neurologist scored functional disability using the Kurtzke's Expanded Disability Status Scale (EDSS) and patients evaluated their functional status using the Incapacity Status Scale (ISS). HRQoL was assessed using the Physical and Mental Component Summary (PCS, MCS) of the Short Form-36 Health Survey (SF-36). Multiple linear regressions were applied to analyze the data. RESULTS: Total EDSS and ISS scores correlated significantly (r = .67; p </= .001). Regression analyses showed that EDSS was significantly related to PCS, but not to MCS. After adding ISS into the analysis the association between EDSS and PCS became non-significant. ISS contributed significantly to the explained variance in both models. The final model explained 49% of the total variance for PCS and 15% for MCS. CONCLUSIONS: Functional disability as measured by a neurologist (EDSS) is associated with PCS, but not with MCS, whereas functional disability as measured by patients (ISS) is significantly associated with both HRQoL dimensions. Neurologists should target their attention more on patients' evaluations of their functional status in order to detect the most bothersome problems that are affecting a patient's quality of life.",Disability and health journal,2015 Jul,United States,2015,10
25985497,Measuring relational care in nursing homes: psychometric evaluation of the Relational Care Scale.,"BACKGROUND AND PURPOSE: The Relational Care Scale (RCS) is a Canadian evaluative instrument designed to measure nursing home residents' perceptions of care aides' relational abilities. Care aides' abilities to be reliable and empathetic with nursing home residents are very important determinants of quality of care, but few instruments are designed specifically for residents or focus exclusively on these determinants. Initially developed and tested in metropolitan teaching-affiliated nursing homes in Ontario, we expanded testing by reevaluating the psychometric properties of the RCS in 5 rural nursing homes in British Columbia. METHOD: There were 62 residents living in 5 rural nursing homes who completed 3 instruments: the RCS under investigation, the Experiences in Close Relationships-Relationship Structures (ECR-RS) questionnaire to test for convergent validity, and the Lubben Social Network Scale-6 (LSNS-6) to test for discriminant validity. RESULTS: The reliability of the RCS was strongly supported (Cronbach's alpha = .90, item-total correlation > .77). Consistent with previous testing, a unidimensional internal structure was extracted. A moderate to strong correlation between the RCS and the Anxiety and Avoidance subscales of the ECR-RS supported convergent validity of the instrument. Last, partial support was obtained for the discriminant validity of the RCS. CONCLUSIONS: The RCS was easy to use for both residents and researchers. Expanded testing demonstrated its recurring reliability and validity.",Journal of nursing measurement,2015,United States,2015,10
24569969,Linking evidence to action on social determinants of health using Urban HEART in the Americas.,"OBJECTIVE: To evaluate the experience of select cities in the Americas using the Urban Health Equity Assessment and Response Tool (Urban HEART) launched by the World Health Organization in 2010 and to determine its utility in supporting government efforts to improve health equity using the social determinants of health (SDH) approach. METHODS: The Urban HEART experience was evaluated in four cities from 2010-2013: Guarulhos (Brazil), Toronto (Canada), and Bogota and Medellin (Colombia). Reports were submitted by Urban HEART teams in each city and supplemented by first-hand accounts of key informants. The analysis considered each city's networks and the resources it used to implement Urban HEART; the process by which each city identified equity gaps and prioritized interventions; and finally, the facilitators and barriers encountered, along with next steps. RESULTS: In three cities, local governments spearheaded the process, while in the fourth (Toronto), academia initiated and led the process. All cities used Urban HEART as a platform to engage multiple stakeholders. Urban HEART's Matrix and Monitor were used to identify equity gaps within cities. While Bogota and Medellin prioritized among existing interventions, Guarulhos adopted new interventions focused on deprived districts. Actions were taken on intermediate determinants, e.g., health systems access, and structural SDH, e.g., unemployment and human rights. CONCLUSIONS: Urban HEART provides local governments with a simple and systematic method for assessing and responding to health inequity. Through the SDH approach, the tool has provided a platform for intersectoral action and community involvement. While some areas of guidance could be strengthened, Urban HEART is a useful tool for directing local action on health inequities, and should be scaled up within the Region of the Americas, building upon current experience.",Revista panamericana de salud publica = Pan American journal of public health,2013 Dec,United States,2013,10
31125906,The correlation between perceived social support and childbirth experience in pregnant women.,"OBJECTIVE: In recent years, the role of social support on different aspects of health especially pregnancy and childbirth has been emphasized. Social support facilitates individual access to necessary resources during stressful periods of life like pregnancy and childbirth. Present evidence of effects of social support on birth experience is inconsistent, Therefore, this study aimed to determine the correlation between perceived social support in pregnant women and their childbirth experience. DESIGN: Analytic-cross sectional survey. SETTING: Al-Zahra maternity hospital in Rasht, Iran. PARTICIPANTS: 185 pregnant women who were in latent phase of labor entered the study and finally, 89.18% (n=165) completed the study. MEASUREMENTS: To measure perceived social support, the Multidimensional Scale of Perceived Social Support was used at latent phase of labor and to measure childbirth experience, the Childbirth Experience Questionnaire was used within 2 h after childbirth until the mother was discharged. RESULTS: Mean score of perceived social support by significant others (4.18 +/- 0.79) was higher than other dimensions of social support. Total mean score of childbirth experience was 58.13 +/- 10.72 (score range: 22-88). Logistic regression results showed that support by significant others (P=0.042, OR = 1.56), gestational age (P=0.003, OR = 1.56) and mode of delivery (P=0.004, OR = 0.33) are predictor variables of childbirth experience. KEY CONCLUSIONS AND IMPLICATIONS FOR PRACTICE: Perceived social support by significant others (spouse) during pregnancy has an important effect on woman`s childbirth experience. Therefore, providing training programs for family especially for spouse in order to increase maternal support during pregnancy is recommended, which can lead to a positive childbirth experience.",Midwifery,2019 Aug,Scotland,2019,10
27349200,Progress in Aging Epidemiology in Japan: The JAGES Project.,"Aging is a prominent topic in global health. The purpose of this report is to document progress in two of our research projects in Japan, which currently is the most aged society in the world. The Japan Gerontological Evaluation Study (JAGES) is one of the largest nation-wide research projects on aging, with more than 100 000 participants in 2010 and 2013. One of the notable findings is that community participation is a significant determinant of older people's health. We have also made progress in the development of the JAGES Health Equity Assessment and Response Tools (HEART), which is a management tool for developing age-friendly cities. This progress suggests that community perspective and management of health promotion in the communities are valuable and require further research.",Journal of epidemiology,2016 Jul 5,Japan,2016,10
27400922,Case Management may Reduce Emergency Department Frequent use in a Universal Health Coverage System: a Randomized Controlled Trial.,"BACKGROUND: Frequent emergency department (ED) users account for a disproportionately high number of ED visits. Studies on case management (CM) interventions to reduce frequent ED use have shown mixed results, and few studies have been conducted within a universal health coverage system. OBJECTIVE: To determine whether a CM intervention-compared to standard emergency care-reduces ED attendance. DESIGN: Randomized controlled trial. PARTICIPANTS: Two hundred fifty frequent ED users (5 or more visits in the prior 12 months) who visited a public urban ED at the Lausanne University Hospital between May 2012 and July 2013 were allocated to either an intervention (n = 125) or control (n = 125) group, and monitored for 12 months. INTERVENTIONS: An individualized CM intervention consisting of concrete assistance in obtaining income entitlements, referral to primary or specialty medical care, access to mental health care or substance abuse treatment, and counseling on at-risk behaviors and health care utilization (in addition to standard care) at baseline and 1, 3, and 5 months. MAIN MEASURES: We used a generalized linear model for count data (negative binomial distribution) to compare the number of ED visits during the 12-month follow-up between CM and usual care, from an intention-to-treat perspective. KEY RESULTS: At 12 months, there were 2.71 (+/-0.23) ED visits in the intervention group versus 3.35 (+/-0.32) visits among controls (ratio = 0.81, 95 % CI = 0.63; 1.02). In the multivariate model, the effect of the CM intervention on the number of ED visits approached statistical significance (b = -0.219, p = 0.075). The presence of poor social determinants of health was a significant predictor of ED use in the multivariate model (b = 0.280, p = 0.048). CONCLUSIONS: CM may reduce ED use by frequent users through an improved orientation to the health care system. Poor social determinants of health significantly increase use of the ED by frequent users.",Journal of general internal medicine,2017 May,United States,2017,10
29914438,Ethnic heterogeneity in the determinants of HIV/AIDS stigma and discrimination among Nigeria women.,"BACKGROUND: Stigma and discrimination remains a barrier to uptake of HIV/AIDS counselling and treatment as well as effective HIV reduction programmes. Despite ethnic diversity of Nigeria, studies on determinants of HIV stigma incorporating the ethnic dimension are very few. This paper provides empirical explanation of the ethnic dimension of determinant of HIV stigma and discrimination in Nigeria. METHODS: Nationally representative data from Nigerian Demographic and Health Survey 2013 (Individual recode) was analysed to explore ethnic differentials and homogeneity in the determinants of HIV/AIDS stigma and discrimination among women in multi-ethnic Nigeria. RESULTS: Result shows that determinants of HIV stigma and discrimination varies by ethnicity in Nigeria. Significant ethnic differentials in HIV/AIDS stigma and discrimination by Secondary school education exist among Hausa and Igbo respectively (OR = 0.79; CI: 1.49-2.28 and OR=1.62; CI: 1.18-2.23, p<0.05). Wealth status significantly influenced HIIV/AIDS stigma and discrimination among Hausa, Igbo and Yoruba ethnic groups (p<0.05). Knowledge of HIV/AIDS was significantly associated with lower odds of discriminating attitudes among the Hausa and Fulani ethnic groups (OR = 0.45; CI: 0.30-0.67 and OR=0.36; CI: 0.16-0.83, p<0.05). CONCLUSIONS: Identifying ethnic differential and homogeneity in predictors of HIV/AIDS stigma is key to reducing HIV/AIDS prevalence in Nigeria and countries with similar settings.",BMC public health,2018 Jun 19,England,2018,10
25821029,"Levels of alarm thresholds of meningitis outbreaks in Hamadan Province, west of Iran.","BACKGROUND: Few studies have focused on syndromic data to determine levels of alarm thresholds to detection of meningitis outbreaks. The purpose of this study was to determine threshold levels of meningitis outbreak in Hamadan Province, west of Iran. METHODS: Data on both confirmed and suspected cases of meningitis (fever and neurological symptom) form 21 March 2010 to 20 March 2012 were used in Hamadan Province, Iran. Alarm threshold levels of meningitis outbreak were determined using four different methods including absolute values or standard method, relative increase, statistical cutoff points and upper control limit of exponentially weighted moving average (EWMA) algorithm. RESULTS: Among 723 reported cases, 41 were diagnosed to have meningitis. Standard level of alarm thresholds for meningitis outbreak was determined as incidence of 5/100000 persons. Increasing 1.5 to two times in reported cases of suspected meningitis per week was known as the threshold levels according to relative increase method. An occurrence four cases of suspected meningitis per week that equals to 90th percentile was chosen as alarm thresholds by statistical cut off point method. The corresponding value according to EWMA algorithm was 2.57 i.e. three cases. CONCLUSIONS: Policy makers and staff of syndromic surveillance systems are highly recommended to apply the above different methods to determine the levels of alarm threshold.",Journal of research in health sciences,2015 Winter,Iran,2015,10
27236819,Factors associated with quality of life of caregivers of Mexican cancer patients.,"PURPOSE: To evaluate factors associated with a poor quality of life (QoL) of caregivers of Mexican cancer patients. METHODS: This is a secondary analysis of a cross-sectional survey of 826 primary caregivers of adult cancer patients at the Oncology Hospital of the Mexican Institute of Social Security. Dependent variables were physical composite score (PCS) and mental composite score (MCS) of QoL of caregivers measured by the Short Form (SF-12) of Medical Outcomes Survey questionnaire. Independent variables included general characteristics of the caregivers, their unmet needs, caregiving and characteristics of cancer patients. Multiple linear regression analysis for each QoL composite score was carried out. RESULTS: The average PCS was 48.7 and MCS was 47.1. Lower PCS was associated with older age, symptoms of chronic illness, depression and unmet personal needs, while concerns about the future were associated with higher physical QoL. Lower MCS was associated with anxiety, depression, unmet personal and emotional needs, and surgery in the last month. Caring for patients with a high global health status was associated with a higher MCS. CONCLUSION: Information about caregivers' QoL and its associated factors is important in order to identify and address modifiable factors. Also, studies from different cultures like Mexico are essential in order to identify possible generalities and particularities in QoL and its associated factors. Given the limitations of the cross-sectional design of our study, future longitudinal studies on the changes of Mexican caregivers' quality of life and their determinants will be an important step to further understanding these phenomena.","Quality of life research : an international journal of quality of life aspects of treatment, care and rehabilitation",2016 Nov,Netherlands,2016,10
20535030,Coping following acquired brain injury: predictors and correlates.,"OBJECTIVE: To examine the determinants and correlates of coping styles in the chronic phase following acquired brain injury. DESIGN: Chart review. SETTING: Outpatient rehabilitation center. PARTICIPANTS: One hundred thirty-six persons with an acquired brain injury who were more than 6 months postinjury. MEASURES: Utrecht Coping List, Symptom Checklist 90, Stroop Color Word Test, and the 15-Word Learning Test. RESULTS: Neuropsychological performance did not influence the use of coping styles. Persons with higher levels of educational attainment most often reported active problem-focused coping styles. Persons with a long time period since injury most often used passive reactions. More use of passive coping styles and less seeking of social support contributed significantly to higher levels of subjective complaints. CONCLUSIONS: Cognitive functions do not influence coping style. Passive emotion-focused coping styles in the chronic phase after injury are maladaptive. These findings emphasize the importance of training of adaptive coping styles as rehabilitation targets in the chronic phase, especially for persons with lower educational attainment.",The Journal of head trauma rehabilitation,2011 Mar-Apr,United States,2011,10
29157994,The importance of population differences: Influence of individual characteristics on the Australian public's preferences for emergency care.,"A better understanding of the public's preferences and what factors influence them is required if they are to be used to drive decision-making in health. This is particularly the case for service areas undergoing continual reform such as emergency and primary care. Accordingly, this study sought to determine if attitudes, socio-demographic characteristics and healthcare experiences influence the public's intentions to access care and their preferences for hypothetical emergency care alternatives. A discrete choice experiment was used to elicit the preferences of Australian adults (n=1529). Mixed logit regression analyses revealed the influence of a range of individual characteristics on preferences and service uptake choices across three different presenting scenarios. Age was associated with service uptake choices in all contexts, whilst the impact of other sociodemographics, health experience and attitudinal factors varied by context. The improvements in explanatory power observed from including these factors in the models highlight the need to further clarify their influence with larger populations and other presenting contexts, and to identify other determinants of preference heterogeneity. The results suggest social marketing programs undertaken as part of demand management efforts need to be better targeted if decision-makers are seeking to increase community acceptance of emerging service models and alternatives. Other implications for health policy, service planning and research, including for workforce planning and the possible introduction of a system of co-payments are discussed.","Health policy (Amsterdam, Netherlands)",2018 Feb,Ireland,2018,10
