PMID,TI,AB,JT,DP,PL,YY,year
12292846,Emigration and emigrants from Croatia between 1880 and 1980.,"""Croatia ranks among those parts of Europe which have taken very high part in all forms of emigration flows in almost all periods of the last few centuries. The emigration from Croatia was caused by different reasons, such as historical, political, national, religious, social and other. It started in the 16th century and has been going on more or less intensively in different historical periods up to now.... We would like to emphasize that the problem of emigration was and is still actual for the Croatian nation, especially in view of the fact that emigration from Croatia did not stop and continues up to this day.""",GeoJournal,1996 Apr,Germany,1996,90
2335542,Seasonality of births among Bedouin Arabs residing in the Negev Desert of Israel.,"From 1 January 1981 to 31 December 1982 information on all births to Bedouin Arab women residing in the Negev Desert of Israel showed a previously unreported seasonal pattern. The peak season, November-February, coincided with the period of cool temperatures and the Bedouin Arab cultural seasons of winter and spring. This pattern is different from those of Jewish and Christian groups in the same region, a difference not attributable to religion alone. Sociodemographic factors associated with the peak season of birth include traditional occupations of fathers, multiparae 2+, and traditional place of residence. This pattern has persisted over the past 15 years although it is less apparent among the more recently sedentarized Bedouin Arabs.",Journal of biosocial science,1990 Apr,England,1990,90
8715683,[Education and social exclusion of women: a gender problem?].,"Using gender as an analytic category, this paper shows the way the social relations between men and women operate historically and how the female values give place to the male ones. In such context, the educational process has a special importance as one of the determinants of the woman social inclusion/exclusion.",Revista brasileira de enfermagem,1995 Jan-Mar,Brazil,1995,90
9621377,Adoption and fostering of babies with Down syndrome: a cohort of 593 cases.,"Recently, professionals in France have noticed an increase in newborns with Down syndrome (DS) being placed for adoption. The aim of this study was to investigate DS babies given up at birth for adoption and to consider the possible determinants of this in order to assess social acceptance of DS. A retrospective cohort of all living DS babies was collected from two birth-defect registries (Paris: 1981-1990; Marseilles area: 1984-1990). Follow-up data were collected: characteristics of the baby, biological parents and maternity units, age when given up for adoption, and type of foster care. The results showed that 19.4 per cent of infants with DS (115/593) were rejected by their parents. Multiple regression analysis indicated that foreign origin of the mother, area of residence, no associated major malformation, maternal age (15-24 years), and birth rank (> 2) variables were significantly associated with a lower placement rate. Among the 115 abandoned infants with DS, 88 came from unknown parentage (76.5 per cent). For half of them, adoptive placement (88/115) occurred before the age of 6 months. Socio-cultural attitudes play a great part in these family decisions. Equally important is the manner in which professionals propose adoption as an alternative to these parents of DS babies. They should be encouraged to consider all options before making a decision, so that the best solution can be found for the interest of all.",Prenatal diagnosis,1998 May,England,1998,90
9923956,"Hospital use by an ageing cohort: an investigation into the association between biological, behavioural and social risk markers and subsequent hospital utilization.","BACKGROUND: The aims of the study were to describe the pattern of hospital utilization (acute and mental health sectors) of the Paisley-Renfrew MIDSPAN cohort and assess the influence of biological, behavioural and social 'risk factors' (established at the time of screening) on subsequent hospital admissions. METHOD: A cohort analysis was carried out in Paisley and Renfrew, two post-industrial towns in West Central Scotland. This used a linked data set covering a 23 year follow-up period to combine original 'risk'-related data with subsequent routine hospital admissions data. The subjects were 8349 women and 7057 men, aged 45-64 in the early to mid-1970s, and representing approximately 80 per cent of the eligible population. The main outcome measures were patterns of hospital utilization (acute and mental health sectors), 'any acute hospital admission', 'a serious acute hospital admission' and 'death' (relative risks of each outcome were calculated for all risk factors). RESULTS: The following patterns of hospital utilization were found. Only 5 per cent experienced a mental health admission but mean stay was long (265 bed days per cohort member admitted). In contrast, 79 per cent experienced at least one acute hospital stay. The age-specific proportions of cohort members requiring admission increased over time but the growth in acute episodes was even higher (suggesting increasing rates of multiple admission). For non-survivors, 42 per cent of all acute episodes (55 per cent of bed days) took place during the 12 months before death. Analysis of risk factors (using Cox's proportional hazards model) of 'any admission' and 'a serious admission' showed forced expiratory volume (FEV1), age, sex, smoking status, blood pressure, blood sugar, body mass index, cholesterol and deprivation category to be important predictors. CONCLUSIONS: Despite the desirability of alternative settings of care for the chronically ill and dying, a high proportion of hospital bed days were required near the time of death. The absolute size of the demand for hospital services within the cohort was strikingly large and increasing over time. Strategies to address the tide of rising admissions will have to confront the increasing proportion of individuals requiring admission as well as the growth in multiple admissions. Those who were at higher risk of admission were the older members of the cohort (especially men), those with low FEV1, smokers, those who were underweight or obese, the small number with abnormal levels of blood sugar, those with high blood pressure and those who lived in the most deprived areas. Thus, programmes which affect these determinants of ill health may be useful in reducing age-specific admission rates.",Journal of public health medicine,1998 Dec,England,1998,90
12319425,Determinants of age at marriage in Karnataka during 1971-1981: a district level analysis.,"""In this paper we examined the interdistrict variations in mean age at marriage of males and females in Karnataka [India] in two points of time, 1971 and 1981, and also the possible factors influencing this variation....A multivariate analysis of the determinants of mean age at marriage in Karnataka showed that literacy rate, sex ratio of the population and percentage of villages electrified are important in explaining the regional and time variation in age at marriage of both sexes.... Our regression results indicated that a 10 per cent increase in female literacy rate is associated with approximately one-year increase in female age at marriage. However, neither the increase in female literacy nor the changes in the sex ratio of the population could explain all the increase in female age at marriage during 1971-81. This indirectly suggests that there was an increase in female age at marriage among all socio-economic groups.""",Journal of Institute of Economic Research. J.S.S. Institute of Economic Research,1992 Jul,India,1992,90
8880401,Substance use: toward an understanding of its relation to nutrition-related attitudes and behavior among Israeli high school youth.,"PURPOSE: To study the distribution, prevalence, determinants, and association between substance use (e.g., cigarettes, alcohol, and illegal drugs) and eating attitudes and behavior of high school students in the Negev region of Israel in order to provide an improved basis for prevention and health services. METHODS: An anonymous questionnaire regarding attitudes and behavior related to substance use and eating (e.g., breakfast before school, a snack or meal during school time, and three meals a day) was answered by 1,513 high school age youth. RESULTS: The study participants were at greater risk of poor eating behavior if they: (1) used cigarettes, alcohol, and/or illicit substances (p < .01); and (2) were female (p < .01). It was found that girls who used cigarettes were more likely than other young people studied not to eat properly and not to know about the relation between proper eating behavior and personal health (p < .05). Regardless whether cigarettes, alcohol, or illicit substances were used or not used, more than 50% of the youth reported not eating breakfast and 30% indicated they did not eat three meals daily. CONCLUSIONS: There are many concerns about the use and abuse of both licit and illicit substances among adolescents. More attention, however, needs to be given to the relationship between substance use and the attitudes and behavior of young people toward their health, including proper eating habits. The results support the need to develop drug prevention and health programs that are more comprehensive in terms of addressing the broad range of factors associated with adolescent growth and development.",The Journal of adolescent health : official publication of the Society for Adolescent Medicine,1996 Sep,United States,1996,90
9919377,Family and social determinants of school maladjustment in students with emotional disturbances and behavioral disorders from recovery schools in Bulgaria.,"This inquiry study is part of a comprehensive investigation on the organization and the effect of the education of students with emotional disturbances and behavioral disorders in special recovery schools. The aim for conducting the inquiry is to reveal the characteristics of the family and social background which may affect the school adaptation. The investigated group includes 254 students--192 with emotional disturbances and behavioral disorders and 62 healthy children of the same age from the settlements where the recovery schools are based. Two types of questionnaires developed by the team are used for investigating the students' family and social status--one designed for the pupils and one--for the teachers and supervisors in the schools. The inquiry for the students contains 15 questions revealing family and school environment (family relations and problems; number of children and sequential number of the problem child; parents' education and employment; school training and curriculum; social contacts in the school; school results). The inquiry, engaging the class teachers, day and night supervisors in recovery schools, contains 19 questions. There are additional questions concerning students' specific learning difficulties as well. The results made it clear that parents' divorce is the most unfavorable family determinant for school maladjustment of students with emotional disturbances and behavioral disorders. Many other factors such as the poor educational qualification and social-professional status of the parents, children number, the sequential number of the problematic child additionally impedes the relationship with the parents, thus increasing the risk of school failure and the manifestations of school maladjustment. The determined peculiarities of the family environment of students with emotional disturbances and behavioral disorders suggest targeted psychocorrective work of the school psychologist individually with the student as well as with his/her family.",Central European journal of public health,1998 Nov,Czech Republic,1998,90
9611901,Estimating the costs of hip fracture and potential savings.,"This paper examines the determinants of hip fracture costs and further evaluates potential savings in costs when the occurrence of hip fracture is prevented. The costs of hip fracture are comprised of direct costs from health care and the social welfare system. Data were collected for 1,080 postmenopausal women admitted from private residence for primary hip fracture surgery during the year of 1992 in the city of Stockholm, Sweden. It was found that the cost of hip fracture is significantly related to age, mortality the year after a fracture, type of fracture, costs 1 year before a fracture, and hospital admission. The savings in direct costs for an average woman surviving the year after a fracture amount to SEK 210,000.",International journal of technology assessment in health care,1998 Spring,England,1998,90
9133901,"Socioeconomic determinants of health. Children, inequalities, and health.","This article describes a growing body of evidence showing the adverse effects of the widening income gap on the health and welfare of children and young people. The effects of this go well beyond morbidity and mortality and can also be seen in the areas of crime, violence, and educational attainment. There is a need for evidence based policy in this area, but meanwhile there is scope for intervention in pregnancy and the early years, and good evidence that this is effective. A number of well evaluated interventions not necessarily directly related to health, such as early learning programmes and social support for parents, promise to have beneficial health effects.",BMJ (Clinical research ed.),1997 Apr 12,England,1997,90
2384283,Individual or social responsibility for premature death? Current controversies in the British debate about health.,"This article uses the current controversies in the British debate about health to illustrate the need to theorize, and therefore critically evaluate, the links between medicine and health policies, including health care policies. The medical model of health is deeply embedded in institutional practices in many countries, and while this model has attracted deserved criticism in recent years, an alternative social model, or one that incorporates indispensable aspects of the medical model, has attracted much less attention and requires sustained development. Comparative study of patterns of inequality in health, and especially of the correlation between material deprivation and premature mortality, necessarily reveals causal determinants of both health and ill-health in populations and invites ambitious programs to develop a social model.","International journal of health services : planning, administration, evaluation",1990,United States,1990,90
2063828,Assessing risk factors for transmission of infection.,"Commonly used measures of effect, such as risk ratios and odds ratios, may be quite biased when used to assess the effect of factors that alter transmission risks given exposure to infected individuals. This is demonstrated in a simulation model involving a higher-risk behavior and a lower-risk behavior affecting the sexual transmission of human immunodeficiency virus. The bias arises because population contact patterns between higher-risk and lower-risk persons change their relative probabilities of exposure to an infected individual as an epidemic progresses. The assessment of contact patterns is thus central to risk assessment for contagious diseases. A new formulation of selective mixing presented here, together with a structured mixing specification of the social settings of contact, provides a theoretic framework for the investigation of contact pattern determinants.",American journal of epidemiology,1991 Jun 15,United States,1991,90
7983095,Unintended pregnancy and sex education in Chile: a behavioural model.,"This study analysed factors associated with unintended pregnancy among adolescent and young adult women in Santiago, Chile. Three variations of a behavioural model were developed. Logistic regression showed that the effect of sex education on unintended pregnancy works through the use of contraception. Other significant effects were found for variables reflecting socioeconomic status and a woman's acceptance of her sexuality. The results also suggested that labelling affects measurement of 'unintended' pregnancy.",Journal of biosocial science,1994 Oct,England,1994,90
8961415,Determinants of the use of ambulant social care by the elderly.,"Policy makers and scientists are increasingly concerned with the use of formal care services by the elderly. This article demonstrates that there are three different care systems: the informal, the commercial and the formal (public) system. In terms of prevalence, the formal system is the least important one. By means of a cross-sectional sample of the elderly population of Antwerp, an Andersen model is estimated to explain the use of formal services. This model shows that the level of functional capacity of the elderly is a crucial factor. Yet, the effect this has on the use of care varies according to the different living arrangements. ""Need"" as such, therefore, does not determine the use of formal services, since its effect is modified by the different alternatives that are at the disposal of the elderly person (living arrangements, informal care, income, availability of commercial alternatives). In the conclusion it is argued that the Andersen model, in a cross-sectional design, is inadequate to construct a theory concerning the use of care services.",Social science & medicine (1982),1996 Dec,England,1996,90
9119788,Age effects on infant mortality controlling for race: a meta-analytical study.,"The relationship between teenage fertility and infant mortality has been a controversial issue for some time. From a policy point of view, it is crucial to understand the nature of this relationship given that pregnancy among teenagers is on the rise globally. This study conducted a meta-analysis of the relationship between maternal age and infant mortality. Two important determinants, race and age, were considered; no evidence of a systematic relationship between age and infant mortality rates was found. The policy implications of this finding are considered.",Health care for women international,1997 Mar-Apr,England,1997,90
7792367,Determinants of the help-seeking process: Goldberg and Huxley's first level and first filter.,"This paper discusses minor psychiatric morbidity in the community and its relation to help-seeking. The research is aimed at identifying the demographic and social characteristics that enhance the likelihood of minor psychiatric morbidity, as measured by the General Health Questionnaire, and to reveal how these determinants relate to health status. In the second stage of the study, the same characteristics are related to their effect on the decision to decision to consult a general practitioner and, specifically, on presenting psycho-social problems to the GP. At the population level, the likelihood of a high GHQ score was greater for women, divorced persons and the unemployed, other variables remaining equal. However, GHQ score was contaminated by poor subjective health perception, especially for unemployed persons. Chronic physical illness did not have an independent effect on the GHQ score. Chronic physical illness did influence help-seeking. In addition, several socio-demographic characteristics showed an independent effect on consulting behaviour for both GHQ-positive and GHQ-negative patients. Women, unemployed persons and publicly insured patients with a minor psychiatric disturbance were more apt to visit their GP, regardless of their physical health status. However, no socio-demographic characteristics increased the likelihood that a GHQ-positive patient would present unambiguous psycho-social complaints as a reason to see their doctor.",Psychological medicine,1995 Jan,England,1995,90
12319653,"Internal migration, earnings, and the importance of self-selection.","This paper analyzes the impact of internal migration on earnings within the human capital model framework. Since migrants constitute a non-random sample of population, the endogenous nature of migration decision warrants necessary correction for the selectivity bias in their earnings function. The Mincer-type earnings model is thus augmented to determine the extent of this bias. Besides estimating the standard Mincerian earnings model, the paper also attempts to verify the learn-as-you-go proposition by introducing migration duration variables in the earnings model. Based on the household level Population, Labor Force, and Migration (1979-80) survey data, the analysis yields the following important conclusions: (i) the data allowed a meaningful estimation of Mincerian earnings function for migrants and non-migrants; (ii) the level of schooling was one of the important determinants of the distribution of income both for migrants and nonmigrants--the four categorical variables of education were in general statistically significant with expected signs, implying that the hypothesis of a positive relationship between income and education was accepted; (iii) the rates of return to education improved systematically with higher levels of education, thus confirming the notion that education serves as a signalling device; (iv) the age-income profile was almost linear for migrants but showed concavity for nonmigrants; (v) the presence of sample-selection was observed for migrants; and (vi) even after controlling for the influence of personal characteristics, i.e., education and experience, the long-standing migrants earned relatively more at the destination than the more recent migrants.",Pakistan development review,1994 Autumn,Pakistan,1994,90
9465373,[The roles of various media in the decision making processes for recycling behavior: a path analysis model].,"This study researched the effects of cognitive variables on recycling behavior, as well as effects of various media of influence on the cognition and behavior. According to Hirose (1994), the decision making process for recycling consists of two steps. The first leads to goal intention of an ecological lifestyle. The second is related to behavior intention of recycling in line with the goal intention. Mass media, such as newspaper and TV, are thought to influence beliefs about environmental problems, including three determinants of goal intention: perception of seriousness, responsibility, and effectiveness. Personal media, such as personal contacts with pro-environmental activists, are thought to influence evaluation of behavior, including three determinants of behavior intention: evaluation of feasibility, cost and benefits, and social norms. Local media, such as municipal announcement and circular, are hypothesized to have a mixed effect of the two. Path analysis indicated that goal intention affected recycling behavior through behavior intention. Effects of the three media of influence on the cognitive variables were also consistent with the hypothesis.",Shinrigaku kenkyu : The Japanese journal of psychology,1997 Oct,Japan,1997,90
8409134,Food preferences and food habits of patients with chronic renal failure undergoing dialysis.,"OBJECTIVE: To examine and compare the food preferences of patients undergoing maintenance hemodialysis (HD) and continuous ambulatory peritoneal dialysis (CAPD) with those of age- and sex-matched controls. DESIGN: We administered two questionnaires, one assessing preferences for 88 food items (according to a nine-point hedonic scale) and the other assessing factors influencing dietary habits. SUBJECTS: Thirty-three patients on HD, 17 patients on CAPD, and 30 control subjects with normal renal function. MAIN OUTCOME MEASURES: The 88 foods were grouped into 14 classes to compare preferences. Taste aversions, food preparation details, and psychological and social determinants of food intake were also compared. STATISTICAL ANALYSIS: The preference ratings of the HD, CAPD, and control groups were compared using analysis of variance. The dietary habits results were examined using a chi 2 analysis. RESULTS: Sweet foods (P = .002), vegetables (P = .003), red meats (P = .010), and fish and poultry (P = .015) were less pleasant for patients on HD than for control subjects. Red meats (P = .019), fish and poultry (P = .032), and eggs (P = .005) were less pleasant for patients on HD than for patients on CAPD. Red meat was the most unpopular food group for all dialysis patients. The most common factor affecting dietary intake was a loss of interest in food and/or cooking. CONCLUSION: We conclude that chronic renal failure influences patients' food preferences and food habits. Knowledge of these preferences will help dietitians plan more adequate and enjoyable diets for such patients.",Journal of the American Dietetic Association,1993 Oct,United States,1993,90
8827145,"Stage of behavior change for condom use: the influence of partner type, relationship and pregnancy factors.","A theoretical model was used to examine the influence of relationship factors, pregnancy intentions, contraceptive behavior and other psychosocial characteristics on stages of behavior change in condom use among heterosexual black women of reproductive age. Data from an inner-city street survey compared women who were not contemplating condom use, women who were attempting to use condoms or had used them consistently for short periods of time, and those who had achieved long-term consistent use. Women's relationship with their main partner appears to be an important factor in understanding their use of condoms both with main partners and with other partners. For condom use with the main partner, factors such as emotional closeness and partner support were significant predictors of the likelihood that women would be attempting to use condoms rather than not contemplating use. Cohabitation and the belief that condom use builds trust were significant predictors of long-term consistent condom use. Having a regular or main partner was strongly associated with intentions to use condoms with other partners. Women who wanted to become pregnant were much less likely to intend to use condoms with their main partner, and women using oral contraceptives were less likely to be long-term consistent condom users.",Family planning perspectives,1996 May-Jun,United States,1996,90
9144822,Determinants of mental health providers' expectations of patients' improvement.,"OBJECTIVE: Characteristics of individual mental health providers and of treatment settings were examined to determine their effects on providers' expectations about the improvement of patients with serious mental illness. METHODS: The sample consisted of 1,567 treatment providers working in 107 inpatient and outpatient units or programs in 29 Veterans Affairs mental health facilities. They completed a questionnaire about their prognostic expectations and a broad range of attitudes toward job satisfaction, professional relations, and team functioning. Unit or program directors of all 107 units completed another questionnaire about the average functional ability of patients, unit workload, and unit size. Hierarchical linear modeling was used to assess the effects of both individual and unit-level attributes on providers' expectations of improvement in clinical symptomatology and social-functional skills of patients in their care. RESULTS: The providers had generally low expectations about the improvement of patients with serious mental illness. Expectations were higher among staff in units or programs that were smaller and that had an outpatient focus, a greater proportion of staff involved in the treatment team, and higher-functioning patients. Individual characteristics significantly associated with prognostic expectations were occupation, age, and membership on the treatment team. CONCLUSIONS: Prognostic expectations among providers of care to persons with serious mental illness vary with identifiable individual and unit or program characteristics. The latter may be amenable to manipulation and intervention to improve mental health providers' prognostic expectations.","Psychiatric services (Washington, D.C.)",1997 May,United States,1997,90
12292749,Socio-economic determinants of achieved fertility in Egypt.,"The authors investigate socioeconomic determinants of fertility in Egypt. The paper ""begins with the intermediate variables and then moves to [a] wider range of social, demographic and environmental influences....The results have shown that age and age related indicators (years since first union and age at first union) are the best group of independent indicators to explain number of children....""",The Egyptian population and family planning review,1992 Jun,Egypt,1992,90
1460172,"Living arrangements, knowledge of health risks, and stress as determinants of health-risk behavior among college students.","The association of knowledge of health risks, living arrangements, and perceived stress with health-risk behaviors was examined in a sample of college students included in the Health Promotion and Disease Prevention Supplement of the National Health Interview Survey. Regressions of each health-risk behavior (dependent variable) were performed on the predicted correlates. Although knowledge was not associated with participation in physical activity or smoking, the study found that students who knew more about the harmful effects of alcohol drank less, and those with greater knowledge of health risks practiced fewer risky behaviors. Students living independently were more likely to smoke, and those living in residence halls were less like to do so. Drinking, however, was more common among students living in residence halls or independently than among those living at home. Hall residents engaged in more group physical activity than other students did, but their physical activity was unrelated to health-risk behaviors. Stress was associated with smoking but not with other health practices. The findings suggest that smoking may be less influenced by health knowledge and more associated than drinking is with a response to stress. Drinking appears to be a social activity associated with living among peers and is potentially modifiable by increased knowledge about the effects of alcohol on health.",Journal of American college health : J of ACH,1992 Sep,United States,1992,90
1644512,"Freidson then and now: an ""internalist"" critique of Freidson's past and present views of the medical profession.","Freidson is a foremost analyst of the medical profession. Most recently Freidson attacks those who claim that medicine is declining in power. He insists that medicine has not lost the core elements that make it a powerful, indeed, the dominant, health profession. The author compares Freidson's early writings on medicine with his most recent ones, and shows that there are critical confusions in Freidson's central concepts of professional autonomy and dominance. This difficulty is illuminated by viewing dominance, autonomy, and subordination as on a continuum of control. Using this continuum, the author argues that Freidson implicitly admits what he set out to deny (that medicine has not declined in power) by shifting his focus from medical dominance to that of autonomy. Freidson also now rejects valid parts of his earlier work (that which emphasizes social structural determinants of behavior over socialization). In equating medicine in the United States with teaching in that country, Freidson's contention of ""little change in medical power"" meets its own refutation. Finally, despite his derogation of others, Freidson's lack of an adequate framework to explain the dynamics and not simply the structure of health care produces purely normative, utopian (and unhelpful) policy recommendations.","International journal of health services : planning, administration, evaluation",1992,United States,1992,90
9774918,[The campaign against AIDS in west Africa: what perspectives at the end of the century? From the situation of the Cote d'Ivoire as observed from the period 1987-1997].,"WHO is commissioned to create the World AIDS Program and to elaborate the strategy for the fight against the AIDS pandemic. The standardised strategy for African countries developed in Geneva in 1987 favours the prevention of sexual transmission of HIV without communicating the methods for such. The external and exclusive nature of the technical intervention of WHO and the lack of its adaptation to the dynamics of the epidemic in the 90s, (increase in seroprevalence among pregnant women, increase in the number of sick and HIV infected children, and economical and social consequences of the disease) explain in part the fact that the objectives haven't been reached on the continent a decade later. It seems important to us that the national authorities take responsibility concerning the development of an integrated strategy for AIDS prevention-care that takes into account the determinants of the propagation of the virus in Africa, advocates widespread access to testing-counselling for the general population and pregnant women, provides training for all health personnel concerning care for infected people, and promotes the implementation of social mechanisms for the future and financing for care, including symptomatic treatment for opportunistic infections.","Sante publique (Vandoeuvre-les-Nancy, France)",1998 Jun,France,1998,90
16203507,The interplay of drinking patterns and other determinants of health.,"The health effects of alcohol are determined not only by level of intake but also by patterns of alcohol use and many other health determinants. This study seeks to identify groups of individuals who share various features in terms of drinking styles and other health indicators. Data used are a subset of the 1990 Ontario Health Survey, corresponding to men and women aged 20-64 with complete data in four substantive areas: alcohol use; demographic characteristics; current health status; and various behavioural risk factors for chronic disease. Cluster analysis was used to groups of male and female respondents who were similar in terms of their style of alcohol use, along with other constructs relevant to health risk and health status. For both sexes, clusters were identified which matched expectation in terms of drinking patterns and other relevant variables. For both sexes, clusters were found with generally higher social class indicators, generally positive health behaviours and health status and drinking patterns which did not include drinking to excess. Clusters were also found for which high-volume drinking occasions corresponded with poor health status and high levels of risk factors for chronic disease. Other unanticipated patterns were also identified. This information may assist in identifying confounding effects in epidemiological studies as well as identifying the characteristics of unique sub-populations which are likely to be the focus of primary prevention efforts.",Drug and alcohol review,1998 Dec,Australia,1998,90
7644605,Determinants of negative priming.,"The negative priming task is widely used to investigate attentional inhibition. A critical review of the negative priming literature considers various parameters of the task (e.g., time course, relation to interference, level of occurence, and susceptibility to changes in task context). It takes into account life span data and the performance of patients diagnosed with schizophrenia. On these bases, the review suggests that negative priming can be produced by 2 mechanisms: memorial and inhibitory. With respect to inhibition, the review suggests that (a) there are 2 systems, one responsible for identity and the other for location information; and (b) inhibition is a flexible, postselection process operating to prevent recently rejected information from quickly regaining access to effectors, thus helping to establish coherence among selected thought and action streams.",Psychological bulletin,1995 Jul,United States,1995,90
15448817,[Determinants of malnutrition in a low-income population: hierarchical analytical model].,"To investigate the determinants of malnutrition among low-income children, the effects of socioeconomic, environmental, reproductive, morbidity, child care, birthweight and breastfeeding variables on stunting and wasting were studied. All 354 children below two years of age living in two urban slum areas of Pelotas, southern Brazil, were included. The multivariate analyses took into account the hierarchical structure of the risk factors for each type of deficit. Variables selected as significant on a given level of the model were considered as risk factors, even if their statistical significance was subsequently lost when hierarchically inferior variables were included. The final model for stunting included the variables education and presence of the father, maternal education and employment, birthweight and age. For wasting, the variables selected were the number of household appliances, birth interval, housing conditions, borough, birthweight, age, gender and previous hospitalizations.",Cadernos de saude publica,1993,Brazil,1993,90
1492502,[Health behavior of young adults: empirical analysis of complex behavior patterns and their determinants].,"Complex associations between alcohol consumption, cigarette smoking, eating habits and physical exercise are explored. Data from the 1985 German Cardiovascular Prevention Study are used to explore associations between these behaviours, separate for young men (n = 561) and young women (n = 509) between 25 to 34 years of age. Analyses concern three forms of associations: 1. associations between different categories of single health behaviours; 2. associations between various health behaviours, and 3. associations between health behaviours, and their social determinants. Contingency tables, cluster analyses and logistic regression analyses are applied. Cluster analyses identified subgroups with particular health behaviour patterns. One distinct pattern, similarly among men and women, was typified by increased physical exercise, less smoking and increased beer consumption. For young men, results from regression analyses showed significant effects of higher income and positive health attitudes on belonging to this distinct cluster. For young women cluster membership was significantly correlated with higher education and positive health attitudes. Results of the statistical analyses demonstrate the usefulness of a multi-methods approach in studying complex behaviour patterns. Finally the relevance of the present findings for future studies and applications is indicated.",Sozial- und Praventivmedizin,1992,Switzerland,1992,90
12319309,[The theory of migration].,"""The present and expected migration flows in Europe require a detailed analysis of determinants and elements of migration decisions. This survey encompasses a view on classical--labor market and demand side oriented--theories, the more recent human capital approach as well as on migration under asymmetric information. Since these theories so far yield an unsatisfactory basis for description and forecasting of multilateral migration flows, a closer look at empirical methods of migration research is taken. Consequently, a description of possible policy oriented applications of the gravity model and the random utility approach, with their descriptive and normative characteristics, is given."" (SUMMARY IN ENG)",Jahrbucher fur Nationalokonomie und Statistik,1993 Sep,Germany,1993,90
8374223,Early determinants of cardiovascular risk factors in adults. A. Plasma lipids.,"The aim of the study was to examine the effect of birth weight, infant nutrition, body mass and social status from early childhood and adulthood on plasma lipid levels in 192 adult subjects examined in the first three years of life (mean age 1.4 years in males and 1.3 years in females) and again as adults (mean age 19.9 years in males and 19.6 in females). According to the results obtained, total cholesterol was significantly higher in adult male subjects breast fed for the shortest period of time (p < 0.05). Those males who were leanest in the first three years of life and fattest as adults had the highest levels of total cholesterol (p = 0.03) and LDL cholesterol (p = 0.02). Birth weight had no significant influence on plasma lipid levels in adults subjects. When data on nutrition, anthropometry and social status from both age periods were included in multivariate regression analyses, the most significant predictors of higher levels of total cholesterol and LDL cholesterol in males were lower adult height and poor social status in early childhood, while in females they were a shorter duration of breast feeding and earlier introduction of solids.","Acta paediatrica (Oslo, Norway : 1992)",1993 Aug,Norway,1993,90
12291040,[Rural emigration in the inter-Andean valleys of Bolivia].,"""Inscribed within an ancient national tradition, rural emigration in the interandean valleys of Bolivia is gaining importance. The country's contemporary crises and the immigration policies of the host countries maintain the flux trend towards Argentina while enabling new destination targets: the United States, and more recently Israel and Japan. In these Bolivian lands, the emigration derived income provides the driving force of family economies and triggers development of the local territory. At the same time, emigration induces a process of socio-economic differentiation in peasant communities which weakens the food-system and increases family nutritional risks in the populations marginal to this migration system. In addition to these mutations there is a strong sociocultural destructuring which affects community-cohesion in local societies."" (SUMMARY IN ENG AND SPA)",Revue europeenne des migrations internationales,1995,France,1995,90
10519460,Psychosocial predictors of delay of first sexual intercourse by adolescents.,"This investigation predicted adolescents' delay of intercourse onset from attitudes, social norms, and self-efficacy about refraining from sexual intercourse. Age, gender, ethnicity, and parental education were also examined as predictors and moderators of the relationships among the 3 psychosocial determinants and onset. The participants (N = 827), part of a cohort initially surveyed in the 9th grade, reported at baseline that they had never engaged in intercourse. The multivariable proportional hazards regression model suggested that adolescents with more positive attitudinal and normative beliefs, as well as those with a parent who graduated from college, were less likely to engage in intercourse in the follow-up period (up to approximately 2 years). Interventions that include an objective to delay onset may benefit from addressing psychosocial determinants, especially attitudes and norms about sexual intercourse.","Health psychology : official journal of the Division of Health Psychology, American Psychological Association",1999 Sep,United States,1999,90
1583037,Infant and child mortality in rural Egypt.,"This research examines determinants of infant and child mortality in rural Egypt, primarily the effects of household economic status and the availability of health services. Certain features of the health service environment affect survival in the neonatal period. In early childhood, survival chances improve markedly as income increases and if the household depends almost exclusively on employment income. In infancy and in early childhood, mortality is strongly associated with region of residence and maternal demographic characteristics, and is weakly associated with parental schooling.",Journal of biosocial science,1992 Apr,England,1992,90
9386029,Physical abuse and low birthweight: a case-control study.,"OBJECTIVE: To examine whether physical abuse of a woman by her partner was associated with low birthweight. DESIGN: A case-control study. SETTING: Department of Gynaecology and Obstetrics, University Hospital of Trondheim, Norway. PARTICIPANTS/SAMPLE: Eighty-six women who were delivered of a low birthweight (< 2500 g) infant (cases) and 92 women who were delivered of an infant with birthweight > or = 2500 g (controls). METHODS: An in-depth interview, either postpartum at the maternity ward or one year after delivery. Information about abuse was obtained by direct questioning and a modified version of the Conflict Tactics Scales. RESULTS: A total of 17% of the women had experienced abuse by a partner. While 7% had been abused by their current partner before the index pregnancy only one woman reported abuse during pregnancy. Relatively more mothers of low birthweight infants were abused (20%) compared with controls (15%), but the association was not statistically significant (OR 1.37, 95% CI 0.63-2.99). Abused women reported a higher consumption of alcohol and cigarettes in pregnancy compared with nonabused women. CONCLUSION: Abuse was not found to be a risk factor for low birthweight in this study.",British journal of obstetrics and gynaecology,1997 Nov,England,1997,90
