PMID,TI,AB,JT,DP,PL,YY,year
12320574,International migration and the politics of admission and exclusion in postwar Europe.,"""Although nation-states assume territorial, political and cultural boundedness, their boundaries are not uniform barriers, but rather are characterized by varying degrees of openness and closure to international migrants. The manipulation of the permeability of these boundaries constitutes the politics of admission and exclusion.... This paper provides a discussion of the complex economic, political and social forces impinging on the politics of admission and exclusion and an analysis of how these forces have been operating in a particular historical and geographical context to determine the admission of international migrants into national territory and community.... There are signs that the integration of nation-states into regional blocs such as the EC is shifting the politics of admission and exclusion practised by the dominant member countries to the supra-national scale.""",Political geography,1995 Apr,England,1995,90
12319615,The immigration of Asian professionals to the United States: 1988-1990.,"""This article examines recent flows of Asian professionals to the United States based on the Immigration and Naturalization Service data for the fiscal years 1988-1990. Three specific dimensions of the Asian migration stream were investigated, namely, size, composition and mode of entry. The results show that Asians emerge as a dominant group in the immigration of all professionals. An examination of mode of entry indicates an existing demand for foreign professionals of certain occupational backgrounds in the U.S. labor market.... The argument that the outflow of the highly trained Asians is simply a matter of migration and education is not fully supported by the data.""",The International migration review,1995 Spring,United States,1995,90
12291891,The net national costs of illegal immigration into the United States.,"""This article examines the major economic pros and cons of illegal immigration and answers the question: what, if any, are the public and private costs of illegal immigration in the United States? In brief, the article finds that between four and 5.4 million illegal immigrants reside here.... The article also finds that illegal immigrants and their own citizen children cost taxpayers an additional $12 to $16.2 billion annually for education, public services, and incarceration after deducting all local, state, and federal taxes paid in by them. In the private sector, illegal aliens are found to save their employers and owners of capital about $1.5 billion more than U.S. workers lose due to wage depression. The article also considers what legal and enforcement reforms would be necessary to dramatically slow the current flow of 300,000 illegals yearly and concludes that, although improvements in the system are now being proposed, the actual reforms will be insufficient to more than stem the currently rising tide of illegals due to economic instability in Mexico and the Third World.""",Current world leaders,1995 Apr,United States,1995,90
12290932,The crisis of population knowledge in Turkey.,"""The main purpose of this paper is to present some basic information about the population of Turkey.... This paper looks primarily at the time sequences of the outcomes for key demographic variables....A brief account is given in the last part of this paper of the theoretical frameworks that are employed to explain the decline of birth rates from very high to low levels in Turkey.""",New perspectives on Turkey,1995 Spring,United States,1995,90
8715721,"[Nurses' uniforms as seen by patients, nurses and nursing faculty].","The exact role of the way people dress up on the nonverbal communication is still unknown. Nevertheless, we know that it influences the interpersonal answers and, in some situations, they are the main determinants of those answers. The objective of this study was to determinate differences between the perception os the nurse uniform through the answers of 100 patients, 30 nurses and 15 nursing school faculty. The data were collected by showing nine photographs of hospitals of the city of Sao Paulo (Brazil). White trousers and blouse was the favorite one among patients, nurses and nursing school faculty regarding personal care. White skirt above knees, white blouse and blazer was the most rejected one by three groups.",Revista da Escola de Enfermagem da U S P,1995 Apr,Brazil,1995,90
7872587,Health values of the seriously ill. SUPPORT investigators.,"OBJECTIVE: To assess 1) the health values and health ratings of seriously ill hospitalized patients, their surrogate decision makers, and their physicians; 2) the determinants of health values; and 3) whether health values change over time. DESIGN: Prospective, longitudinal, multicenter study. SETTING: 5 academic medical centers. PARTICIPANTS: 1438 seriously ill patients with at least one of nine diseases who had a projected overall 6-month mortality rate of 50%; their surrogates; and their physicians. MEASUREMENTS: Time-tradeoff utilities (reflecting preferences for a shorter but healthy life) and health ratings. RESULTS: At study day 3, patients had a mean time-tradeoff utility of 0.73 +/- 0.32 (median [25th, 75th percentile], 0.92 [0.63, 1.0]), indicating that they equated living 1 year in their current state of health with living 8.8 months in excellent health. However, scores varied widely; 34.8% of patients were unwilling to exchange any time in their current state of health for a shorter life in excellent health (utility, 1.0), and 9.0% were willing to live 2 weeks or less in excellent health rather than 1 year in their current state of health (utility, 0.04). Health rating scores averaged 57.8 +/- 24.0 (median [25th percentile, 75th percentile], 60 [50, 75]) on a scale of 0 (death) to 100 (perfect health). The patients' mean time-tradeoff score exceeded that of their paired surrogates (n = 1041) by 0.08 (P < 0.0001). Time-tradeoff scores were related to psychosocial well-being; health ratings; desire for resuscitation and extension of life rather than relief of pain and discomfort; degree of willingness to live with constant pain; and perceived prognosis for survival and independent functioning. Scores of surviving patients increased by an average of 0.06 after 2 months (P < 0.0001) and 0.08 after 6 months (P < 0.0001). CONCLUSIONS: Health values of seriously ill patients vary widely, are higher than patients' surrogates believe, are related to few other preference and health status measures, and increase over time.",Annals of internal medicine,1995 Apr 1,United States,1995,90
7794544,HIV-1 prevalence and risk factors among sexually transmitted disease clinic attenders in Trinidad.,"OBJECTIVES: To study trends in prevalence and to ascertain risk factors for HIV-1 among sexually transmitted disease (STD) clinic attenders in Trinidad. DESIGN AND METHODS: Serial cross-sectional studies were conducted in 1987-1988 and 1990-1991 at a centralized STD clinic in Port of Spain. A case-control study was carried out to examine in greater detail the demographic and behavioral risk factors for HIV-1 among self-declared heterosexuals in this population. RESULTS: HIV-1 prevalence increased from 3.0% [95% confidence interval (CI), 2.3-3.9] in 1987-1988 to 13.6% (95% CI, 11.8-15.6) in 1990-1991. Age > or = 40 years [odds ratio (OR), 2.0; 95% CI, 1.4-2.8], urban residence (OR, 2.2; 95% CI, 1.6-3.0), and human T-lymphotropic virus-I seropositivity (OR, 3.1; 95% CI, 1.6-6.0) were significant risk factors for HIV-1 in 1990-1991. In the case-control analysis, significant independent risk factors for men included current genital ulcer disease (OR, 5.2; 95% CI, 2.2-12.5), current genital warts (OR, 3.9; 95% CI, 1.2-12.0), having ever had syphilis (OR, 3.2; 95% CI 1.6-6.1), and use of crack cocaine in the preceding 6 months (OR, 6.2; 95% CI, 2.7-14.2). Corresponding risk factors for women were commercial sex work (OR, 5.7; 95% CI, 1.3-25.7), initiation of sexual activity before age 14 years (OR, 4.8; 95% CI, 1.5-16.0), and past non-gonococcal cervicitis (OR, 4.1; 95% CI, 1.3-13.1). CONCLUSIONS: HIV-1 in this setting is primarily heterosexually transmitted in a milieu of unprotected sexual activity fuelled by a crack cocaine epidemic. Targeted interventions to prevent, detect and treat STD and crack cocaine addiction, as well as disrupt their adverse synergism, may substantially reduce HIV-1 transmission in this population.","AIDS (London, England)",1995 Apr,England,1995,90
7792628,Adolescent psychiatry as a product of contemporary Anglo-American society.,"Societies differ with respect to medical traditions. The kinds of healers and their emphases vary as a function of culture and social structure. In Western nations, a number of specialty disciplines have evolved. Psychiatry is a creation of the nineteenth century and linked to demographic and social changes of the period. Comparatively little attention has been given to the growth of Adolescent Psychiatry, a sub-discipline that has achieved definition in the last two decades. Its dependence on cultural and political economic transformations is unique insofar as it first required construction of its clientele, namely adolescence itself. The 'disorders' that are the focus of Adolescent Psychiatry appear to be very much linked symbolically and structurally to the unique social pressures impacting on this newly constructed group. The historical and cultural determinants of the developments that have culminated in the evolution of Adolescent Psychiatry are reviewed and discussed.",Social science & medicine (1982),1995 Apr,England,1995,90
7787197,Documenting environmental factors for preventing the handicap creation process: Quebec contributions relating to ICIDH and social participation of people with functional differences.,"This article presents the conceptual origins and the usefulness of an holistic model, stressing the role of environmental determinants in the performance of day-to-day activities and the fulfilment of social roles by persons with disabilities. The Quebec Committee on ICIDH contribution to the development of knowledge on the clarification of the relationship of disabled individual-environment and the understanding of the handicap creation process in relation with ICIDH experimentations is presented. Finally, on the basis of anthropological social research conducted in Quebec, the article illustrates a methodology for environmental analysis of the handicap situations of disabled clients in rehabilitation and social integration support programmes.",Disability and rehabilitation,1995 Apr-Jun,England,1995,90
7750377,Competence and memory: integrating psychosocial and cognitive correlates of child depression.,"Positive and negative peer nominations of multiple competencies and incidental recall of positive and negative self-referential adjectives were measured in relatively depressed and nondepressed fourth-, sixth-, and eighth-grade children (9 to 15 years old). Positive and negative peer evaluations related significantly to children's ability to recall positive and negative self-referential information (respectively), even after controlling for concurrent depressive symptoms. Positive and negative peer evaluations also related strongly to children's self-reported depressive symptoms. Incidental recall of positive and negative information significantly related to self-reported depression. In fact, the relation between recall of negative information and depression significantly increased in the eighth grade. Finally, preliminary support emerged that cognitive processes related to the incidental recall of negative self-descriptive information may mediate the relation between peer evaluations and depression. Implications for further research into the social determinants of cognitive processes and into the social and cognitive determinants of depression are discussed.",Child development,1995 Apr,United States,1995,90
7724268,An introduction to ethnic and cultural diversity.,"Ethnic and cultural diversity are important determinants of alcohol and drug use patterns and consequences. Cultural differences constitute proximal determinants of alcoholism and imply certain differences in attitudes, values, and perceptual constructs as a result of different culturally based experiences. Thus, all children and adolescents are not equal clinically; transcultural communication is necessary for effective identification, diagnosis, and management of substance use disorders. Health status antecedents to, and consequences of, substance use disorders in ethnic groups of color are examined. Drinking is explored in biological, cultural, and social contexts.",Pediatric clinics of North America,1995 Apr,United States,1995,90
7722690,Twenty-four-hour recall overestimates the dietary intake of malnourished children.,"Food intake and morbidity are the two main proximal determinants of childhood malnutrition. Intake is usually assessed through the 24-h recall method. Few studies, however, have evaluated the accuracy of this method; in particular, it is not known whether accuracy varies according to the child's nutritional status. The intake of 50 children (< 2 y old), of whom 25 were underweight (weight-for-age more than 2 SD below the National Center for Health Statistics reference), as evaluated through weighing of all foods (gold standard) and through recall. The overall intakes of energy, fat and protein were significantly greater according to the recall method than by weighing. The trend towards overestimation was more marked for malnourished children than for well-nourished children. The possibility of such bias should be taken into account in future studies.",The Journal of nutrition,1995 Apr,United States,1995,90
7670898,"Participation in an employee fitness program: determinants of high adherence, low adherence, and dropout.","This article presents the results of a study of the determinants of adherence level in an employee fitness program. Of all 236 employees who started participating in the program the determinants of level of participation (high adherence, low adherence, and dropouts) during the program were studied by means of a pretest and posttest design. The questionnaire was based on different theoretical concepts. The determinants measured included the attitude toward an employee fitness program, self-efficacy expectation, and social support. The results show that there were no differences in determinants between the groups at the start of the program. During the second measurement the high- and low-adherence groups were most convinced of the benefits of participation in the program. The low-adherence group and the dropouts were least convinced of their ability to participate in a fitness program. Theoretical and practical implications are discussed.",Journal of occupational and environmental medicine,1995 Apr,United States,1995,90
7613020,Antipsychotics in older patients. A safety perspective.,"Age is a major source of variation in drug response. Social, medical and physiological heterogeneity intertwines to complicate geriatric pharmacotherapy. Inappropriate and excessive use of medication may be the most significant treatable health problem in the elderly. Older people are especially sensitive to antipsychotics, which are disproportionately prescribed to them. Antipsychotic side effects and adverse reactions are intensified and protean in an older population, ranging from disabling to deadly. It is therefore essential that the use of antipsychotics be based on clear indications, guided by knowledge of both age-related and individual determinants of drug clearance and action. Prospective and frequent assessments for adverse effects are also essential.",Drugs & aging,1995 Apr,New Zealand,1995,90
7597457,Women's orientation toward help-seeking for mental disorders.,"Based on a sample survey of 1000 women in Accra Ghana, this study addresses a number of individual, social and cultural factors that have been found in previous research on diverse populations to be important determinants of treatment-seeking behavior. Bivariate analysis is used to identify those factors that are significantly related to orientation toward help-seeking for mental disorders (use of biomedical vs traditional services), and multivariate analysis is utilized to determine the importance of each, and the effect of causal beliefs independent of sociodemographic factors. The results show that perceived cause of mental disorders, area of residence, age, ethnicity, membership in voluntary associations and prior contact with medical facilities or personnel are the most important determinants of the orientation toward help-seeking for mental disorders. The implications for an effective mental health care delivery system in Ghana are discussed. Also, suggestions for further research are made.",Social science & medicine (1982),1995 Apr,England,1995,90
7667437,Family interactions of schizophrenic and schizoaffective patients: determinants of relatives' negativity.,"Videotaped family problem-solving interactions of 57 schizophrenic or schizoaffective patients and their relatives were examined for predictors of negativity of their communication behavior. Ratings of patients' behaviors and independent assessments of patients' symptomatology were used to predict the negativity of relatives in the videotaped interaction. The results indicated that severity of symptomatology was not related to relatives' negativity. Patients' social skill, as independently assessed by a role-play test, also was not associated with relatives' negativity. The regression results suggest that with both members of a patient-relative dyad, the quality of communication in a discussion is related to the other participant's level of negativity.",Psychiatry research,1995 Mar 27,Ireland,1995,90
10150529,"Early-age mortality, socio-economic development and the health system in Mongolia.","Since the 1920s Mongolia has developed an extensive and well-staffed health care system that has made modern health technologies accessible to most of its population. In addition, the country experienced rapid economic and social development whose benefits were equitably distributed among the population. In spite of this progress, infant and child mortality levels are high by contemporary standards and during the past 20 years these rates have remained virtually constant. The modern health care delivery system, externally imposed, failed to take into account the specific characteristics of the Mongolian culture; this fact is identified as one of the major determinants of the unexpected levels of early-age mortality. The excessive orientation toward curative medicine, the lack of health prevention and promotion activities and the lack of community participation have resulted in the people continuing to believe in traditional therapeutic patterns and self-care. They perceive the modern system exclusively in curative terms and not with regard to health preservation and disease prevention. Most Mongolians do not fully understand the health care system, and use its services mainly because they have no alternative, or because of coercion rather than conviction based on the learning and internalization of its basic principles. In practices and ideas of child care, preservation of health and disease prevention, people seem to identify more with the traditional health care system. Like other former socialist countries, Mongolia is experiencing deep economic and social transformations, whose implications for the health care system are discussed. An economic crisis whose end is nowhere in sight, emergent social inequalities, a vague health insurance model with unclear financing sources, and lack of concern by most policy-makers in strengthening the preventive component of the health system, are not positive factors for substantial infant and child mortality decline in the near future. A clear advantage is, however, the fact that there is a wide space for major improvements with existing internal and external resources.","Health transition review : the cultural, social, and behavioural determinants of health",1995 Apr,Australia,1995,90
24203500,Behavioral research on diabetes at the Oregon Research Institute.,"This article overviews the scope and progression of research on behavioral aspects of diabetes over the past decade at the Oregon Research Institute. Our research team has investigated several topics including: (a) conceptual models of self-management; (b) social learning factors associated with regimen adherence; (c) individual and group-based interventions to enhance diabetes self-management; (d) rates and determinants of participation in diabetes education; (e) determinants of glycemic control; and (f) patient models (beliefs) about diabetes and its treatment.We have employed a social learning theory approach to diabetes management, and over the past decade have come to adopt a broader public health perspective that addresses environmental influences on diabetes self-management at multiple levels (e.g. family, health care system, community). This approach has led us to conclude that increased attention should be devoted to the most prevalent types of diabetes, to the behavioral issues that create the most difficulty for the greatest number of patients, and to the social environment in which patients live and diabetes management education takes place. Our research focus has evolved over time and currently emphasizes: (a) assessment and tailoring of intervention based upon the patient's perspective; (b) patient-provider interactions; and (c) brief, low-cost, and system-wide interventions that can be implemented in medical office settings. Lessons learned from this research, the potential disseminability of our findings, and future directions are summarized.",Annals of behavioral medicine : a publication of the Society of Behavioral Medicine,1995 Mar,England,1995,90
12348272,Population dynamics in Ciskei.,"""Population density is one of the most widely-used statistics in human geography. Maps showing areas of high and low density illustrate stark contrasts which result from the interplay of numerous forces. In South Africa political developments during the apartheid era have left a long-lasting impression upon population distribution and density. Conditions in one former homeland, Ciskei, are examined.""",Geography review,1995 Mar,England,1995,90
12319485,The influence of socio-biological factors on perinatal mortality in a rural area of Bangladesh.,"""The present study considers data on all pregnancies that ended in a stillbirth or live birth in a rural area of Bangladesh during the years 1982 to 1984. It considers the relationships of both biological and socio-economic factors to perinatal mortality....[Results show a] lack of association with any measure of socio-economic status.... Our study has confirmed that survival of the perinatal period is separately related to both maternal age and primiparity. Once maternal age is taken into account, high parity shows no evidence of decreasing survival chances.""",Asia-Pacific population journal,1995 Mar,Thailand,1995,90
12179896,The socio-psychological factors of family planning with special reference to Iran: a theoretical appraisal.,"Iran's explosive population growth, which increases the country's population by about 1.9 million people annually, is causing a considerable strain on resources and the environment, and the coming generations will be facing a serious situation unless this trend is reversed. The strength of cultural values has not encouraged a declining population growth rate in parallel with the Iranian wave of modernization before and after the revolution. A special cultural revolution is the prerequisite for a demographic revolution. This study is placing main emphasis on the social and psychological factors involved in family planning. The general findings of surveys conducted so far demonstrate that few people know anything about family planning and methods of contraception. Social, cultural, and religious institutions seem to inhibit the expansion of family planning. Moreover, the lack of economic and social security promotes a large family size and prevents contraceptive use. However, social change in Iranian society will eventually be brought about by urbanization, industrialization, and education, and the ensuing modernization of values is expected to increase the use of contraceptives and lead to changes in the associated social and cultural institutions.",International sociology : journal of the International Sociological Association,1995 Mar,Wales,1995,90
12156363,An ecological analysis of pregnancy resolution decisions among African American and Hispanic adolescent females.,"Using data from the 1988 National Family Growth Cycle, IV, this study sought to identify specific individual, family, sociocultural, and social structure factors that influence pregnancy resolution decisions of first conception among African American and Hispanic adolescents aged 15 to 21 years. A hierarchical discriminant function analysis was used to determine the extent to which selected variables could distinguish those who terminated their first pregnancy from those who decided to carry their first pregnancies to full term. Three individual factors (age at conception, contraceptive behavior pattern, degree of self-disclosure about the pregnancy), two family-level variables (family sexuality socialization, family income), and each of the selected social structure (access to sexual health care facilities) and sociocultural factors (religious affiliation and church attendance) were found to discriminate between the two groups. However, the discriminating power of these variables differed depending on race/ethnicity.",Youth & society,1995 Mar,United States,1995,90
8531650,Determination and control of schistosomiasis.,"The subject of this conference reflects the scientific community's interest in seeking to understand the complex causal web whose various social, economic, and biological components interact in the production and reproduction of schistosomiasis and its control in relation to community participation. From the onset, the author stresses the impossibility of dealing separately with community participation, as if social components were just one more ""weapon"" in the arsenal for schistosomiasis control. This study begins with a brief historical review of the 71 years of control activities with this endemic disease, stressing the enormous efforts and huge expenditures in this field vis-a-vis the limited results, despite the extraordinary technological development of specific, classical control inputs such as new treatment drugs and molluscicides. The article then discusses the various strategies used in control programs, emphasizing ideological consistencies and contradictions. Interactions at the macro and micro levels are discussed, as are the determinants and risk factors involved in producing the disease's endemicity. Unequal occupation of space leaves the segregated portion of the population exposed to extremely favorable conditions for transmission of the disease. This raises the issue of how to control an endemic disease which is so closely linked to the way of life imposed on the population. The study challenges the classical control model and suggests an alternative model now undergoing medium-term investigation in the States of Espirito Santo, and Pernambuco, Brazil. The author concludes that we do not need new strategies, but a new control model, contrary to the prevailing classical model in both concept and practice. From the conceptual point of view, the new model mentioned above is different from others in that schistosomiasis control is seen from a social perspective stressing the population's accumulated knowledge in addition to the building of shared knowledge.(ABSTRACT TRUNCATED AT 250 WORDS)",Memorias do Instituto Oswaldo Cruz,1995 Mar-Apr,Brazil,1995,90
7853627,Determinants in Canadian health care workers of the decision to withdraw life support from the critically ill. Canadian Critical Care Trials Group.,"OBJECTIVE: To examine the attitudes of health care workers regarding the withdrawal of life support. DESIGN: Cross-sectional survey. PARTICIPANTS: Attending staff, house staff, and intensive care unit (ICU) nurses in 37 Canadian university-affiliated hospitals. MAIN OUTCOME MEASURES: Health care workers' ratings of the importance of 17 factors considered in the decision to withdraw life support, and their ratings of five levels of care ranging from comfort measures to intensive care in two of 12 different clinical scenarios. RESULTS: We surveyed 1361 respondents (149 of 167 potentially eligible ICU attending staff, 142 of 173 ICU house staff, and 1070 of 1455 ICU nurses, with response rates of 89%, 82% and 74%, respectively). The most important factors were likelihood of surviving the current episode, likelihood of long-term survival, premorbid cognitive function, and age of the patient. In choosing the level of care for the patient scenarios, the same option was chosen by more than 50% of respondents in only one of 12 scenarios; opposite extremes of care were chosen by more than 10% of the respondents in eight of 12 scenarios. Respondent characteristics affecting choices included the number of years since graduation, the city and province in which they worked, the number of beds in their ICU, and their assessment of the likelihood that they would withdraw life support in comparison with their colleagues (P < .001 for all comparisons). CONCLUSIONS: While ICU health care workers consistently identify a number of patient factors as important in decisions to withdraw care, there is extreme variability, which may be explained in part by the values of individual health care providers.",JAMA,1995 Mar 1,United States,1995,90
7789476,Prospective study of risk factors for early and persistent wheezing in childhood.,"The object of this study was to determine the relative importance of low birth weight, preterm birth, low maternal age, household size, exposure to maternal smoking, personal smoking at 16 yrs of age, early termination of breastfeeding and socioeconomic status in the aetiology of wheezing illness in the first 5 yrs of life, and on the persistence of this illness at 16 yrs of age. In 15,712 children born in Britain during one week of April 1970, the occurrence of wheezing by 5 yrs of age, and of wheezing in the past year at 16 yrs of age within this group were analysed in multivariate logistic regression against each potential risk factor. The independent determinants of wheezing by 5 yrs of age were male sex, maternal smoking during pregnancy (odds ratio (OR) for 15+ cigarettes.day-1 = 1.39; 95% confidence interval (95% CI) 1.22-1.58) and low birthweight (OR for birthweight < 2.5 kg = 1.26; 95% Cl 1.07-1.50). Of children who had wheezed by 5 yrs of age, 15% reported wheezing in the past 12 months at 16 yrs of age. The persistence of symptoms at 16 yrs of age was independently related to low maternal age (OR for 20 vs 40 yrs of age = 1.96; 95% CI 1.08-3.45) and to high social status (OR for most vs least advantaged = 1.95; 95% CI 1.13-3.38). We conclude that low birth weight and maternal smoking in pregnancy are independent risk factors for early childhood wheezing, but in 85% of children with early wheezing it resolves by 16 yrs of age.(ABSTRACT TRUNCATED AT 250 WORDS)",The European respiratory journal,1995 Mar,England,1995,90
7787957,Prognostic factors for preoperative consultation of women desiring sterilization: findings of a retrospective analysis.,"In this exploratory study, 37 sterilized women applying for sterilization reversal were questioned thoroughly to establish why they had decided to undergo sterilization and why they now wished for it to be reversed. Taking an interactive behavioral model as our starting point, we concentrated on the psychosocial circumstances leading to the definitive decision to be sterilized. A relationship crisis at the time of sterilization was found to be a prognostically unfavorable factor. Furthermore, 20 of the 37 patients cited new partnerships as their main reason for seeking reversal. Those who felt pressurized by their gynecologist or partner into undergoing sterilization had significantly more problems in overcoming the psychological stress accompanying such an operation than those who, through a series of consultations on contraception, had had sufficient time and opportunity to make their own decisions. Sterilization performed for medical reasons was found to have particularly problematical consequences, especially where the doctor had made the decision largely on his own, failing to give an adequate explanation for the medical necessity of the operation. Regarding the time chosen for sterilization, the study revealed that the patient's postoperative psychological condition was significantly worse when sterilization was carried out immediately after a delivery, after abortion or after Caesarean section, rather than in the interval between pregnancies. The resulting increase in the incidence of psychosomatic complaints and depressive states is also confirmed in the literature. The findings of this study offer practical suggestions for improved preoperative consultation and should help to determine the course of action to be taken when a patient wishes to be sterilized.",Journal of psychosomatic obstetrics and gynaecology,1995 Mar,England,1995,90
7772776,[Psychosocial determinants of changes in activities of daily living and depressive status among stroke patients at home].,"Using a longitudinal study of 79 stroke patients, factors that are predictive of change in activities of daily living (ADL) and depressive status over three and a half-year period were examined. Social activities, health behavior, and depressive status were entered as predictive variables. Those who participated in community activities, had significantly less decline in ADL than those who did not, and those who reported a greater variety of leisure activities had less decline in depressive status during the follow-up period.",[Nihon koshu eisei zasshi] Japanese journal of public health,1995 Mar,Japan,1995,90
7749646,[Health evaluation and promotion. State of the art across the international literature].,"UNLABELLED: Ten years after its emergence on the international scene, Health Promotion remains a marginal concept, even it its diffusion continues in practice. Resting on an ecological model of health that stresses the importance of interactions between the individual or group and the physical and social environment, health promotion aims to reduce the inequalities concerning health and access to care. The evaluation of health promotion actions suffers from a double handicap (or benefits from a double advantage?): the newness of the concept of health promotion and the relative novelty of using systematic evaluation practices for health actions. To carry out the inquiry of evaluation and health promotion, several public health data bases were consulted, both French and foreign, crossing evaluation and health promotion. It was noted that a degree of assimilation had occurred between health promotion and health education, and thus the research was enlarged by crossing evaluation with health education, community health and prevention. Only one article made specific reference to any of the five strategies delineated in the Ottawa Charter, and it appeared from the existing literature that health promotion in real life seems to have a meaning-confirmed by general practice--somehow reduced compared with the ambitions of the text to reduce inequalities in health and to allow the mastery and control by the population of the determinants of health. FINDINGS: The lack of available materials, particularly in francophone Europe, with the majority of references describing actions or experiments in Canada, and only rarely actions on the determinants of health.(ABSTRACT TRUNCATED AT 250 WORDS)",Promotion & education,1995 Mar,England,1995,90
7735729,Family support and coping with cancer: some determinants and adaptive correlates.,"This paper studies the interrelationships between the coping behaviours of cancer patients and perceived amount and adequacy of family support, as well as the issue of how these predict psychosocial adjustment to cancer. Based on questionnaire data from a sample of 169 patients with cancers of various sites, three questions were considered in detail: (1) How might cognitive and behavioural modes of coping with cancer affect perceptions of support provided by one's family in terms of the amount as well as adequacy of various supportive acts? (2) Are coping modes to be considered when explaining inter-individual differences in perceived support adequacy, or can these differences be reduced to differences in amount of support? (3) Can distinct patterns of family support and coping preferences be identified and, if so, how do these patterns differ in indicators of psychosocial adjustment to cancer? Results suggest that cognitive strategies of coping may be more effective in 'mobilizing' family support than behavioural strategies. Moreover, the perceived adequacy of various support modes proves to be influenced by cognitive coping preferences independent of perceived amounts of support. Finally, results from cluster analyses point to a particular coping-support pattern identified as 'highly risky'. This pattern is characterized by generalized support deficits, strong tendencies towards rumination, and weak tendencies towards minimizing disease-related threat. The findings are discussed from an interactional perspective on support processes and with regard to implications for psychological intervention in cancer patients.",The British journal of social psychology,1995 Mar,England,1995,90
7728557,Mass childhood immunization: some ethical doubts for primary health care workers.,"The mass childhood immunization programme has traditionally been viewed as a safe and effective preventative measure by health promoters, primary health care professionals and governments. This consensus has meant that immunization has rarely been viewed as ethically problematic. A number of recent changes in the context of the delivery of health care, particularly the emphasis on consumerism and the effect of the marketization of services, makes timely an examination of ethical, social and political issues. This article examines four main grounds for problematizing the mass childhood immunization programme. These are: clinical research evidence about the safety and efficacy of vaccines; the masking of wider social and political determinants of ill health; the contradictory strictures about collective and individual rights in relation to immunization; and the uniqueness of childhood immunization as a physical intrusion into a healthy body. The implications of these ethical issues are discussed in relation to informed consent and the need for a 'greenfield' review that includes the views of dissenting parents, lawyers and moral philosophers, as well as health professionals.",Nursing ethics,1995 Mar,England,1995,90
7643728,[Clinical course and social outcome in schizophrenia. Results from a retrospective study].,"OBJECTIVE: The aim of the present study is to investigate the possible clinical and symptomatological determinants of social outcome in schizophrenic patients. METHOD: 40 schizophrenic patients (DSMIII-R), 21 males and 19 females, mean age 4 +/- 5 years, have been evaluated in the present retrospective study. All of them had first undergone psychiatric hospitalization between 1978 and 1981. The following data have been collected: socio-anagraphic features and course of the illness (AMDP), contacts with community health centre and pharmacological compliance. Social disability has been investigated by means of a semi-structured interview developed from the ""Disability Assessment Schedule"" named ""Accertamento Disabilita e Carico Familiare"" (ADC), which has been administered to the main carer, usually a cohabitant relative. Presence and level of social support have also been evaluated. One Way Analysis of Variance (ANOVA), ""t"" test with Bonferroni correction and Pearson Correlation test have been used for data analysis. RESULTS: Patients with less severe social disability (lower scores at ADC) were mainly those with recurrent course of illness without residual symptoms or remitted ones (p = 0.0001), better pharmacological compliance (p = 0.004), more frequent and regular contacts with community health centres (p = 0.0001) and better social support (p = 0.01). On the contrary, score at ADC resulted positively correlated with number of hospitalizations (r = 0.57, p = 0.01), number of compulsory admission (r = 0.32, p = 0.01) and length of illness (r = 0.40, p = 0.01). CONCLUSIONS: Although in our study the influence of severity of illness on social disability has been confirmed, suggestive evidence about importance of other factors, such as compliance or social support, may be drawn.",Minerva psichiatrica,1995 Mar,Italy,1995,90
7497347,[Diffusion of hepatitis B among residents of an institution for handicapped children].,"BACKGROUND: To estimate the prevalence of serologic markers of hepatitis B (SMHB) among residents of an institution for social or mental handicapped children in Castellon, and its association with risk factors. METHODS: A cross-sectional study with determination of SMHB by radioimmunoassay. 98 of the 100 residents participate in the study. RESULTS: Prevalence of SMHB was 24.5% (95% confidence interval: 16.4%-34.1%). Seven residents were hepatitis B surface antigen positive with three hepatitis B e antigen positive. SMHB prevalence was 0 in infants, 18.8% in toddlers, 24.5% in schoolchildren, 11.1% in special education, and 76.9% in permanent residents. Logistic regression analysis found associations of SMHB prevalence with age (Odds ratio [OR] = 5.8, 95% CI: 1.1-29.0), old age at admission with protective character (OR = 0.6, 95% CI: 0.4-0.8), and duration of stay (OR = 1.2 95% CI: 1.0-1.3), adjusting by sex, mental deficiency, and hepatitis B (HB) determinants like surgery, blood transfusion, odontology, bites, and injections. CONCLUSIONS: A predominant transmission of HB in young ages is suggested. Vaccination against HB, hygienic measures, and periodic serologic studies of HB are essential to prevent this disease.",Revista espanola de salud publica,1995 Mar-Apr,Spain,1995,90
