sentence_source,label,label_notes,sentence
6706795,1,a,"A longitudinal study of the changes in health-related behavior in Israeli adolescents was undertaken in a large, comprehensive secondary school. The incidence of starting to smoke and its relationship to the development of sexual behavior was assessed. Smoking, use of drugs, sexual behavior, and drinking of alcoholic beverages at the age of 16 years was related to dropout from secondary school during the 2-year study period. The possibility of developing a model of adolescent risk behavior and its relevance to planning of health and educational services is discussed."
6382590,1,a,"This article combines a review and meta-analysis of research on IQ in schizophrenia, with emphasis on areas of convergence in the findings, as well as questions that remain to be answered. Taken together, the findings suggest that early-onset and adult-onset schizophrenia are associated with intellectual deficits across the lifespan. Preschizophrenic children, adolescents, and young adults perform below matched controls on a variety of standardized measures of intelligence. Significant IQ deficits are also apparent after the onset of the disorder. Moreover, IQ is positively related to several indices of prognosis, and, among hospitalized patients, there is negative within-subject covariance between intellectual performance and symptom severity. Although there is fairly consistent evidence that Verbal IQ is higher than Performance IQ among schizophrenic patients, a more specific pattern of subtest performance is not apparent. A central question raised by the results is whether IQ is an independently determined factor that can serve to mitigate the vulnerability of individuals who are constitutionally predisposed to schizophrenia, or whether intellectual deficit is one manifestation of the constitutional predisposition to the disorder. The findings also raise the question of possible sex differences in the developmental determinants of schizophrenia: Meta-analyses revealed that premorbid IQ deficits are more prevalent among males than females."
16365074,0,a,"Size at birth and early postnatal growth are determinants of adult height and BMI. The aim of this study was to evaluate the effect of birth weight on body composition and fat distribution in a group of Spanish adolescents. Current body composition was assessed by both skinfold thickness and dual X-ray absorptiometry in 234 adolescents born at term (140 girls and 94 boys), now aged 13-18 y and living in the city of Zaragoza. Relative fat distribution was estimated using the ratio of the subscapular to triceps skinfolds (S:T). Birth weight and gestational age were assessed by a questionnaire. Birth weight was inversely associated with the S:T ratio (P < 0.05) in boys and directly associated with bone mass (P < 0.01) and fat-free mass (P < 0.05) in girls. This association was independent of factors such as age, Tanner stage, gestational age, socioeconomic status, physical activity, and height. In conclusion, our data support the hypothesis that impaired fetal growth, measured by birth weight, may be related to central fat distribution in boys and decreased bone and fat-free mass in girls."
10187592,0,a,"While the importance of the private sector in providing health services in developing countries is now widely acknowledged, the paucity of data on numbers and types of providers has prevented systematic cross-country comparisons. Using available published and unpublished sources, we have assembled data on the number of public and private health care providers for approximately 40 countries. This paper presents some results of the analysis of this database, looking particularly at the determinants of the size and structure of the private health sector. We consider two different types of dependent variable: the absolute number of private providers (measured here as physicians and hospital beds), and the public-private composition of provision. We examine the relationship between these variables and income and other socioeconomic characteristics, at the national level. We find that while income level is related to the absolute size of the private sector, the public-private mix does not seem to be related to income. After controlling for income, certain socioeconomic characteristics, such as education, population density, and health status are associated with the size of the private sector, though no causal relationship is posited. Further analysis will require more complete data about the size of the private sector, including the extent of dual practice by government-employed physicians. A richer story of the determinants of private sector growth would incorporate more information about the institutional structure of health systems, including provider payment mechanisms, the level and quality of public services, the regulatory structure, and labour and capital market characteristics. Finally, a normative analysis of the size and growth of the private sector will require a better understanding of its impact on key social welfare outcomes."
16303256,0,a,"BACKGROUND: The post-partum blues is a transient mood alteration affecting most women a few days after delivery. Its stereotypic pattern of symptoms and time course, peaking on post-partum day 3-5, is suggestive of biological determinants superimposed on psycho-social factors. This study was designed to evaluate the possible role of the serotonin system during this period through assessment of brain tryptophan availability. METHODS: Blood samples from 50 women were collected just before (D0) and 3 days after (D3) delivery. Based on plasma concentration of tryptophan, amino acids competing with tryptophan for transport across the blood-brain barrier and on their respective affinities for this transporter, a brain tryptophan availability index (BTAI) was calculated and its variation correlated with the intensity of post-partum blues evaluated through the Kennerley and Gath score at D3. RESULTS: The BTAI showed a -15% decrease between D0 and D3 (p < 0.01, paired t-test). This decrease was not supported by a drop in plasma tryptophan since its level rather increased (+19%). There was no evidence for change in placental indoleamine-2,3-dioxygenase activity since the variation in plasma l-kynurenine (+12%) paralleled the change in tryptophan level. The decreased BTAI appeared the consequence of a dramatic increase in plasma levels of most amino acids, particularly the competitor aminoacids leucine, isoleucine, valine and tyrosine, during the early post-partum. This decrease in brain tryptophan availability was concomitant to the post-partum blues, whose intensity significantly correlated with the amplitude of BTAI variation (Pearson's coefficient -0.283, p < 0.05). CONCLUSION: This study suggests that generalized, large amplitude metabolic and/or nutritional changes occurring in the early post-partum result in a transient decrease in brain tryptophan availability, partly accounting for the mood alteration referred to as the post-partum blues, a model for the triggering of puerperal mood disorder in vulnerable women."
18266845,0,a,"AIMS: The aim of this study was to examine the effect of self-efficacy on depression and to consider the mediating effect of self-care behaviour. BACKGROUND: Depression is a problem for kidney transplant recipients and can compromise their quality of life. From other studies on chronic illnesses, self-efficacy and self-care behaviour have been considered to be potential determinants for depressive symptoms. However, none of these previous studies have investigated the relationships among these variables in kidney transplantation recipients. DESIGN: A cross-sectional survey employing correlation design and purposive sampling was used. METHODS: One hundred and seventy-seven persons who had received a kidney transplant participated. A self-administrated questionnaire and a medical record audit were used to collect data. The data were analysed using correlation and hierarchical linear regression methods. RESULTS: The average score of depressive symptoms was 8.61 SD 7.64. Among the participants in the study, 32.8% had scores of depressive symptoms higher than 11 (indicating mild to severe symptoms of depression). Self-efficacy and self-care behaviour had direct negative effects on depressive symptoms. Self-care behaviour had partial mediating effect on the relationship between self-efficacy and depression. Total variance explained was 23%. CONCLUSION: Depressive symptoms are still a problem that need to be addressed among kidney transplantation patients. Patients who have higher self-efficacy and higher self-care behaviour will have lower depressive symptoms. Our results support that self-efficacy is the significant predictor of depressive symptoms. RELEVANCE TO CLINICAL PRACTICE: Self-efficacy is a powerful and modifiable determinant of depressive symptoms. We should design interventions that focus not only on the skill aspects of self-care behaviour but also on those that have a strong connection with self-efficacy. We could incorporate the self-efficacy-enhanced strategies as proposed by social cognitive theory into the kidney transplantation care programme."
10048726,0,a,"BACKGROUND: In the Copenhagen Male Study men with the Lewis blood group phenotype Le(a+b-), non-secretors of ABH antigen, and men with the O or the A phenotype in the ABO blood group have been found to have a significantly higher lifetime prevalence of peptic ulcer than others. We investigated the importance of the association of these genetic markers, life-style factors, and social class with lifetime risk of peptic ulcer, testing specifically the hypothesis that the strength of the association of risk factors with peptic ulcer depends on genetic susceptibility. METHODS: Three thousand three hundred and forty-six white men 55-74 years old were included for study. From a questionnaire validated during an interview information was obtained about life-style factors and peptic ulcer history (gastric or duodenal). Potential non-genetic risk factors examined were smoking history, alcohol consumption, physical activity level, consumption of tea and coffee, and use of sugar in tea or coffee. RESULTS: Three hundred and eighty-four men (11.5%) had a history of peptic ulcer; 120 (3.6%) had had an operation due to peptic ulcer. Non-genetic peptic ulcer risk factors identified were ever having been a smoker, use of sugar in tea or coffee, abstention from tea consumption, and low social class. On the basis of these and the genetic factors, it was possible to identify a low-risk group (n = 142) with a lifetime prevalence of 4.2%, several intermediate-risk groups, and a high-risk group (n = 55) with a prevalence of 29%; the odds ratio with 95% confidence limits (OR) was 9.3 (3.4-25.3). Corresponding values with regard to operation were 1.4% and 20.0%; OR = 17.5 (3.7-82.0). Several significant interactions were found; for example, the use of sugar was associated with peptic ulcer risk only when interacting with genetic risk groups. CONCLUSIONS: Considering the role of Helicobacter pylori, it is interesting that the factors identified in this study were able to identify groups with extremely different lifetime risks. This finding and also the finding of strong interactions between genetic and life-style factors and between genetic factors and social class for the risk of peptic ulcer may have both public-health and clinical implications."
12267240,1,a,"""A set of models is developed to assess at the interdistrict level the relative importance of economic, demographic, social and government policy determinants of internal migration in Nepal. The first 'proximate' model and the second 'structural' model estimates are generated using ordinary least squares regression and specification error is investigated by spatial autocorrelation tests of the residuals of each model in its reduced form....Finally, to formalize and evaluate empirically the linkages between the 'proximate' and 'structural' determinants, a simultaneous equation model is developed using three stage generalized least squares regression."""
15598757,0,a,"Our understanding of longitudinal patterns of adolescent smoking development and the determinants of these patterns is limited. The present study evaluated adolescent smoking trajectories and characterized these trajectories with social, psychological, and behavioral factors in a cohort of adolescents assessed annually from grades 9 to 12. Complete data (smoking practices, novelty seeking, academic performance, substance use, peer smoking, physical activity and sports participation, and tobacco ad receptivity) were available on 968 participants; data were analyzed using latent class growth modeling. Four adolescent smoking trajectories emerged: never smokers, experimenters, earlier/faster smoking adopters, and later/slower smoking adopters. Early adopters were characterized by their high novelty seeking personality, depressive symptoms, poorer academic performance, and receptivity to tobacco advertising, as well as their exposure to other smokers, and use of other substances. Later adopters were characterized quite similarly to the early adopters, although they tended to perform better in school and to be more involved in sports. Experimenters also shared many of these same risk characteristics but to a lesser degree. Overall, never smokers were the most conventional in their profile. These data suggest that there is significant heterogeneity in the timing, rate, and intensity of smoking progression. Adolescent smoking prevention and intervention programs will need to consider this heterogeneity and tailor or enhance attention to risk and protective factors depending on the subpopulation."
12314663,1,a,"Dutch emigrant registration records for the nineteenth century are examined in an effort to shed light on the local circumstances of the Dutch emigration movement. ""Since nineteenth century emigration took place mostly through primary contacts this article will examine the newly established immigrant settlements as 'communities transplanted'...which directs our research to include local municipal records such as population censuses, population registers (which were supplemented after 1861 with registers of in- and out-migration), tax records, and records of vital events like marriage, birth and death registers. The quality and availability of these records vary from place to place, but generally speaking, in the case of the Netherlands, they are of high quality since population registration at the municipal level was required by law. The source of information for the local records are the population registers (Bevolkings Registers) which were originally constructed on the basis of information obtained from the 1850 population census...."""
9589525,0,a,"The aim of this study was to assess and compare spinal cord injured (SCI) and traumatic brain injured (TBI) persons and people from the general population concerning partner relationships, functioning, mood and global quality of life. One hundred and sixty seven SCI persons, 92 TBI persons and 264 controls participated in the study. The median age was: SCI persons 33 years (range 19 to 79 years), TBI persons 40 years (range 20 to 70 years), and controls 31 years (range 19 to 79 years). Age at injury ranged among SCI persons from 14 to 76 years (Md 28 years), and among TBI persons from 16 to 56 years (Md 32 years). Half of the SCI group (51%), 58% of the TBI group and 59% of the controls had a stable partner relationship at the time of the investigation. Many of these SCI and TBI relationships (38% and 55% respectively) were established after injury. Both SCI and TBI persons showed significantly more depressive feelings compared with the controls. Perceived quality of life (global QL rating) was significantly lower in the SCI group compared with the controls, whereas the ratings of TBI persons and controls did not differ significantly. SCI and TBI persons did not differ significantly in level of education, perceived quality of life or distress. In all three groups, global quality-of-life ratings were significantly lower among single persons compared to those with a partner relationship. It was concluded that both SCI and TBI appear to affect overall quality of life and mental well-being negatively. The number of partner relationships contracted after injury among both SCI and TBI persons indicates, however, that the injury is not a major barrier to establishing close partner relationships. Being in good spirits, that is, lack of depressive feelings has a profound impact on the perception of a high quality of life in all three groups. For the SCI and TBI persons, a high level of physical and social independence were further positive determinants of a perceived high quality of life."
6701728,1,a,"This article, which is based on data from the Social Security Administration's 1978 Survey of Survivor Families With Children, examines the continuity of health care coverage held by families headed by widows from the time of the husband's death to the interview. The data are presented by duration of widowhood and kind of coverage the family had before the husband died. Over this period, it was found that new kinds of coverage, such as the widow's job-related health insurance or directly purchased protection, often replaced the former coverage. At the time of the interview, about three-fourths of the families had coverage, including government assistance such as Medicaid. Whether or not the young survivor families had coverage was affected by the widow's current employment status and by family income. Premiums varied by type of policy: those with individual policies paid more (and received less extensive coverage) than did those with group policies. Compared with the general population, the widows and their children were in poorer health, generally used physician services less, and had somewhat higher expenditures for health care."
29283994,0,a,"OBJECTIVE: In European countries, chronic hepatitis B (CHB) disproportionately affects migrants from medium- and high-endemic areas and is largely underdiagnosed. To inform policy and improve screening strategies, we measured the timing of CHB diagnosis after migration and its determinants among sub-Saharan migrants living in the Paris metropolitan area (France). DESIGN: The PARCOURS study is a retrospective life-event history survey conducted in health care services in 2012-2013 among 779 migrants from sub-Saharan Africa who were receiving care for CHB. We investigated the timing of CHB diagnosis from the time of arrival in France using the Kaplan-Meier method and characteristics associated with CHB diagnosis since the time of arrival in France using discrete-time multivariate logistic regression models. RESULTS: The median CHB diagnosis occurred during the fourth year spent in France for men and during the second year spent in France for women. Among men, the probability of CHB diagnosis increased during years with (versus without) a temporary resident permit (aOR: 1.6, 95%CI: 1.1-2.2), a precarious accommodation (aOR: 1.7, 95%CI: 1.1-2.6), and hospitalization (aOR: 7.7, 95%CI: 3.4-15.1). Among women, CHB diagnosis was more likely to occur during years with unemployment (aOR: 1.9, 95%CI: 1.1-3.94), pregnancy (aOR: 6.6, 95%CI: 3.5-12.5) and hospitalization (aOR: 9.0, 95%CI: 2.95-32.3). For both sexes, the probability of CHB diagnosis was higher among those who migrated to France because they were threatened in their country. CONCLUSION: This study shows that social hardships (residential, economic, administrative) and contact with the health care system after arrival in France hasten access to a CHB diagnosis."
720820,1,a,"The effects of physical health status, attitude toward retirement, and social class on temporal experience were studied in 70 male Ss, aged 52--74. A semistructured interview was utilized, and a content analysis by independent raters was performed on the resulting interview material. In general, it was found that chronic illness had a differential effect on experience, depending upon social class, for certain temporal variables. Among the healthy retirees it was also found that willingness to retire interacted with social class, and that blue collar workers who had resisted retirement resembled the chronically ill in terms of affect and temporal experience. The possibility for adjustment in retirement was linked to variations in temporal experience, and implications were drawn for preretirement intervention with specific social class target populations. Finally, psychological and behavioral consequences of variations in temporal experience were discussed, and the possibility of developing methods of altering temporal experience as a means of helping the elderly to adjust to life transitions was explored."
4095592,1,a,"Theoretical pathology' is defined as the conceptual foundation of medicine. Research in this area is concerned with the analysis of explicit and implicit patterns of thought dominating research and practice. Using the example of the stress concept, it is suggested that it is a 'key word' with denotative and connotative meanings accessible to professional and laymen, contributing to explore the 'gray zone' between 'health' and 'disease' by linking psychological, social and biological determinants of 'well-being' and 'discomfort'. Examples of current research illustrate possible expansions of medical theorization."
24179076,1,a,"Preliminary data are presented on 53 urban Mexican males interviewed during 1970-1971 in a study of homosexual encounters in a large Mexican city. These data are compared with data from recent studies in the United States and England of male homosexual behavior. Although preliminary and limited, the Mexican data indicate that cultural factors are important determinants of life styles and sex practices of homosexual males. Forty-eight of the 53 (90%) preferred and usually practiced anal intercourse, four preferred oral contacts, and one preferred mutual masturbation. Interviewees were also grouped according to major type of sex activity during the first sustained year of homosexual activity after puberty. One intragroup comparison indicates significant differences between anal active and anal passive interviewees. For example, as children anal passive subjects had significantly more homosexual contacts with adults; they also considered themselves more effeminate and as children were more involved with female sex-typed activities. Comparison of data from the English and United States studies with the present data suggests that preference for a particular sexual technique is not as developed in the former two countries; when there is a preference, it is not usually for anal intercourse."
6419709,1,a,"This double-blind, controlled study of XYY and XXY men found in a birth cohort of 4,591 tall men born in Copenhagen assessed evidence of delinquent and aggressive behavior and explored the role of hormonal determinants in the behavioral and psychological differences noted among groups. Information from social records, a structured psychological interview, and projective tests did not support the notion that men with sex chromosome anomalies are particularly violent or aggressive. Hormonally, XYY men had significantly higher concentrations of testosterone, luteinizing hormone (LH), and follicle-stimulating hormone (FSH) than matched control groups. In contrast, XXY men had higher levels of LH, FSH, and prolactin, but low concentrations of testosterone. There was a significantly positive relation among all subjects as well as XY controls alone between plasma testosterone level and evidence of criminal convictions. A proportionate increase in testosterone levels was noted when subjects were divided into nondelinquents, delinquents without violent convictions, and delinquents with violent convictions. The relation between testosterone level and criminal behavior was not reflected in measures of aggression derived from the psychological interview and projective tests. There was no specific evidence that testosterone is a mediating factor in the criminal behavior of XYY men."
9801018,0,a,"There are no recent population-based data on the prevalence of hearing loss in older adults using standard audiometric testing. The population-based Epidemiology of Hearing Loss Study was designed to measure the prevalence of hearing loss in adults aged 48-92 years, residing in Beaver Dam, Wisconsin. Hearing thresholds were measured with standardized protocols using pure-tone air- and bone-conduction audiometry in sound-treated booths. The examination also included an otoscopic evaluation, screening tympanogram, and a questionnaire on hearing-related medical history, noise exposure, other potential risk factors, and self-perceived hearing handicap. Of the 4,541 eligible people, 3,753 (82.6%) participated in the hearing study (1993-1995). The average age of participants was 65.8 years, and 57.7% were women. The prevalence of hearing loss was 45.9%. The odds of hearing loss increased with age (odds ratio (OR) = 1.88 for 5 years, 95% confidence interval (CI) 1.80-1.97) and were greater for men than women (OR = 4.42, 95% CI 3.73-5.24). The male excess of hearing loss remained statistically significant after adjusting for age, education, noise exposure, and occupation (OR = 3.65). These results demonstrate that hearing loss is a very common problem affecting older adults. Epidemiologic studies are needed to understand the genetic, environmental, and sex-related determinants of age-related hearing loss and to identify potential intervention strategies."
12293609,0,a,"The author examines the demographic characteristics of the self-declared black population in Brazil. ""A...general conclusion is that there are three demographic profiles: that of Whites, of Blacks, and of mixed blood.... The analysis has shown that [blacks and mixed bloods] are subjected to changes in mortality, marriage, and fertility, though at differing times. Mixed bloods are increasingly coming closer to whites, certainly as a result of the different rhythms of social, economic and cultural changes."""
16848898,0,a,"BACKGROUND: Although there has been concern about the levels of carbon monoxide exposure, particularly among older people, little is known about COHb levels and their determinants in the general population. We examined these issues in a study of older British men. METHODS: Cross-sectional study of 4252 men aged 60-79 years selected from one socially representative general practice in each of 24 British towns and who attended for examination between 1998 and 2000. Blood samples were measured for COHb and information on social, household and individual factors assessed by questionnaire. Analyses were based on 3603 men measured in or close to (< 10 miles) their place of residence. RESULTS: The COHb distribution was positively skewed. Geometric mean COHb level was 0.46% and the median 0.50%; 9.2% of men had a COHb level of 2.5% or more and 0.1% of subjects had a level of 7.5% or more. Factors which were independently related to mean COHb level included season (highest in autumn and winter), region (highest in Northern England), gas cooking (slight increase) and central heating (slight decrease) and active smoking, the strongest determinant. Mean COHb levels were more than ten times greater in men smoking more than 20 cigarettes a day (3.29%) compared with non-smokers (0.32%); almost all subjects with COHb levels of 2.5% and above were smokers (93%). Pipe and cigar smoking was associated with more modest increases in COHb level. Passive cigarette smoking exposure had no independent association with COHb after adjustment for other factors. Active smoking accounted for 41% of variance in COHb level and all factors together for 47%. CONCLUSION: An appreciable proportion of men have COHb levels of 2.5% or more at which symptomatic effects may occur, though very high levels are uncommon. The results confirm that smoking (particularly cigarette smoking) is the dominant influence on COHb levels."
29166399,0,a,"BACKGROUND: Regular consumption of sugar sweetened beverages (SSBs) is associated with weight gain, type 2 diabetes, and dental caries. The UK will introduce a levy on the manufacturers of SSBs in 2018. Details will be negotiated over the next two years. How the UK public views SSB taxes is likely to be an important determinant of the content and success of the final policy. We aimed to capture the views, ideas and concerns of commenters on major UK news websites on SSB taxes. METHODS AND FINDINGS: We conducted a qualitative analysis of reader comments to online news coverage of one proposal for an SSB tax in the UK. 1645 comments on four articles were included. Three underpinning themes influenced support or opposition to the tax: the balance between individual responsibility and autonomy, and population need; mistrust of the intention of the proposed tax and those promoting it; and variations in the perceived complexity of unhealthy diets and obesity associated with variations in what are considered appropriate interventions. Arguments under each theme were used to justify both support and opposition in different cases. CONCLUSIONS: As the final form of the UK SSB tax is negotiated, effort should be made to address the concerns we identified. Our results suggest these efforts could usefully focus on emphasising the social and environmental determinants of diet and obesity, reinforcing the benefits of the tax to the NHS, and pitching the tax as playing into a variety of different conceptualisations of obesity."
3222582,1,a,"The Childhood Antecedents of Smoking Study (CASS) investigated patterns of cigarette smoking among junior and senior high school students in an upper midwest school district. Four biannual school-based surveys were conducted over two years. A cohort of 72 smokers was identified and followed to determine who continued smoking and who quit. Discriminant analysis was used to study social, psychological, and environmental factors predictive of quitting smoking. Compared to continuing smokers, quitters reported having fewer friends and siblings who smoked, they were less likely to view the cigarette smoker's image as positive, and lived in families where parental involvement with teenagers was high (based on the reports of parents). These results are consistent with the view that social influences are strong determinants of patterns of adolescent smoking behaviour."
26289918,0,a,"BACKGROUND: Sense of belonging is recognized as an important determinant of psychological and physical well-being. Research in Canada has shown that sense of belonging has increased in recent years although important variations exist between regions and among certain ethnic groups. METHODS: The objective of this paper is to examine differences in sense of belonging to local community between Canadian-born and immigrant residents in three small-to-medium sized urban areas using primary data collected in: 1) Charlottetown, PEI; 2) Hamilton, Ontario, and 3) Saskatoon, Saskatchewan. A mixed method approach is used in the analysis. First, a household telephone survey (n = 1529) asked respondents to rate their sense of belonging. This data was analyzed by way of summary statistics and ordered logistic regression. Second, a series of focus groups with immigrants in the three cities included questions on belonging and well-being (n = 11). RESULTS: The research found that sense of belonging is very high in the overall sample and in the three study sites, particularly in Charlottetown, and that there are no significant differences in levels of belonging between Canadian-born and immigrant respondents. However, among immigrants, sense of belonging was significantly lower for those living in Canada for 5 years or less. Consistent with the literature, positive mental health was found to be strongly associated with a positive sense of belonging for both Canadian-born and immigrant respondents. For immigrants, positive sense of belonging was associated with full-time work and home-ownership, two factors not associated with the Canadian-born population. The paper also revealed that immigrants placed greater importance on knowing their neighbours on a first name basis and generally trusting people as determinants of a positive sense of belonging. Finally, the focus groups revealed that in addition to displaying a sense of belonging to their city of residence, immigrants also maintain strong feelings of belonging to their ethnic group. CONCLUSIONS: The paper concludes by offering several public health recommendations on how belonging can be enhanced among recent immigrants in smaller Canadian cities; these include improved coordination of services in order to contribute to a less overwhelming settlement process for immigrants."
3965566,1,a,"Data from two national longitudinal studies of older workers were examined in order to compare the determinants and consequences of retirement for white and black men, and for poverty, marginal, and upper economic level men. The number of categories important in determining retirement was greater for white men than for black men and increased with increase in economic level. Retirement was found to have few consequences, being important mainly with respect to health and economic matters. Blacks and poverty level men were minimally affected by retirement, the impact of retirement probably being somewhat ameliorated by age-determined income maintenance programs and subsidies. Men at the marginal economic level were affected most adversely."
6229879,1,a,"A survey of 472 chronically ill and disabled Norwegian adults with four different main diagnoses (asthma/allergy, hemophilia, osteogenesis imperfecta and rheumatic disease) was carried out during a period of 3 years. The purpose was to analyse the factors influencing their use of available Social Insurance and Welfare services. The participants were interviewed and their medical records studied. Compared to the total population their level of education was lower and fewer were active in the work force. Available social insurance benefits had been obtained by almost half of the patients with hemophilia and osteogenesis imperfecta, but very few with asthma/allergy and rheumatic disease. Patients with high family income and/or high educational level had received relatively more social insurance benefits than others. Men had obtained more benefits than women and young patients more than the older ones. The need for practical welfare services was high, particularly in families where a parent or daughter looked after the patient, where the patient had several additional diagnoses, and among the female patients. There was a higher unmet need for welfare services among patients suffering from asthma/allergy and rheumatic diseases than among those with hemophilia and osteogenesis imperfecta. There were marked regional differences in the granting of both social insurance and welfare services."
23687797,0,a,"Marital satisfaction is important for health and well-being, although determinants of satisfaction among older couples are unclear. Much of the marital literature has focused on the role of the spouse, in isolation from satisfaction with broader social relationships. We conducted separate semi-structured interviews with both members of n = 40 couples (mean age 76 years) to measure satisfaction with particular types of social networks (confidant, friend, children, other relatives) as well as levels of physical and psychological well-being. In order to account for the likely interdependence among observations within married couples, a series of multi-level models, culminating in a full actor-partner interdependence model, were fitted. Results indicate that an individual's own depressive symptoms were related to their levels of marital satisfaction, whereby higher scores on the depression scale predicted lower marital satisfaction scores for the individual. None of the individual's other variables (physical well-being, sociodemographic, or social network satisfaction), nor any of the spouse variables, were related to individual levels of marital satisfaction. These findings reinforce the importance of psychological well-being as influencing the quality of older couple relationships."
17934578,0,a,"This exploratory research based on the Social Ecological Theory aimed to study the health promotion of 39 people working in the harvest of the sugarcane in Sao Paulo, Brazil. The objectives were to identify the individual, social and environmental factors predisposing the workers to illnesses. The data were collected through direct observation of the labor activity and a questionnaire. The main individual determinant factors were physical effort and hectic work rhythm, and among the environmental factors, intense solar radiation, dust, soot and the presence of venomous animals were highlighted. The conditions of life and work reflect the poverty of these individuals and are the main social determinants of illness. The interaction of these factors can cause respiratory, cutaneous, musculoskeletal problems, occupational accidents. Thus, eradicating poverty and improving work conditions are fundamental for the health promotion of these workers."
864175,1,a,"Since the Vermont State Hospital was approaching a major transition period, it was decided to study systematically the effects of intra-unit and inter-unit transfer on its psychogeriatric patients. Ten patients were assessed by means of four standardized measures in the intra-unit study, specifically investigating the effects of integrating wards previously devoted either to chronic or to acute psychiatric illness. Twenty-five patients from a specialized geriatric unit were evaluated, by separate investigators, with respect to changes occuring as a result of their transfer to regional mixed units. The critical incident log, the problem classification form, and the clinical global impression showed some changes, for which there were several possible explanations. None of the changes was as dramatic as predicted by staff members holding divergent views prior to the study. The optimists predicted a ""blossoming"" of the psychogeriatric patients in the mixed, regional units, whereas the pessimists prophesied dire consequences. The group of patients studied was not completely homogeneous with respect to the effect to transfer. Clinical assessment after transfer could be relied on to detect improvement in some of these psychogeriatric patients and deterioration in others. Some understanding of the complexity of the multifactor determinants of change developed along with increased cooperation among the investigators and the nursing staff. A middle ground of mutual respect for fresh ideas and an appreciation for years of experience was reached."
9119788,0,a,"The relationship between teenage fertility and infant mortality has been a controversial issue for some time. From a policy point of view, it is crucial to understand the nature of this relationship given that pregnancy among teenagers is on the rise globally. This study conducted a meta-analysis of the relationship between maternal age and infant mortality. Two important determinants, race and age, were considered; no evidence of a systematic relationship between age and infant mortality rates was found. The policy implications of this finding are considered."
6393872,1,a,"Research in mental retardation in the GDR has been influenced primarily by the brain damage--development theory, which assumes biological as well as social determinants in human development. The theory was based on the results of brain damage (encephalopathy) research, which distinguishes between primary and secondary symptoms of mental retardation. The importance of social factors such as family conditions for development was demonstrated in a variety of studies, including research with adopted children. Positive results have been achieved with early education programming for developmentally disabled children, as well as with medical treatment for some genetically induced metabolic disorders. Results from longitudinal studies suggest that intelligence continues to develop in educable mentally retarded adolescents. New diagnostic methods have been developed; test of motor skills, visuomotor coordination, and a developmental test for young infants. Further developments of traditional school entrance diagnosis for special education classes is reported. Several studies show that there has been some success in the vocational and social integration of mentally retarded persons in the GDR."
9752284,0,a,"The tendency today is to make the population more aware of health in order to encourage their use of prevention activities. The aim of our telephone survey which was performed on a representative sample of the population (1,010) in the Bas-Rhin department in France, was to study the relationship between the level of knowledge of cancer and the use of screening techniques to prevent it. Eighty-two percent of the males and 78% of the females surveyed, show a profound understanding of cancer in general, the associated risk factors and its prevention. The level of awareness of males did not influence a specific behaviour (p = 0.68) towards cancer prevention. It was shown that in smokers, the more they smoke, the more they underestimate the chances of cure from all categories of cancer (p = 0.01). They both overestimate the number of cigarettes needed daily before smoking becomes toxic (p < 0.01) and are less active physically than nonsmokers (p < 0.007). Heavy smokers live in larger communities (p < 0.02) and smokers are younger than non-smokers (p < 0.0001). In the female population, the level of awareness did indeed influence their behaviour towards cancer prevention (p < 0.04). The level of knowledge was higher in both those who consciously attend cancer screening clinics (cervical Papanicolaou smears and faecal tests) and those who are opposed to faecal tests. Younger females are significantly less aware than those who are older (p = 0.0001) and more than two-thirds of these would not consider a cervical Papanicolaou smear as a preventative diagnostic tool. Females who conscientiously attend cancer screening clinics and who are very much aware of cancer, are generally older in age (p < 0.05). The occurrence of mammography as a preventative measure is both high and dependent on age. In conclusion, the level of knowledge of cancer cannot explain alone human behaviour towards the prevention of this disease. Other determinants responsible for influencing human behaviour towards cancer prevention will be better understood once the social sciences, epidemiology and anthropology units work together and combine resources to achieve a common goal."
9748791,0,a,"In spite of the 30-year experience in the use of methadone in heroin addicts, there is no consensus about the value of that method. In view of the opinion that resistance to methadone treatment is partly caused by ignorance, the aim of this paper is to improve the knowledge about the method. The paper offers explanation of: (1) metabolic basis of heroin addiction, (2) methadone pharmacology, (3) psychosocial aspects of the addiction, (4) methadone treatment procedure, (5) aims and (6) results of the treatment. A demand for designing the treatment program on the basis of expert knowledge rather than on political and moral judgments is stressed. Topics in program organization are described: indications, daily dosage and its administration, treatment duration, professional job-sharing and control of the treatment. A review of medical goals--individual-oriented and social-oriented goals of the treatment is made. ""Therapeutic milieu"", as well as treatment dose and treatment duration have been recognized as the main determinants of the outcome. Evaluation criteria and treatment have been elaborated as potential basis for further research."
3965566,1,a,"Data from two national longitudinal studies of older workers were examined in order to compare the determinants and consequences of retirement for white and black men, and for poverty, marginal, and upper economic level men. The number of categories important in determining retirement was greater for white men than for black men and increased with increase in economic level. Retirement was found to have few consequences, being important mainly with respect to health and economic matters. Blacks and poverty level men were minimally affected by retirement, the impact of retirement probably being somewhat ameliorated by age-determined income maintenance programs and subsidies. Men at the marginal economic level were affected most adversely."
